Temperature,N_2,N_4,N_8,N_16
1.6666666666666667,12.20118911930786,3.1716181241455077,0.8186169447619629,0.22410816803833006
0.9090909090909091,69.64118449462646,19.01665501460205,4.8691348550195315,1.22840634984375
0.625,191.69625274625002,56.74597433187501,14.854097038125003,3.7596762200000007
0.47619047619047616,376.5538797060059,123.15142599262208,33.223251329604494,8.472746384648438
0.3846153846153846,607.905157483711,222.22301752371098,62.20728243234376,16.02244804189453
0.3225806451612903,864.4869884210353,355.0835392285743,103.74823121103516,27.04398226016602
0.2777777777777778,1127.129264796094,520.3120367039063,159.4573556540625,42.147724009218756
0.24390243902439027,1381.8442634848645,714.5128653282721,230.58931711743185,61.915385303955134
0.2173913043478261,1620.050892210859,932.9833874446483,318.02866680292965,86.89646495671875
0.19607843137254904,1837.4882787333104,1170.3592358189646,422.29298822378905,117.60416247199218
0.17857142857142858,2032.8564406149999,1421.15826363,543.5468531412499,154.51273812624996
0.1639344262295082,2206.6603177825195,1680.182158566074,681.6264807656054,198.05686582218746
0.15151515151515152,2360.3807586691405,1942.7777454628122,836.0727776774999,248.62592891812497
0.14084507042253522,2495.9345293202537,2204.9737446392382,1006.1702114190624,306.56626775060545
0.13157894736842105,2615.34977316375,2463.527178497188,1190.991686370625,372.17714391749996
0.1234567901234568,2720.587700936953,2715.892600770176,1389.4318410614649,445.71270866097655
0.11627906976744186,2813.455817868906,2960.167175105156,1600.2682654221092,527.3801324241406
0.10989010989010989,2895.5664710788865,3195.0022543217183,1822.179828535117,617.3399730189452
0.10416666666666667,2968.3413334800002,3419.51144454,2053.80133812,715.70422512
0.09900990099009901,3033.0096886790625,3633.190740932695,2293.7508435280856,822.5549217730859
0.09433962264150944,3090.638665612656,3835.833084448984,2540.6403771451564,937.8980203621875
0.0900900900900901,3142.1357392791797,4027.4605570524604,2793.153549264258,1061.7505995167578
0.08620689655172414,3188.29297223875,4208.265573565,3049.9854452268746,1194.02273609125
0.08264462809917356,3229.778932496875,4378.564361693672,3309.913400554492,1334.6496276841406
0.07936507936507936,3267.1724630442186,4538.777846488593,3571.8186735590625,1483.4980131103125
0.07633587786259542,3300.967757591562,4689.326275722422,3834.6227933967575,1640.4042206498436
0.07352941176470588,3331.5990133074993,4830.74572457,4097.379028344999,1805.196836315
0.07092198581560284,3359.4261377027346,4963.510796088515,4359.210105445312,1977.6132151628906
