tau_mid,Energy_T_N2,Energy_H_N2,Energy_T_N0,Energy_H_N0
99.625,196.57948742434382,61167.800008581566,4900.0,4900.0
99.875,196.08821207098663,61320.55631477115,4900.0,4900.0
100.125,195.59938416909426,61473.31446340496,4900.0,4900.0
100.375,195.11298545030877,61626.07442843281,4900.0,4900.0
