Temperature,N_2,N_4,N_8,N_16
5.0,0.30704494176986175,0.3070959593668488,0.30709605042450605,0.30709527777011053
3.333333333333333,0.17337023165800605,0.17381851887379188,0.1738449742892885,0.17384618569748592
2.5,0.12185355244511743,0.12368475801276049,0.12379940855480737,0.12380627765765419
2.0,0.0909617142808274,0.09640753802892865,0.09675354505347783,0.09677502301667115
1.6666666666666665,0.06547219810101207,0.0787427239176678,0.0795942263604049,0.0796476056939783
1.4285714285714284,0.03767299405631024,0.06581829148080429,0.06764215719195894,0.06775702456943686
1.25,0.001374262502416969,0.0552403800044209,0.05876899734146896,0.05899204432100061
1.111111111111111,-0.04971010061433658,0.04553364404796159,0.05184792423894748,0.05224842230085868
1.0,-0.12253493188426366,0.03559060509223492,0.0462125500944676,0.046888703990262015
0.9090909090909091,-0.22494464522673735,0.024437738923621347,0.04143118339037986,0.04251718256431862
0.8333333333333333,-0.3657405812829917,0.011121100079063318,0.03720046154318375,0.03887403571816159
0.769230769230769,-0.5546662778592316,-0.005355232902835121,0.03328970949391018,0.035780866143049185
0.7142857142857141,-0.802342100182722,-0.02606541746571665,0.029510305888536443,0.03311030704896903
0.6666666666666665,-1.1201661982695508,-0.05218472868099341,0.02569742009625769,0.03076833371471729
0.625,-1.5201925266912604,-0.08500352767586722,0.021697850295901332,0.028683643574714705
0.588235294117647,-2.0149948766455585,-0.12593766156746647,0.017363866585294006,0.026800229969987394
0.5555555555555555,-2.617523931663608,-0.17653437345998818,0.012545570442667225,0.02507299347924067
0.5263157894736841,-3.340960304212406,-0.23847428355441003,0.0070896408693562375,0.02346424797117714
0.5,-4.198575059602518,-0.31357584531605354,0.0008346638707444102,0.0219417254226283
0.4761904761904763,-5.2035905768218,-0.4037913274264517,-0.00638952180449268,0.020476617947296445
0.45454545454545453,-6.369058419533158,-0.5112084966930697,-0.014766010731416743,0.01904201892181298
0.4347826086956522,-7.707743090340636,-0.63804527392085,-0.02448771875953299,0.01761369836677679
0.41666666666666663,-9.232023948479885,-0.7866453884663429,-0.03576479832865295,0.016166850746422996
0.4,-10.953807784188385,-0.9594756285849134,-0.04881774840469002,0.014677186892367884
0.3846153846153846,-12.884460664078185,-1.1591169747214296,-0.0638860882993883,0.013121477641305003
0.37037037037037035,-15.034748252756605,-1.38825905310125,-0.08122258566268598,0.011473874331191174
0.35714285714285715,-17.414795506993663,-1.6496926822032019,-0.101096638696622,0.009710052324887355
0.3448275862068965,-20.03405843249977,-1.9463019373020154,-0.12379506979160933,0.007804449296534288
0.3333333333333333,-22.901301847837146,-2.2810544164442668,-0.14962164080562057,0.005728376439423295
0.3225806451612903,-26.024596795338187,-2.6569957969429767,-0.17889543377141184,0.003456992612488115
0.3125,-29.411321083041408,-3.077233402943609,-0.2119538751494883,0.0009558177280426019
0.30303030303030304,-33.06816933554914,-3.544941741503589,-0.2491532897608969,-0.0017958454720268474
0.2941176470588235,-37.00117184167094,-4.063327237579382,-0.2908653810950692,-0.004840741879139092
0.2857142857142857,-41.21571287267826,-4.635654472250371,-0.33748072066632423,-0.008202153281163185
0.2777777777777778,-45.716564143539536,-5.265203719637339,-0.3894076824115045,-0.011920087912716013
0.27027027027027023,-50.50790671189445,-5.955279414085376,-0.44706816409985506,-0.016025965060414735
0.2631578947368421,-55.59336775409126,-6.709197466135149,-0.5109085921555473,-0.02055980173894202
0.2564102564102564,-60.97606176599454,-7.530279323258667,-0.5813889467967659,-0.025555325074779086
0.25,-66.6586079318116,-8.421837053865225,-0.6589853389393562,-0.031059063930064548
0.24390243902439027,-72.64317975443095,-9.387168910096051,-0.744191460678069,-0.03710378453901516
0.23809523809523814,-78.93154158456845,-10.42955318342674,-0.8375212495385155,-0.0437383078420672
0.23255813953488372,-85.52506009010537,-11.552236204075124,-0.9395025316864157,-0.05100807498441445
