T,N_2,N_4,N_8,N_16
0.2,-1.7995471082239636,-0.06398993851765553,0.09449296824262428,0.10558012514820839
0.19607843137254904,-1.9642278987317434,-0.08242493390737837,0.09156477051650869,0.10379101245269057
0.19230769230769235,-2.1381122445447183,-0.10198445855553961,0.08864336913655473,0.10209897152849774
0.18867924528301888,-2.321434834439552,-0.12273270105062993,0.08571785192516866,0.10049812913622028
0.18518518518518517,-2.5144231255891953,-0.144734661580481,0.082777331613886,0.09898284322942477
0.18181818181818182,-2.7172971840485864,-0.16805620896362508,0.07981102620550122,0.09754767675156052
0.17857142857142858,-2.9302694899627046,-0.19276395198161547,0.07680811469488766,0.09618739838703219
0.1754385964912281,-3.1535449293516375,-0.21892528223937252,0.0737578167253901,0.09489692299310894
0.1724137931034483,-3.3873207076533642,-0.24660827808662025,0.07064935877759515,0.09367136777013158
0.1694915254237288,-3.6317862932216727,-0.27588174291964956,0.06747191359366429,0.09250600290379586
0.16666666666666666,-3.887123409575738,-0.3068151037428844,0.06421468418957398,0.09139621335853039
0.1639344262295082,-4.153506074631868,-0.3394783757172869,0.06086681473933751,0.09033757680158078
0.16129032258064518,-4.4311006190116045,-0.3739421380882059,0.05741740593154977,0.08932578106105707
0.15873015873015872,-4.7200657221965,-0.4102775150961489,0.05385554459739543,0.0883566495414346
0.15625,-5.020552561900241,-0.4485560559773174,0.050170274579276385,0.0874261473678048
0.15384615384615385,-5.332704779876837,-0.48884976662444407,0.04635052650338989,0.08653034668946051
0.15151515151515152,-5.656658744911284,-0.5312310131022132,0.042385283410467454,0.08566546727487942
0.1492537313432836,-5.992543535435445,-0.5757725044273305,0.03826337256153141,0.08482782025497014
0.14705882352941177,-6.3404811872360956,-0.6225472235557582,0.033973621490753544,0.08401384002949663
0.14492753623188406,-6.700586744437337,-0.6716284122506934,0.029504766034601133,0.0832201047474737
0.14285714285714285,-7.07296850903012,-0.7230894794875617,0.02484549466341083,0.08244324950267914
0.14084507042253522,-7.457728102215875,-0.7770039952832016,0.019984412239886062,0.08168005949849035
0.1388888888888889,-7.854960807618962,-0.8334456298626564,0.014910071487247396,0.0809274238206267
0.136986301369863,-8.264755439905711,-0.8924881115228387,0.009610911421201343,0.08018230145827963
0.13513513513513511,-8.687194996159413,-0.9542051496173819,0.004075380793115962,0.07944180514722168
0.13333333333333333,-9.122356311303609,-1.0186704870699295,-0.0017082603056906072,0.07870307526758352
0.13157894736842105,-9.570310658036162,-1.0859576985645631,-0.007751735168123588,0.07796344505174568
0.12987012987012989,-10.03112379828401,-1.1561403030129063,-0.014066876476482398,0.0772202465452309
0.12820512820512822,-10.504856081105816,-1.2292916637617843,-0.020665643534905104,0.07647094965133719
0.12658227848101264,-10.99156282540098,-1.3054848629732207,-0.02755999831900318,0.07571312396334305
0.125,-11.491294316582632,-1.3847928404516932,-0.03476203589719547,0.07494441374825894
0.12345679012345677,-12.004096162209247,-1.4672881652986438,-0.042283959353913526,0.07416251879012073
0.12195121951219513,-12.530009424413787,-1.5530431329232646,-0.05013799244973433,0.07336528498703557
0.12048192771084336,-13.06907074458838,-1.642129678020966,-0.05833652694328879,0.07255055013958801
0.11904761904761901,-13.62131260933945,-1.7346193167999588,-0.06689194430361413,0.07171629705050901
0.11764705882352941,-14.186763552973186,-1.8305831851651446,-0.07581687773438289,0.07086058683805377
0.11627906976744184,-14.765448193259742,-1.9300918374140243,-0.08512384272362793,0.06998143669902822
0.1149425287356322,-15.357387653181823,-2.0332155183750795,-0.09482569923171136,0.06907704749754498
0.11363636363636363,-15.962599433329972,-2.140023769406281,-0.10493517252881282,0.06814565696524515
0.11235955056179772,-16.58109786468647,-2.250585647761033,-0.1154653055275547,0.0671854894452411
0.1111111111111111,-17.212894023734147,-2.3649696874131765,-0.12642901609569934,0.0661948233236219
0.10989010989010987,-17.857996128874714,-2.4832436835689924,-0.1378396672076943,0.06517208165831466
0.10869565217391305,-18.516409488520697,-2.605474833325768,-0.14971031706550325,0.06411552788678355
0.1075268817204301,-19.18813686695634,-2.731729821620394,-0.16205449544723022,0.06302367474387895
0.10638297872340423,-19.87317827307695,-2.8620743759726395,-0.17488579835487456,0.061894830637160586
0.10526315789473684,-20.571531516128747,-2.99657375931279,-0.18821769390476362,0.060727417255899946
0.10416666666666666,-21.28319220137092,-3.135292356069211,-0.20206416592793616,0.0595198945202867
0.10309278350515463,-22.008153635200166,-3.2782938704841063,-0.2164390446554715,0.05827057322266162
0.1020408163265306,-22.7464072214557,-3.4256412311049704,-0.2313565315955908,0.05697793005166832
