tau,N_2,N_4,N_6,N_8,N_10,N_12,N_14,N_16,N_18,N_20,N_22,N_24,N_26,N_28,N_30,N_32,N_34,N_36,N_38,N_40,N_42,N_44,N_46,N_48,N_50,N_52,N_54,N_56,N_58,N_60,N_62,N_64,N_66,N_68,N_70,N_72,N_74,N_76,N_78,N_80,N_82,N_84,N_86,N_88,N_90,N_92,N_94,N_96,N_98,N_100
0.25,0.7421880462101873,0.741184288964503,0.7409964720447751,0.7409305921753461,0.7409000738978712,0.7408834893508468,0.7408734871059666,0.7408669943437891,0.7408625425086623,0.7408593579281884,0.7408570015865935,0.7408552093316711,0.7408538144977069,0.7408527077158639,0.740851814805408,0.7408510840134336,0.7408504783439704,0.7408499707822139,0.7408495412292604,0.7408491744814047,0.740848858866147,0.7408485853018497,0.7408483466370858,0.7408481371784847,0.7408479523480229,0.740847788430746,0.7408476423866277,0.7408475117086032,0.7408473943142577,0.7408472884623414,0.7408471926878388,0.7408471057509971,0.740847026597011,0.7408469543238703,0.740846888156554,0.7408468274261626,0.7408467715529456,0.7408467200324207,0.7408466724239372,0.7408466283412284,0.740846587444552,0.7408465494341224,0.7408465140446002,0.7408464810404541,0.740846450212026,0.740846421372197,0.7408463943535409,0.7408463690058855,0.7408463451942261,0.7408463227969214
0.3351063829787234,1.0620774505443609,1.0602581925620158,1.059916634698122,1.0597967420959882,1.059741187837331,1.0597109939917984,1.0596927825331692,1.0596809603723238,1.0596728541261426,1.0596670552710303,1.0596627645029917,1.0596595008676453,1.059656960899636,1.0596549454552946,1.0596533194605777,1.059651988678415,1.0596508857419151,1.0596499614586699,1.0596491792294391,1.0596485113687444,1.0596479366211993,1.0596474384492496,1.0596470038301748,1.0596466223963326,1.0596462858111038,1.0596459873095052,1.0596457213555956,1.0596454833839553,1.0596452696024512,1.0596450768402204,1.059644902429421,1.059644744112423,1.0596445999683861,1.0596444683547148,1.059644347860065,1.059644237266341,1.0596441355177941,1.0596440416957362,1.0596439549977235,1.0596438747203465,1.0596438002449158,1.059643731025507,1.0596436665789246,1.0596436064762527,1.0596435503356931,1.0596434978164924,1.0596434486137574,1.0596434024540176,1.0596433590914205,1.0596433183044514
0.42021276595744683,1.0321006641018116,1.029184811029751,1.0286332827196125,1.0284393817544326,1.0283494807616986,1.0283006051388721,1.0282711208861484,1.0282519789166313,1.0282388527178399,1.028229462363509,1.0282225138859733,1.0282172286132378,1.0282131151976395,1.028209851184648,1.0282072178528958,1.0282050626022594,1.0282032763412712,1.028201779407876,1.0282005125323204,1.028199430879364,1.0281985000265494,1.0281976931915189,1.0281969892839509,1.028196371513289,1.0281958263781594,1.0281953429224255,1.0281949121803793,1.0281945267580836,1.028194180513947,1.0281938683125502,1.0281935858331295,1.028193329419281,1.028193095960045,1.0281928827951,1.0281926876386442,1.0281925085178598,1.028192343722862,1.0281921917657402,1.028192051346859,1.0281919213269712,1.0281918007040436,1.0281916885938913,1.0281915842139282,1.028191486869473,1.0281913959421634,1.0281913108801084,1.0281912311894956,1.0281911564274093,1.0281910861956622,1.028191020135482
0.5053191489361702,1.0139848777596103,1.0096729566593992,1.0088500758324903,1.0085602292327238,1.008425747412656,1.0083526093919206,1.0083084801277915,1.0082798267175412,1.008260176655408,1.0082461183968603,1.0082357154339692,1.0082278023066187,1.008221643541995,1.0082167564450923,1.0082128135875397,1.0082095865165284,1.0082069119096508,1.0082046705006806,1.0082027735519086,1.0082011539355598,1.0081997601132104,1.0081985519849301,1.0081974979728496,1.0081965729367595,1.0081957566611204,1.0081950327412355,1.0081943877526123,1.008193810624124,1.008193292159767,1.0081928246700755,1.0081924016853747,1.0081920177307435,1.0081916681479643,1.0081913489535805,1.008191056724908,1.0081907885079124,1.0081905417422594,1.0081903141999875,1.0081901039350494,1.0081899092415567,1.0081897286190837,1.0081895607436626,1.008189404443457,1.008189258678258,1.0081891225221344,1.0081889951486886,1.0081888758184863,1.008188763868308,1.0081886587019082,1.008188559782061
0.5904255319148937,1.000812548757119,0.9947763647628116,0.99361256569002,0.9932017428520844,0.9930109734094001,0.9929071814503864,0.9928445422654284,0.9928038645002212,0.9927759657081173,0.9927560047493079,0.9927412331497099,0.9927299965719903,0.9927212509366956,0.9927143109600518,0.9927087117651995,0.9927041289847283,0.9927003307180119,0.9926971476146161,0.9926944536695995,0.9926921535615536,0.9926901741046688,0.9926884583552363,0.9926869614706846,0.9926856477499298,0.9926844884850335,0.9926834603796021,0.9926825443693094,0.9926817247317707,0.9926809884074322,0.9926803244761689,0.9926797237500854,0.9926791784539495,0.992678681972351,0.9926782286481208,0.9926778136204726,0.9926774326941623,0.9926770822330613,0.9926767590730627,0.9926764604504159,0.9926761839424463,0.9926759274182593,0.992675688997567,0.9926754670161334,0.9926752599966597,0.9926750666241331,0.9926748857249046,0.9926747162488286,0.9926745572539973,0.9926744078936175,0.9926742674047194
0.675531914893617,0.9899450073451944,0.9818250286933531,0.9802413794733591,0.9796809789920676,0.9794205097511272,0.9792787318477184,0.9791931459459948,0.9791375577912829,0.9790994287067629,0.9790721461960885,0.9790519553903725,0.9790365958739257,0.979024640912407,0.9790151539911317,0.9790074997659167,0.9790012349039994,0.9789960424399335,0.9789916908952663,0.9789880080340915,0.9789848635587718,0.9789821574275338,0.9789798117995341,0.9789777653750504,0.9789759693501526,0.9789743844802173,0.9789729789180684,0.9789717266017158,0.9789706060376382,0.9789695993724534,0.9789686916774459,0.9789678703919358,0.9789671248864286,0.9789664461169794,0.9789658263496247,0.9789652589391183,0.9789647381500683,0.9789642590114418,0.9789638171975067,0.9789634089298588,0.9789630308963806,0.9789626801838484,0.9789623542216475,0.9789620507345349,0.9789617677028276,0.9789615033287161,0.9789612560076429,0.9789610243039063,0.9789608069297717,0.9789606027275461,0.9789604106541274
0.7606382978723404,0.9802259320538441,0.9696298318974615,0.9675370030523279,0.9667944185020442,0.9664489173233093,0.9662607607511237,0.9661471456727369,0.9660733395750687,0.9660227085231471,0.965986477533159,0.9659596626983445,0.9659392632608106,0.9659233849769525,0.9659107843475929,0.9659006177082189,0.9658922963313892,0.9658853992815851,0.9658796191403145,0.9658747271601633,0.9658705502877615,0.9658669556508787,0.9658638398619386,0.9658611215018547,0.9658587357477186,0.9658566304729702,0.9658547633762353,0.965853099840058,0.9658516113149193,0.9658502740862694,0.9658490683242432,0.9658479773443459,0.9658469870272252,0.9658460853595792,0.9658452620681477,0.9658445083258077,0.9658438165140013,0.9658431800294776,0.9658425931261516,0.9658420507849689,0.9658415486062494,0.9658410827201845,0.9658406497120647,0.9658402465595334,0.9658398705797026,0.9658395193844187,0.9658391908422287,0.9658388830459816,0.9658385942850786,0.965838323021664,0.9658380678701024
0.8457446808510638,0.9711123647971267,0.9576147665803332,0.9549121655466513,0.9539503990662861,0.9535024192924786,0.9532583206478706,0.9531108804909083,0.9530150827888811,0.952949357138367,0.9529023204665098,0.9528675060274076,0.9528410196018112,0.9528204026353089,0.9528040410254156,0.9527908395861714,0.9527800340275107,0.9527710778616929,0.9527635719608949,0.9527572193278272,0.9527517952701225,0.9527471272625264,0.9527430810608568,0.9527395509442068,0.9527364527401877,0.9527337187616929,0.9527312940791367,0.9527291337402746,0.952727200671992,0.9527254640794045,0.9527238982119568,0.9527224814034463,0.9527211953186153,0.9527200243570213,0.9527189551777686,0.9527179763178744,0.9527170778837644,0.95271625130033,0.9527154891055664,0.9527147847815899,0.9527141326148366,0.9527135275798354,0.9527129652421155,0.952712441676717,0.9527119533995283,0.952711497309173,0.9527110706376514,0.9527106709082318,0.9527102958994426,0.9527099436141377,0.9527096122528513
0.9308510638297872,0.9623483909354766,0.9454918206133897,0.942066903653972,0.9408442310657572,0.9402740385986743,0.9399631649571619,0.9397753290825347,0.9396532595343982,0.9395694976347012,0.9395095475718319,0.9394651721469642,0.9394314100833077,0.9394051287321383,0.9393842712187406,0.9393674418188821,0.9393536664453707,0.9393422485637684,0.9393326794378304,0.939324580495512,0.9393176653208043,0.939311713989712,0.9393065553727715,0.9393020546984142,0.9392981046630939,0.939294618977595,0.9392915276154428,0.9392887732690439,0.9392863086751061,0.9392840945738908,0.939282098136319,0.9392802917402087,0.9392786520098396,0.9392771590560132,0.9392757958701651,0.9392745478378424,0.9392734023454233,0.9392723484601975,0.9392713766685484,0.939270478660532,0.9392696471516505,0.9392688757346651,0.9392681587558177,0.9392674912109471,0.9392668686579467,0.9392662871426678,0.9392657431359991,0.9392652334801853,0.939264755342914,0.9392643061778704,0.9392638836907841
1.0159574468085106,0.9538248038438216,0.933121810675792,0.9288495803381485,0.9273192706656503,0.9266046939232079,0.9262148557661459,0.9259792243645866,0.925826060033409,0.9257209460945156,0.9256457062762907,0.9255900091528092,0.9255476308756749,0.925514641014066,0.9254884585901174,0.9254673320902322,0.9254500390350507,0.9254357052253597,0.9254236921326502,0.9254135245829987,0.925404843062929,0.9253973715132507,0.9253908951190486,0.9253852447012875,0.9253802855592561,0.9253759093704051,0.9253720282263291,0.9253685701845483,0.9253654759113208,0.9253626961200075,0.9253601895966657,0.9253579216638854,0.9253558629751452,0.9253539885608452,0.9253522770677125,0.9253507101480568,0.925349271966054,0.9253479487961179,0.9253467286942462,0.9253456012275568,0.9253445572505549,0.9253435887191035,0.9253426885350147,0.9253418504156447,0.9253410687839816,0.9253403386756379,0.9253396556598326,0.9253390157720259,0.9253384154562485,0.9253378515156113,0.9253373210696492
