tau,N_32
5.25,676.2356943443341
5.462765957446808,676.1938169413698
5.675531914893617,676.1595885165075
5.888297872340425,676.1317407175128
6.101063829787234,676.1091985300636
6.3138297872340425,676.0910569682297
6.526595744680851,676.0765591457337
6.73936170212766,676.0650758610267
6.952127659574468,676.056086925567
7.164893617021277,676.0491644070112
7.377659574468085,676.0439578532539
7.590425531914893,676.0401814617519
7.803191489361702,676.0376030818238
8.01595744680851,676.0360348892854
8.22872340425532,676.0353255490194
8.441489361702128,676.0353536756853
8.654255319148936,676.0360224096617
8.867021276595745,676.0372549394964
9.079787234042554,676.0389908199655
9.292553191489361,676.0411829537835
9.50531914893617,676.0437951235257
9.71808510638298,676.0467999774827
9.930851063829786,676.0501773885587
10.143617021276595,676.0539131187727
10.356382978723405,676.0579977334908
10.569148936170214,676.0624257193159
10.78191489361702,676.067194767799
10.99468085106383,676.0723051939815
11.207446808510639,676.0777594644674
11.420212765957446,676.0835618143861
11.632978723404255,676.0897179364608
11.845744680851064,676.0962347285215
12.058510638297872,676.103120088386
12.27127659574468,676.1103827471059
12.48404255319149,676.1180321332853
12.696808510638299,676.1260782625601
12.909574468085106,676.134531647444
13.122340425531915,676.1434032236637
13.335106382978724,676.1527042898417
13.547872340425531,676.1624464579797
13.76063829787234,676.1726416126878
13.97340425531915,676.1833018774896
14.186170212765957,676.1944395868567
14.398936170212766,676.2060672628807
14.611702127659575,676.218197595698
14.824468085106384,676.2308434269568
15.037234042553191,676.244017735743
15.25,676.2577336265024
