tau,N_2,N_20,N_200
0.005,2022.6609330607291,2022.6604174766965,2022.6604123208601
0.05556962025316456,204.2370297464485,204.23135469373835,204.23129794953834
0.10613924050632911,120.09062834487024,120.08005883022261,120.0799531880574
0.15670886075949367,91.22597131426082,91.210967890753,91.2108180597124
0.20727848101265822,77.12311390109431,77.10426156278062,77.10407359293406
0.2578481012658228,69.03968356905898,69.01761264683086,69.01739317493208
0.30841772151898733,63.963545398208765,63.93886099839673,63.93861657965348
0.3589873417721519,60.58019410485892,60.553424063968755,60.553160687923395
0.40955696202531644,58.226841562929636,58.19840546621762,58.198128281589376
0.460126582278481,56.53542208696394,56.50561850931823,56.50533172940095
0.5106962025316456,55.28710503988946,55.25611169740347,55.255818633107395
0.5612658227848101,54.34507111719541,54.312952482470756,54.312655648679616
0.6118354430379747,53.6204089839822,53.58712703872507,53.58682829070547
0.6624050632911392,53.053533758328875,53.01895902440033,53.01865969556673
0.7129746835443038,52.603485230200874,52.5674065136861,52.56710753890707
0.7635443037974684,52.24148881261304,52.203621025001326,52.20332304292552
0.8141139240506329,51.94694302444009,51.90693301541795,51.906636449027125
0.8646835443037975,51.704846218070344,51.66227684936704,51.66198196694733
0.915253164556962,51.50410605925577,51.4584988632855,51.45820582318505
0.9658227848101266,51.33640566943737,51.28722244732879,51.28693133000712
1.016392405063291,51.195429113694225,51.14207278772472,51.14178361822599
1.0669620253164558,51.07632358863203,51.01813856630447,51.017851329726696
1.1175316455696203,50.97532032073113,50.91159256908874,50.91130722104856
1.1681012658227847,50.88946359603179,50.81942057324543,50.819137046834
1.2186708860759494,50.816414544639855,50.73922509400343,50.73894330431997
1.269240506329114,50.75430730960428,50.66908158869004,50.66880143572488
1.3198101265822786,50.70164239178293,50.60743188532416,50.607153255729585
1.370379746835443,50.65720669440808,50.553004341854944,50.552727109973965
1.4209493670886075,50.62001296132209,50.5047534174045,50.50447744580849
1.4715189873417722,50.58925345418825,50.4618134919122,50.461538631615895
1.5220886075949367,50.5642641915041,50.4234632507766,50.4231893412429
1.5726582278481012,50.544497098556164,50.38909797930911,50.38882484831745
1.6232278481012659,50.52949813806245,50.358207833762535,50.35793529718935
1.6737974683544303,50.51889000243247,50.33036066782343,50.33008852936641
1.724367088607595,50.512358314778595,50.30518836032193,50.30491641118834
1.7749367088607595,50.509640550637116,50.282375855204165,50.2821038737765
1.825506329113924,50.510517085606025,50.261652318393644,50.26138006988084
1.8760759493670887,50.51480391635151,50.24278395865451,50.24251119473422
1.9266455696202531,50.52234670801095,50.22556816532387,50.22529462377903
1.9772151898734178,50.533015900006774,50.20982869490156,50.20955409925333
2.0277848101265823,50.54670266183167,50.195411698135935,50.19513575727436
2.078354430379747,50.56331553558533,50.18218242454631,50.1819048323594
2.1289240506329112,50.58277763662527,50.170022475970015,50.16974291097157
2.179493670886076,50.6050243103185,50.15882750739926,50.158545632355896
2.2300632911392406,50.6300011635112,50.14850529404645,50.14822075560367
2.280632911392405,50.65766240541847,50.13897409969516,50.13868652800263
2.3312025316455696,50.68796944525114,50.13016129403639,50.12987030237241
2.3817721518987343,50.72088970384702,50.12200217666111,50.12170736105625
2.432341772151899,50.756395604465716,50.11443897328685,50.11413991214664
2.482911392405063,50.79446371419834,50.107419976098704,50.10711622982555
2.533481012658228,50.83507401248575,50.100898805133575,50.10058991574773
2.5840506329113926,50.87820926730006,50.094833771699335,50.09451926245914
2.634620253164557,50.92385450283058,50.08918732810529,50.0888667031265
2.6851898734177215,50.971996545187196,50.08392559064747,50.0835983345221
2.7357594936708862,51.02262363481638,50.07901792496703,50.07868350238155
2.7863291139240505,51.07572509611533,50.074436584680264,50.07409444003336
2.836898734177215,51.13129105620498,50.0701563956416,50.0698059526618
2.88746835443038,51.189312206042544,50.066154479408155,50.06579514077135
2.938037974683544,51.249779598069324,50.06241001047294,50.06204115742005
2.988607594936709,51.31268447543465,50.05890400266395,50.05852499461899
3.0391772151898735,51.37801812854644,50.05561912079781,50.05522929498655
3.089746835443038,51.44577177529413,50.05253951425482,50.05213818532433
3.1403164556962024,51.51593646179369,50.04965066962745,50.04923712926671
3.190886075949367,51.588502980929825,50.04693928000204,50.04651279656384
3.241455696202532,51.663461806334304,50.04439312877761,50.04395294690204
3.292025316455696,51.74080303974764,50.04200098621702,50.04154632645682
3.3425949367088608,51.82051636997751,50.03975251717269,50.03928257562057
3.3931645569620255,51.9025910418944,50.037638198639094,50.03715214655721
3.4437341772151897,51.98701583410172,50.03564924596325,50.03514622941532
3.4943037974683544,52.07377904408763,50.03377754669809,50.03325668618389
3.544873417721519,52.16286847981283,50.03201560121413,50.031475991306934
3.5954430379746833,52.25427145681717,50.03035646929804,50.02979717828497
3.646012658227848,52.34797480003927,50.028793722063774,50.02821379158917
3.6965822784810127,52.44396484964168,50.027321398584995,50.02671984329702
3.7471518987341774,52.542227470219196,50.0259339667309,50.025309773931426
3.7977215189873417,52.64274806284365,50.02462628774924,50.023978417047026
3.8482911392405064,52.745511579464456,50.023393584195375,50.02272096716277
3.898860759493671,52.850502539242605,50.02223141085338,50.02153295068642
3.9494303797468353,52.95770504644756,50.021135628336346,50.0204101995184
4.0,53.0671028095917,50.02010237908921,50.01934882705801
