tau,N_2,N_4,N_8,N_16
0.25,17641.738500063588,17647.705124799304,17649.19781200586,17649.57104829887
0.5909090909090909,15826.219339345695,15857.972412208519,15865.941193068777,15867.93530391799
0.9318181818181818,15514.813038979642,15592.733555544492,15612.399426983526,15617.327633441257
1.2727272727272727,15347.977799136488,15491.519530254682,15528.041837831403,15537.21304753537
1.6136363636363635,15200.397301214238,15427.740271196502,15486.19322894281,15500.910919166641
1.9545454545454546,15045.896870420327,15373.648665117575,15458.996891665094,15480.55751482771
2.2954545454545454,14877.478176104687,15320.439731123783,15437.514846494161,15467.206205667942
2.6363636363636362,14693.695862878929,15264.697157268063,15418.175859747907,15457.275502312572
2.977272727272727,14495.142357021237,15204.948189549918,15399.33205354526,15449.105694498598
3.3181818181818183,14283.263653349919,15140.545551662313,15380.142730623646,15441.842711663277
3.659090909090909,14059.871118309537,15071.23828345,15360.14725936219,15435.011048499486
4.0,13826.904947672427,14996.985044708288,15339.080525742485,15428.3292617325
4.340909090909091,13586.304828670538,14917.864369742058,15316.78539875132,15421.622484322015
4.681818181818182,13339.93381317731,14834.02771340128,15293.168012058639,15414.77775956012
5.0227272727272725,13089.532518682723,14745.67294738552,15268.173484512432,15407.719817106366
5.363636363636363,12836.692615777556,14653.028302889556,15241.772041801285,15400.397252709314
5.704545454545454,12582.843484738169,14556.34197137849,15213.950720856774,15392.774292589864
6.045454545454546,12329.248173345262,14455.8749426343,15184.708210204419,15384.825695207272
6.386363636363637,12077.005944455756,14351.895798782507,15154.051523734526,15376.533487555764
6.7272727272727275,11827.059387858946,14244.676758790445,15121.993785893706,15367.884813832861
7.068181818181818,11580.204539835688,14134.49057062525,15088.552713528705,15358.870481677364
7.409090909090909,11337.10280980084,14021.608012636982,15053.749548155507,15349.483959787434
7.75,11098.293799430778,13906.295857414681,15017.608287820067,15339.720676135878
8.090909090909092,10864.208333967432,13788.815203665388,14980.155123244444,15329.577521486732
8.431818181818182,10635.181216691066,13669.420112109354,14941.418016137583,15319.052496019667
8.772727272727273,10411.463371419244,13548.356499462998,14901.426377922173,15308.144457133893
9.113636363636363,10193.233159038075,13425.861255572037,14860.210820017772,15296.852939284223
9.454545454545455,9980.60674708604,13302.161555649745,14817.80295527136,15285.178025067054
9.795454545454545,9773.647480790949,13177.474344083794,14774.23523589829,15273.1202524975
10.136363636363637,9572.374253982007,13052.005969386139,14729.540817400859,15260.680547517197
10.477272727272727,9376.768912861942,12925.951952141237,14683.753440943987,15247.860173814668
10.818181818181818,9186.782748150034,12799.496869583954,14636.90732891398,15234.660694340979
11.159090909090908,9002.34214449851,12672.81434189861,14589.03709005932,15221.083940640468
11.5,8823.353462731462,12546.067106586634,14540.17763183713,15207.131987403547
11.840909090909092,8649.707232273817,12419.407168371146,14490.364078459545,15192.807130573003
12.181818181818182,8481.281729627744,12292.976013136618,14439.63169372947,15178.111867972568
12.522727272727273,8317.946015062344,12166.904875369179,14388.01580814289,15163.04888184524
12.863636363636363,8159.562494666706,12041.31504948546,14335.55174997299,15147.621022948804
13.204545454545455,8005.989069201781,11916.318236324936,14282.27478018644,15131.831296006623
13.545454545454545,7857.080925215949,11792.016916936363,14228.220031110322,15115.682846391453
13.886363636363637,7712.692017966735,11668.504746612796,14173.422448795416,15099.178947956763
14.227272727272727,7572.6762900158255,11545.86696291937,14117.916739025854,15082.322991943103
14.568181818181818,7436.8886640580195,11424.18080220928,14061.737316918037,15065.118476888487
14.909090909090908,7305.185843673526,11303.515919832642,14004.918260040284,15047.568999469066
15.25,7177.426951283715,11183.934809905986,13947.493264972676,15029.67824619339
