tau,N_2,N_4,N_8,N_16
0.25,570.9317879604317,570.9317860391129,570.9317859189941,570.9317859114861
0.7338709677419355,301.61761064201664,301.61757517072454,301.61757294731615,301.6175728082513
1.217741935483871,265.4089843595169,265.4088619166153,265.40885419829374,265.4088537148346
1.7016129032258065,254.2667572210438,254.26649434732673,254.26647764278798,254.26647659404918
2.185483870967742,249.5275498297336,249.52710104342043,249.5270722923255,249.527070482017
2.6693548387096775,247.10864686293326,247.10797712186098,247.10793407272067,247.1079313537835
3.153225806451613,245.71995976836405,245.71903761280538,245.71897892124784,245.71897520536422
3.6370967741935485,244.8538968185709,244.85267577660863,244.85260076262583,244.85259601141593
4.120967741935484,244.2789188209898,244.27730698871653,244.27721512155054,244.27720932454181
4.604838709677419,243.87772225536165,243.87554103674407,243.87543127445346,243.8754244230173
5.088709677419355,243.5862146460981,243.58314757181262,243.58301766965204,243.5830097358796
5.57258064516129,243.36742902104103,243.3629609222239,243.36280676563678,243.36279769195886
6.056451612903226,243.19920615259542,243.19255230868296,243.19236725308133,243.1923569540551
6.540322580645161,243.06788906719615,243.05791361652706,243.05768774833655,243.0576761217066
7.024193548387097,242.96488070527278,242.95000378037494,242.94972296747153,242.94970990837217
7.508064516129032,242.88467381299856,242.86276761848845,242.86241220594312,242.8623976168398
7.991935483870968,242.82369160210314,242.7919669033505,242.7915099364677,242.79149372653853
8.475806451612904,242.77959988852285,242.73448581430904,242.73389072415435,242.7338727946953
8.959677419354838,242.7509015362925,242.68792279993704,242.6871405444665,242.68712076021583
9.443548387096774,242.73669935268515,242.6503556475703,242.6493213433206,242.64929949201056
9.92741935483871,242.73655597727026,242.62020832332425,242.61883741972358,242.6188131630699
10.411290322580646,242.75040622007026,242.59617455234454,242.59435859715936,242.59433141609267
10.89516129032258,242.77849546525596,242.57717097274428,242.5747730033375,242.57474213917985
11.379032258064516,242.82132984036355,242.5623046677112,242.55915424827234,242.55911864036423
11.862903225806452,242.87963137708672,242.55084741213858,242.54673532734532,242.54669354669508
12.346774193548388,242.95429563826414,242.5422132832044,242.53688589533925,242.53683607330333
12.830645161290322,243.04635138486975,242.53593847176026,242.52909175017228,242.52903150093385
13.314516129032258,243.15692269270616,242.5316630646655,242.52293630182464,242.5228626374178
13.798387096774194,243.28719410934607,242.52911485113782,242.5180840866743,242.51799332340434
14.28225806451613,243.43837933576341,242.52809520511988,242.51426638691947,242.51415404218181
14.766129032258064,243.61169372102339,242.52846700518825,242.51126892402488,242.5111296026875
15.25,243.80833066390778,242.5301444617537,242.50892150263027,242.50874877229222
