tau,N_2,N_4,N_8,N_16
0.25,1251.3301076491737,1252.9012334755246,1253.2950953605184,1253.393628575074
0.5691489361702128,1002.592931932854,1009.8065787896267,1011.6356404045547,1012.0945355321576
0.8882978723404256,949.7890904630982,966.6422693441323,971.0007352239771,972.0997908497212
1.2074468085106382,918.9146731535451,948.7771443067153,956.7148069068949,958.7309176744136
1.5265957446808511,891.3464962894918,936.8097936238739,949.3148644721649,952.5207627789166
1.8457446808510638,863.4866815863362,926.3113735520416,944.2963523121165,948.9595620103056
2.1648936170212765,834.7506908468675,915.8962084990608,940.1863081469573,946.5680947339041
2.484042553191489,805.3549403996407,905.0691013242395,936.393570505898,944.7479210877855
2.8031914893617023,775.7182754979603,893.6605146645676,932.6469444930435,943.2195910664673
3.122340425531915,746.2632801696989,881.6389798038114,928.8105369705909,941.838040240207
3.4414893617021276,717.3477457745573,869.0372635539511,924.8126417018885,940.5215479044814
3.7606382978723403,689.2465878084262,855.9191344184809,920.6149117564108,939.2209936594522
4.079787234042553,662.1547516819062,842.362688634132,916.1977205244153,937.9053146927375
4.398936170212766,636.1983463712378,828.4512393080026,911.5526797824849,936.554129624813
4.718085106382978,611.448025664655,814.2680180756003,906.6785515430378,935.1537600040423
5.037234042553192,587.9318323914813,799.8929808677833,901.5788586943779,933.6949490576728
5.3563829787234045,565.6463456768629,785.4008775932689,896.2603913671957,932.171471277925
5.675531914893617,544.5658036341704,770.8601384177701,890.732214327044,930.5792366985222
5.99468085106383,524.6492787814127,756.3323157943763,885.0049736344483,928.9156877410134
6.3138297872340425,505.84615562593814,741.8719149561103,879.0903939640776,927.1793800545792
6.632978723404255,488.1002093281593,727.5264965457739,873.0009042867231,925.3696851315799
6.952127659574468,471.35257359533756,713.3369660219741,866.7493537474993,923.4865765513861
7.2712765957446805,455.5438495641686,699.3379855181457,860.3487929666919,921.5304750470295
7.590425531914893,440.6155636763013,685.5584594068883,853.8123039565871,919.502135546663
7.909574468085107,426.5111403591339,672.0220569410587,847.1528668912531,917.4025644150751
8.22872340425532,413.1765184622711,658.7477449662765,840.383255314063,915.2329585238521
8.547872340425531,400.56050993227075,645.7503113543833,833.5159536614625,912.9946601407271
8.867021276595745,388.6149748922401,633.0408658437951,826.563092583953,910.6891233018574
9.186170212765957,377.29486834170746,620.6273096635613,819.5363986779964,908.3178885299417
9.50531914893617,366.5581991702993,608.5147688957857,812.4471560493788,905.8825636258962
9.824468085106384,356.36593119023246,596.7059891996771,805.3061777068816,903.3848088874981
10.143617021276595,346.6818476586977,585.2016914578298,798.1237852025183,900.8263255617924
10.462765957446809,337.4723946403908,574.0008892645453,790.9097952386159,898.2088466668088
10.78191489361702,328.70651404171986,563.1011700862911,783.6735121862706,895.534129556566
11.101063829787234,320.3554738335456,552.4989424926985,776.4237256278947,892.8039497762433
11.420212765957446,312.39270056339393,542.1896521696941,769.168712165443,890.0200958797564
11.73936170212766,304.79361750935607,532.1679695537138,761.916240837162,887.1843649728264
12.058510638297872,297.535490572136,522.4279519218369,754.6735815675161,884.2985588104386
12.377659574468085,290.59728310863886,512.9631826789619,747.4475161429344,881.3644803252071
12.696808510638299,283.9595202831558,503.76689043158905,740.2443512640517,878.3839304976075
13.01595744680851,277.60416307867706,494.8320502519603,733.0699332757872,875.3587055039028
13.335106382978724,271.5144918180147,486.1514693334298,725.9296642216658,872.2905940955042
13.654255319148936,265.67499885304886,477.71785903019725,718.8285189093999,869.1813751763992
13.97340425531915,260.0712899617223,469.5238950703256,711.7710627116682,866.0328155545122
14.292553191489361,254.6899939252815,461.5622675358251,704.7614698597646,862.8466678494439
14.611702127659575,249.51867972726023,453.82572202090944,697.803542018666,859.6246685437187
14.930851063829786,244.5457808095878,446.3070932111977,690.9007269603217,856.3685361679522
15.25,239.76052583183034,438.9993319733958,684.0561371777638,853.0799696126398
