tau,N_2,N_4,N_6,N_8,N_10,N_16
0.25,4.01556420233463,4.019496980934721,4.020227127937207,4.020482816729417,4.020601188238886,4.020729441274523
0.35050251256281406,2.8747860807949412,2.880335331435311,2.88136811494832,2.8817299712474482,2.881897526179225,2.882079092010104
0.4510050251256281,2.245104160149493,2.25230459486484,2.253649061888369,2.2541204494229388,2.2543387794906002,2.2545754073666098
0.5515075376884422,1.847038029254659,1.8559330656366249,1.8576007140133324,1.8581859206803832,1.8584570571874994,1.8587509810894653
0.6520100502512562,1.573414604651749,1.5840554797771667,1.5860601535109538,1.5867643617941791,1.5870907632936397,1.5874446895666332
0.7525125628140703,1.3743058361303284,1.3867505786181926,1.389108343237108,1.389937594867428,1.390322132407711,1.3907392249725032
0.8530150753768844,1.2233065867626047,1.237618876318755,1.2403478761758737,1.2413090315058442,1.2417549716548544,1.2422388349865994
0.9535175879396985,1.1051388284181827,1.1213867742434287,1.12450707387886,1.1256077665018644,1.12611875236327,1.126673412450736
1.0540201005025125,1.0103476372852642,1.0286025074670053,1.0321359193334698,1.0333845065265657,1.0339645369832746,1.034594420501685
1.1545226130653266,0.9327675210570388,0.9531024545914198,0.957072355572407,0.9584778651773856,0.959131272611633,0.9598411845571109
1.2550251256281406,0.8682061189531428,0.8906948504711217,0.8951259896937989,0.8966980640741512,0.8974294908235013,0.8982245908671325
1.3555276381909547,0.8137134423631651,0.8384290671242527,0.8433473675900038,0.8450962053121793,0.8459105791255959,0.8467963569502206
1.4560301507537687,0.7671537239137608,0.7941675273829788,0.7995998839091624,0.8015361797951746,0.8024386885533314,0.8034209384365008
1.556532663316583,0.7269430924421246,0.7563234649925709,0.7622975408836343,0.7644324250694583,0.7654284910289323,0.7665132859312672
1.657035175879397,0.6918826627197014,0.7236941159200316,0.7302381406694007,0.7325831172807217,0.7336783710930015,0.7348720365028508
1.7575376884422111,0.6610488418900881,0.6953511386463679,0.7024937088182941,0.7050605948432093,0.7062608495870509,0.7075699373602835
1.8580402010050252,0.6337191857668921,0.6705665924727027,0.6783364777318056,0.6811373426304324,0.6824485680805029,0.6838798304990359
1.9585427135678393,0.6093210344876885,0.648761699446939,0.6571876554991308,0.6602347620441757,0.6616630593807489,0.6632234236355237
2.059045226130653,0.5873951450712948,0.6294706039136072,0.6385811939020614,0.6418869406937753,0.6434385178380422,0.6451350611222333
2.159547738693467,0.5675694370207452,0.6123142427140262,0.6221376683843007,0.6257145344293594,0.6273956821673147,0.62923560754414
2.2600502512562812,0.5495397054061814,0.5969811778367029,0.6075451215521074,0.6114056132402631,0.6132226822756629,0.6152132954628459
2.3605527638190953,0.5330552278617924,0.5832133158206694,0.594544794277981,0.598701395034145,0.6006607740882839,0.6028094612785238
2.4610552763819094,0.5179078697457251,0.5707951165286395,0.5829203468001735,0.5873854696341425,0.5894935646876224,0.5918077715018528
2.5615577889447234,0.503923730017954,0.5595453326885049,0.5724896110034431,0.5772755541258191,0.5795387688755412,0.5820259805237373
2.6620603015075375,0.49095665963328816,0.5493106112804084,0.563098204759507,0.5682171103813797,0.5706418279650508,0.5733095506682602
2.762562814070352,0.4788831786772586,0.53996048266436,0.55461453404026,0.5600783504266607,0.5626709164474631,0.565526660154904
2.863065326633166,0.4675984513953337,0.5313833965980306,0.5469258417901587,0.5527462885936867,0.5555129954596802,0.5585642578764112
2.96356783919598,0.4570130705599059,0.5234835568629224,0.539935055132512,0.5461235919942976,0.5490706645707518,0.5523249164947707
3.064070351758794,0.4470504676288624,0.5161783714446176,0.5335582477321279,0.5401260461026455,0.5432596286609758,0.5467243006137621
3.1645728643216082,0.4376448115544978,0.5093963817825643,0.5277225807266421,0.5346804988289302,0.5380066432632735,0.5416891133848238
3.2650753768844223,0.42873929264087957,0.5030755682604708,0.5223646193140042,0.5297231801465639,0.5332478354182947,0.5371554185866301
