tau,N_2,N_4,N_6,N_8,N_10,N_16
0.25,13.789565893892346,13.78956527383622,13.789565240640899,13.789565235054363,13.78956523352765,13.789565232630055
0.35050251256281406,10.462335558702234,10.462333890033035,10.462333800638017,10.462333785591447,10.462333781479241,10.4623337790615
0.4510050251256281,8.66596985232501,8.66596640600568,8.665966221209345,8.665966190099656,8.66596618159686,8.665966176597498
0.5515075376884422,7.561492991282977,7.561486923453292,7.5614865977204975,7.561486542872428,7.561486527880289,7.561486519064969
0.6520100502512562,6.826953279944287,6.82694368541866,6.826943169674668,6.8269430828084765,6.826943059062159,6.826943045098569
0.7525125628140703,6.312241525875066,6.3122274885606835,6.312226732833881,6.312226605507879,6.312226570697167,6.312226550225917
0.8530150753768844,5.937923306325545,5.93790394223197,5.937902897923392,5.937902721914224,5.937902673787263,5.937902645482802
0.9535175879396985,5.658044691283347,5.658019181512738,5.658017803160323,5.658017570758893,5.658017507202941,5.658017469820992
1.0540201005025125,5.4442093800794575,5.444176992887675,5.444175239382424,5.444174943598365,5.444174862695621,5.444174815105973
1.1545226130653266,5.277964411645786,5.2779245140476245,5.277922349331885,5.277921984011664,5.277921884071555,5.277921825277049
1.2550251256281406,5.146836996574127,5.146789056879839,5.146786450206774,5.146786010078745,5.146785889650312,5.14678581879413
1.3555276381909547,5.0421281327317935,5.04207171583487,5.04206864169206,5.042068122355811,5.042067980224921,5.04206789658899
1.4560301507537687,4.957615048281719,4.9575498055524685,4.957546243355719,4.957545641233593,4.95754547640988,4.9575453794072235
1.556532663316583,4.88875265341706,4.888678308819417,4.888674242471625,4.888673554738475,4.8886733664363735,4.8886732556000325
1.657035175879397,4.832163028030099,4.8320793616985185,4.832074779089443,4.832074003593518,4.832073791210944,4.832073666181507
1.7575376884422111,4.785298404456079,4.785205234549719,4.7852001270510955,4.785199262235408,4.785199025332639,4.785198885845909
1.8580402010050252,4.746212553630883,4.746109716894216,4.746104078884551,4.7461031237147235,4.74610286199513,4.746102707870907
1.9585427135678393,4.7134020838090205,4.713289414950513,4.713283243386967,4.713282197288778,4.713281910582299,4.713281741714788
2.059045226130653,4.685694081582242,4.68557139134917,4.685564685391135,4.68556354819879,4.68556323644847,4.685563052798514
2.159547738693467,4.662165209529268,4.662032261204591,4.662025021884555,4.662023793799298,4.662023457050777,4.6620232586398584
2.2600502512562812,4.64208259975653,4.641939083721502,4.641931313653161,4.641929995210854,4.641929633604462,4.641929420510276
2.3605527638190953,4.624860120946061,4.624705626925062,4.624697330035593,4.624695922081414,4.624695535846401,4.624695308199713
2.4610552763819094,4.6100256580473165,4.609859644664865,4.609850825937102,4.6098493296053205,4.609848919055676,4.6098486770381655
2.5615577889447234,4.597196388011051,4.597018149332348,4.59700881454268,4.597007231239499,4.597006796770831,4.597006540613615
2.6620603015075375,4.586059930557364,4.585868559343027,4.585858714781729,4.585857046169323,4.585856588256329,4.585856318238875
2.762562814070352,4.576359861173086,4.576154208648476,4.576143860810434,4.576142108790557,4.576141627984645,4.576141344433853
2.863065326633166,4.5678844936404,4.5676631256544065,4.5676522808897175,4.567650447585466,4.567649944512194,4.567649647801422
2.96356783919598,4.560458133976429,4.560219283500128,4.560207947615515,4.560206035350143,4.560205510706177,4.560205201254072
3.064070351758794,4.553934216989896,4.553675732979329,4.553663910782787,4.553661922054649,4.553661376604032,4.553661054873032
3.1645728643216082,4.548189887176921,4.547909179894485,4.547896874676847,4.547894812129812,4.547894246699397,4.5478939131938265
3.2650753768844223,4.543121695053542,4.542815678008076,4.542802890956373,4.542800757345214,4.5428001728191445,4.542799828082857
3.3655778894472363,4.53864216025895,4.538307188984348,4.53829391852282,4.538291716673277,4.538291113986478,4.538290758600008
3.4660804020100504,4.534677012129365,4.53430882007522,4.534295061130727,4.534292793894035,4.534292174024681,4.53429180860191
3.5665829145728645,4.531162962711549,4.530756594566238,4.530742337755468,4.530740007957276,4.530739371918273,4.530738997102645
3.6670854271356785,4.528045900433788,4.5275956432405255,4.527580873977004,4.527578484360722,4.527577833190213,4.52757744965049
3.7675879396984926,4.52527941779125,4.524778730250773,4.524763427770123,4.524760980934721,4.524760315685698,4.524759924111341
3.8680904522613067,4.52282360552838,4.522265045908156,4.5222491822103805,4.522246680542761,4.522246002271831,4.5222456033680345
3.9685929648241207,4.520644060437091,4.520019213526319,4.520002752234146,4.520000197836234,4.5199995075916295,4.519999102074057
4.069095477386934,4.518711065151874,4.518010468714406,4.517993363846904,4.517990758457566,4.517990057266465,4.517989645855769
4.169597989949748,4.516998907034727,4.516211978218519,4.516194172879318,4.516191517791233,4.516190806646466,4.516190390062623
4.2701005025125625,4.515485310015252,4.514600272177555,4.514581697157032,4.514578993128645,4.514578272974877,4.5145778519314
4.3706030150753765,4.514150958541285,4.513154768943821,4.51313534123471,4.513132588397325,4.513131860116746,4.513131435314838
4.471105527638191,4.512979096946306,4.511857375764647,4.511836996990486,4.511834194750554,4.511833459148167,4.511833031270832
4.571608040201005,4.511955190811158,4.5106921518879295,4.510670706643769,4.510667853580381,4.510667111368908,4.510666681075099
4.672110552763819,4.5110666394865255,4.509645023239342,4.509622377344161,4.509619471101715,4.509618722886169,4.509618290804972
4.772613065326633,4.510302530999753,4.508703539872559,4.508679538532811,4.50867657570877,4.508675821970711,4.508675388695611
4.873115577889447,4.509653432210496,4.507856669031681,4.50783113491543,4.507828110943062,4.507827352024546,4.507826918107795
4.973618090452261,4.509111208393499,4.5070946179763505,4.507067349197464,4.507064258223413,4.507063494310639,4.507063060257731
5.074120603015075,4.508668867482464,4.506408681773669,4.506379449785638,4.506376284542113,4.5063755156487435,4.506375081913019
5.174623115577889,4.508320425060172,4.5057911121107015,4.505759659509704,4.505756411181072,4.505755637131216,4.505755204108582
5.275125628140704,4.508060786868675,4.505235003868915,4.505201042105869,4.5051977001893775,4.505196920600196,4.505196488623962
5.375628140703518,4.507885646172244,4.504734196760139,4.5046974037616305,4.5046939559219705,4.504693170185857,4.504692739521692
5.476130653266332,4.507791393760884,4.504283189778465,4.504243207476601,4.504239639393997,4.504238846660294,4.504238417501261
