tau,N_2,N_4,N_8,N_16
0.25,570.7203378471069,570.8788909154788,570.9185600985206,570.928479328858
0.7338709677419355,300.47962276948755,301.33162654348047,301.5459942810794,301.5996724099831
1.217741935483871,262.51269590746153,264.67486425719693,265.22472073172673,265.36278049846567
1.7016129032258065,248.81168756789427,252.8668328510077,253.91422561513397,254.17826599766062
2.185483870967742,240.78925133466507,247.24906604273545,248.95133130160798,249.3827390088614
2.6693548387096775,234.45579107680553,243.74585666527545,246.25375500177978,246.89351181647876
3.153225806451613,228.62327420018974,241.07572628310126,244.53198221560177,245.42053284392833
3.6370967741935485,222.88867469253236,238.74107164191904,243.27911950227167,244.45624434152208
4.120967741935484,217.12209848786597,236.52144887429876,242.2644233646418,243.76912345882545
4.604838709677419,211.30082983894349,234.3114609653096,241.37145094848745,243.24185023144378
5.088709677419355,205.44556076867093,232.05944775602927,240.53700425931825,242.81026893063853
5.57258064516129,199.59284452392825,229.74114587587113,239.72501850316988,242.4372900476191
6.056451612903226,193.7823724722174,227.34715503685723,238.91422420869637,242.100561322701
6.540322580645161,188.0510428734061,224.87645494821996,238.09182700693205,241.7861518756781
7.024193548387097,182.43040314971435,222.3328187297534,237.25005451604443,241.48510006420526
7.508064516129032,176.94584337169792,219.72272421702488,236.38417762040322,241.19143424626859
7.991935483870968,171.6167011492412,217.0540939197162,235.49134315261955,240.90100552099298
8.475806451612904,166.45681666971518,214.33551919942937,234.5698780576221,240.61079407088366
8.959677419354838,161.47527715280913,211.5757782683214,233.61887633213544,240.31850095556493
9.443548387096774,156.6772037572732,208.7835360539801,232.63795608361374,240.02231230278207
9.92741935483871,152.06450128990127,205.96715746293145,231.6271165329188,239.7207647840402
10.411290322580646,147.63653151792928,203.13459167667943,230.58665125491152,239.41266767675523
10.89516129032258,143.39069496653644,200.2933015128351,229.51709146495128,239.0970545835792
11.379032258064516,139.3229199295745,197.4502222113122,228.41916467008872,238.77314973177616
11.862903225806452,135.428064855927,194.61174031587657,227.29376116302345,238.44034121448655
12.346774193548388,131.70024375727024,191.78368700049785,226.14190492944925,238.09815779641656
12.830645161290322,128.13308541276984,188.97134223214465,224.96472763793614,237.7462480752711
13.314516129032258,124.71993694821535,186.1794472557799,223.7634453083935,237.38436172516043
13.798387096774194,121.45402148519918,183.41222347587103,222.53933756990952,237.01233284152084
14.28225806451613,118.32855838129218,180.67339615152943,221.29372945907434,236.63006541794078
14.766129032258064,115.3368533417934,177.9662215574944,220.02797565612755,236.23752090488156
15.25,112.47236450082727,175.2935164555834,218.74344699170675,235.83470771571848
