tau,N_2,N_4,N_6,N_8,N_10,N_12,N_14,N_16,N_18,N_20,N_22,N_24,N_26,N_28,N_30,N_32,N_34,N_36,N_38,N_40,N_42,N_44,N_46,N_48,N_50,N_52,N_54,N_56,N_58,N_60,N_62,N_64,N_66,N_68,N_70,N_72,N_74,N_76,N_78,N_80,N_82,N_84,N_86,N_88,N_90,N_92,N_94,N_96,N_98,N_100
0.25,310.79644799799945,311.14720806352057,311.21233203385617,311.23513789422697,311.2456959402455,311.25143175632275,311.2548904702752,311.2571353882839,311.2586745328992,311.2597754920642,311.2605900870396,311.26120965884945,311.261691834709,311.26207442855053,311.26238308706536,311.26263570232425,311.2628450642715,311.2630205120397,311.263168993778,311.26329576529537,311.26340486163707,311.263499422182,311.2635819190423,311.26365432029166,311.2637182084406,311.2637748676507,311.2638253487712,311.2638705184184,311.2639110964174,311.26394768465974,311.26398078955094,311.26401083962895,311.2640381995017,311.26406318095985,311.2640860518987,311.26410704353054,311.2641263562513,311.26414416444106,311.2641606204139,311.26417585768604,311.26418999369236,311.2642031320561,311.26421536449305,311.26422677241663,311.2642374282961,311.26424739681033,311.26425673583134,311.26426549726636,311.2642737277807,311.2642814694203
0.3351063829787234,258.83795527877965,259.39154628718234,259.4945421751401,259.5306262960101,259.5473343390853,259.5564119716511,259.5618860621946,259.56543918476314,259.5678752972775,259.5696178858226,259.57090723196995,259.5718879012278,259.5726511019376,259.5732566842106,259.57374524087373,259.57414509122,259.5744764791207,259.5747541866033,259.57498921128865,259.57518987217327,259.57536255602747,259.57551223195355,259.5756428128939,259.57575741398927,259.57585854010097,259.5759482238552,259.5760281285845,259.57609962600986,259.5761638555067,259.5762217697791,259.5762741703931,259.57632173566134,259.57636504270573,259.57640458504596,259.5764407867223,259.5764740137111,259.5765045832109,259.576532771241,259.57655881889343,259.57658293750586,259.5766053129617,259.5766261092821,259.57664547164063,259.5766635289038,259.5766803957806,259.5766961746488,259.57671095711214,259.57672482533286,259.5767378531757,259.5767501071938
0.42021276595744683,230.7465453507909,231.55493259034247,231.70573509302682,231.7585979664431,231.78308034687706,231.79638324591167,231.8044057773933,231.80961323355976,231.81318368704302,231.81573773053975,231.81762749783613,231.8190648572647,231.82018348265845,231.82107109122572,231.8217871772694,231.82237324703593,231.82285897128355,231.82326601569497,231.82361049933576,231.8239046153123,231.8241577247204,231.8243771108061,231.82456850881414,231.82473648465532,231.8248847097536,231.82501616337518,231.82513328350907,231.82523808072554,231.8253322250414,231.82541711286623,231.8254939190826,231.8255636379179,231.8256271152812,231.8256850745435,231.8257381372375,231.82578683978994,231.8258316471321,231.82587296383718,231.82591114328463,231.82594649524154,231.82597929216544,231.82600977446992,231.82603815494278,231.82606462246972,231.82608934518515,231.8261124731492,231.82613414063,231.82615446805673,231.82617356369678,231.82619152510023
0.5053191489361702,213.71140974640497,214.8273121749676,215.03615867015355,215.10941923192428,215.14335732646077,215.16180051388918,215.17292378833687,215.18014427405245,215.18509509423689,215.18863662584175,215.1912570870483,215.19325023578855,215.19480141788023,215.19603226060042,215.19702525924976,215.19783796754498,215.19851152825208,215.19907598423026,215.19955368725903,215.19996154522906,215.20031253902067,215.2006167682414,215.20088218593247,215.20111512364662,215.20132067256677,215.20150296406817,215.2016653789402,215.20181070527133,215.201941258904,215.20205897626747,215.20216548659795,215.20226216861462,215.20235019536173,215.20243056995778,215.2025041543003,215.20257169226852,215.2026338285974,215.20269112432186,215.202744069485,215.20279309365165,215.20283857464844,215.2028808458655,215.20292020238367,215.2029569061378,215.20299119028647,215.20302326292386,215.20305331024483,215.20308149925347,215.20310798008853,215.20313288802674
0.5904255319148937,202.50825713570433,203.98389607552858,204.26112715200208,204.35845570391257,204.40355737334366,204.42807097953602,204.44285665515932,204.452455038185,204.45903652737675,204.4637446618258,204.46722838184618,204.4698781693063,204.47194040635844,204.47357677773877,204.47489695053022,204.47597743639867,204.4768729310954,204.4776233744451,204.478258481806,204.47880073138336,204.47926738072908,204.47967185693477,204.48002473335495,204.48033442765367,204.48060770847485,204.48085006843124,204.48106600225384,204.48125921669214,204.48143279065374,204.4815892986226,204.481730906673,204.48185944781935,204.48197648163227,204.48208334176687,204.48218117412492,204.48227096770293,204.4823535796847,204.4824297559743,204.48250014809193,204.48256532715115,204.48262579547935,204.48268199632503,204.4827343220038,204.48278312076351,204.48282870259345,204.48287134415935,204.48291129301148,204.48294877118562,204.48298397829487,204.48301709419283
0.675531914893617,194.65955797833718,196.54591541544895,196.90186675820084,197.02694978230926,197.0849335723338,197.1164543852052,197.13546842584194,197.1478124859815,197.1562769964959,197.16233234161732,197.16681300443346,197.1702211393529,197.17287360328203,197.17497833540102,197.176676379522,197.17806613986284,197.17921796355208,197.18018321998534,197.18100012856218,197.18169760063333,197.18229783293907,197.18281809557598,197.18327198820324,197.18367033784025,197.18402185053029,197.18433359107132,197.18461134076864,197.18485986740748,197.18508313122553,197.18528444365427,197.18546659081397,197.18563193042993,197.1857824685123,197.1859199204881,197.18604576028716,197.18616126001945,197.18626752225035,197.18636550641133,197.18645605053172,197.18653988921716,197.18661766859617,197.18668995880645,197.18675726447267,197.18682003353655,197.18687866472902,197.1869335139182,197.18698489952192,197.18703310713934,197.18707839352805,197.18712099002974
0.7606382978723404,188.86313711984843,191.20947392710582,191.6544129567094,191.81093349990178,191.88352003951786,191.92298696172304,191.94679694231064,191.9622556406516,191.97285639647586,191.98044021446827,191.98605200480694,191.9903205862317,191.99364275835632,191.99627893231454,191.99840574812188,192.00014644762337,192.00158913539727,192.00279814874136,192.00382135589146,192.0046949674969,192.00544678458468,192.00609843780532,192.0066669607244,192.0071659142523,192.00760620281523,192.00799667519692,192.00834457261064,192.00865586683318,192.00893551818112,192.00918767433302,192.00941582500568,192.00962292334205,192.00981148195294,192.00998364948566,192.01014127210465,192.01028594318797,192.01041904375325,192.01054177553684,192.0106551882144,192.01076020191866,192.010857625961,192.0109481744708,192.01103247951903,192.0111111021787,192.01118454188375,192.01125324438016,192.01131760850552,192.01137799199032,192.01143471643923,192.0114880716222
0.8457446808510638,184.38126484074928,187.23478587681453,187.77887195279342,187.9704981567985,188.05940531707537,188.107756864172,188.1369305064335,188.15587305291137,188.168863518644,188.1781572787983,188.1850345534102,188.19026582193774,188.19433730014487,188.19756809352936,188.20017466179596,188.20230803267305,188.20407617675644,188.20555793953207,188.20681198440295,188.20788268868475,188.2088041237557,188.20960279914325,188.2102995905468,188.21091111781138,188.21145074514598,188.21192931746353,188.2123557095039,188.21273724022848,188.21307998898138,188.2133890391556,188.21366866775804,188.21392249417767,188.21415359789157,188.21436461230525,188.21455780010183,188.21473511414953,188.21489824704688,188.21504867166442,188.21518767450576,188.21531638330544,188.2154357899741,188.2155467697659,188.21565009736318,188.21574646043166,188.21583647109134,188.21592067566115,188.21599956296808,188.2160735714572,188.2161430952973,188.2162084896394
0.9308510638297872,180.7713879581084,184.1769974926354,184.8302550242117,185.06063306345789,185.167573146168,185.22574604567524,185.26085041719367,185.2836457685934,185.29927931344548,185.31046445590303,185.31874157097738,185.3250377787506,185.32993817707526,185.3338267847492,185.33696410306504,185.33953189321042,185.3416601001277,185.34344361775052,185.34495305105256,185.34624181149647,185.34735090700084,185.3483122444157,185.34915094991499,185.34988702742424,185.35053656242602,185.35111260818528,185.35162584665616,185.3520850872384,185.3524976473044,185.35286964547495,185.35320622978008,185.35351175671804,185.35378993292773,185.35404392813726,185.354276465856,185.35448989668467,185.35468625794948,185.3548673225,185.35503463886374,185.3551895644643,185.35533329323894,185.3554668787099,185.35559125334433,185.3557072448705,185.35581559008446,185.3559169465794,185.35601190274718,185.35610098633632,185.35618467180086,185.3562633866304
1.0159574468085106,177.75581792067632,181.7559353436378,182.52823412332057,182.80098355306222,182.9276615839243,182.9965899725995,183.03819104617483,183.06520763784567,183.08373735983167,183.09699517390834,183.1068063972456,183.1142697424093,183.1200786407786,183.12468823547465,183.12840728675863,183.13145123417385,183.13397410369572,183.13608837692993,183.13787774615523,183.1394055240207,183.1407203208774,183.1418599591404,183.1428542236579,183.14372682748325,183.14449683879243,183.14517973137484,183.1457881680504,183.14633259188378,183.14682167725712,183.14726267751774,183.14766169544146,183.14802389549084,183.14835367175655,183.14865478184953,183.14893045440925,183.14918347600906,183.14941626184813,183.1496309135987,183.14982926700728,183.1500129312728,183.1501833217866,183.15034168748184,183.1504891337841,183.1506266419536,183.1507550854528,183.1508752438507,183.15098781467938,183.1510934235798,183.15119263301287,183.15128594976417
1.101063829787234,175.15391606985807,179.7883355205008,180.68937519435872,181.00808562103137,181.15619824322349,181.23681318849324,181.28547559651528,181.31708120053204,181.33875983730888,181.35427140178246,181.36575087080595,181.37448346682396,181.38128038793008,181.38667410236863,181.3910258407455,181.3945876621836,181.39753977805205,181.400013795334,181.40210763832874,181.4038953872106,181.40543392016363,181.4067674930588,181.40793095736217,181.40895206011203,181.40985311345568,181.41065222377125,181.41136420831202,181.41200128696974,181.41257361006632,181.41308966513407,181.41355659338427,181.41398043807277,181.41436634101058,181.41471869923353,181.41504129080138,181.41533737648768,181.41560978249967,181.41586096816735,181.416093081644,181.4163080059847,181.41650739745637,181.4166927175416,181.41686525979418,181.41702617247262,181.4171764776927,181.41731708769842,181.41744881873552,181.41757240292398,181.41768849845172,181.41779769835608
1.1861702127659575,172.84468657705867,178.15047143994394,179.18976844948077,179.5579969330838,179.72923162709506,179.82246082372814,179.8787477177549,179.91530936923184,179.94038925562126,179.95833541239406,179.97161711684913,179.98172098059626,179.9895853813789,179.9958263019778,180.00086164800607,180.00498303526751,180.00839896226353,180.01126169734053,180.01368454037504,180.01575320460563,180.01753350088615,180.01907663602825,180.02042293576278,180.0216045057501,180.02264716321992,180.02357185907607,180.02439573847482,180.02513294121982,180.0257952124423,180.02639237326903,180.0269326869977,180.02742314647452,180.0278697014733,180.02827743997585,180.02865073373388,180.02899335593435,180.02930857691507,180.0295992424885,180.02986783839364,180.03011654361416,180.03034727470825,180.03056172284053,180.0307613848579,180.03094758947898,180.0311215194567,180.03128423040542,180.03143666685526,180.03157967598952,180.03171401944084,180.03184038345225
1.2712765957446808,170.74513060052882,176.7565376511401,177.9434137559613,178.3646826258791,178.56071710748827,178.66748466888455,178.73195763578997,178.77384159577613,178.80257464632194,178.82313599197585,178.8383537698612,178.84993081977572,178.8589420907334,178.86609325752926,178.87186309844003,178.87658571876952,178.8805000031795,178.88378041559685,178.88655677384625,178.88892728895578,178.89096736871448,178.8927356879518,178.894278454013,178.89563245559754,178.89682727596457,178.89788692235527,178.89883104120213,178.89967583523074,178.9004347631921,178.9011190791704,178.90173825216309,178.9023002953737,178.90281202675644,178.90327927674008,178.90370705502363,178.9040996854065,178.9044609154681,178.90479400631818,178.90510180645202,178.90538681284792,178.9056512217645,178.90589697117622,178.90612577638328,178.9063391600228,178.90653847746486,178.90672493838724,178.90689962517214,178.90706350864855,178.90721746160938,178.9073622704557
1.3563829787234043,168.79720680214834,175.54563667868445,176.88920857725577,177.36700348632988,177.58950520086736,177.71073150037864,177.78395050815925,177.83152224564208,177.8641599502239,177.8875168368976,177.90480437728732,177.9179564367628,177.92819390533992,177.93631831514307,177.94287350768747,177.9482390063054,177.95268617815694,177.95641321522754,177.95956759450743,177.96226088875548,177.96457876641767,177.96658788703357,177.96834074663627,177.9698791411796,177.97123668074897,177.9724406406226,177.97351334179695,177.97447319286414,177.9753354849545,177.97611300443268,177.9768165095779,177.97745510469252,177.9780365361091,177.97856742818792,177.97905347281693,177.9794995825965,177.97991001544958,177.98028847659066,177.9806382024358,177.9809620300183,177.98126245470235,177.98154167839613,177.98180165001042,177.98204409955625,177.98227056699872,177.98248242677,177.98268090867055,177.98286711575565,177.98304203969298,177.98320657399267
1.4414893617021276,166.95970130510318,174.473672837638,175.98284261055016,176.52061072515275,176.77123638992464,176.90783792592563,176.990361283287,177.04398546598998,177.08077889141674,177.10711143194322,177.1266022809547,177.14143108412105,177.15297401995358,177.16213463097716,177.16952600546284,177.17557600907045,177.1805905851744,177.18479318462445,177.18835008369848,177.191387080094,177.19400076613474,177.19626630241416,177.19824288047988,177.19997762757873,177.20150844129088,177.20286607653645,177.20407570209343,177.20515807531217,177.20613043842192,177.20700720936017,177.20780051924615,177.20852063420475,177.20917628913006,177.20977495378705,177.2103230464859,177.2108261068091,177.21128893611947,177.21171571253922,177.21211008556605,177.21247525434583,177.21281403275097,177.21312890374543,177.21342206500628,177.2136954673725,177.21395084738134,177.21418975490903,177.21441357674013,177.21462355673614,177.2148208131536,177.21500635356244
1.5265957446808511,165.20300474085565,173.5081510157017,175.19159722046123,175.7927454813071,176.0731406451294,176.22602991280834,176.31841423222107,176.37845471948992,176.41965451247287,176.44914258648453,176.4709701539542,176.4875773519945,176.5005049725712,176.51076470938935,176.51904307398246,176.5258191944835,176.5314356816563,176.5361427744216,176.54012668743658,176.54352830586691,176.5464558086799,176.54899337355673,176.5512072941721,176.55315035295433,176.55486499554084,176.556385668023,176.55774056012356,176.5589529208032,176.56004206208104,176.56102413273908,176.56191272027945,176.56271932336196,176.56345372561736,176.56412429368288,176.56473821651971,176.56530169887066,176.56582011863281,176.56629815563753,176.56673989762402,176.5671489279081,176.56752839827266,176.56788108985944,176.56820946426765,176.56851570661868,176.56880176199903,176.5690693664195,176.56932007321453,176.56955527563247,176.56977622623316,176.56998405359715
1.6117021276595744,163.50566743266126,172.62475160344908,174.4909209074371,175.15881431644158,175.470612914708,175.64069827267087,175.7434984296679,175.81031826273858,175.85617465101015,175.8889979096955,175.9132954748487,175.93178264154685,175.94617411727017,175.95759587529935,175.96681201994093,175.97435585784814,175.98060875587234,175.9858492686756,175.99028468741128,175.9940718466128,175.9973311742432,176.00015638082962,176.00262126860142,176.00478459893156,176.00669362599166,176.00838669851515,176.00989520029273,176.01124501472086,176.0124576422814,176.01355106186026,176.0145404008782,176.0154384612375,176.0162561354786,176.01700273857742,176.01768627437494,176.01831365095336,176.01889085583963,176.0194230993772,176.01991493270842,176.02037034537793,176.0207928464832,176.02118553246763,176.02155114401,176.02189211397027,176.02221060796285,176.02250855882502,176.02278769600846,176.02304957073025,176.02329557756894,176.0235269730685
1.696808510638298,161.8520737117533,171.8050226357066,173.86212191269283,174.6000818152783,174.94490570547984,175.13309122877615,175.2468603123755,175.32082169868428,175.37158448796566,175.4079223558318,175.43482307072648,175.45529170631718,175.471226164241,175.48387281317002,175.49407751264445,175.5024306597913,175.50935446380032,175.51515732124548,175.52006873695578,175.52426235613575,175.52787151771244,175.5309999805684,175.53372946175207,175.5361250252375,175.53823899413823,175.5401138312561,175.54178428754494,175.54327902364517,175.5446218471645,175.5458326663481,175.54692823206932,175.54792272018176,175.54882819231062,175.54965496324004,175.55041189592356,175.55110663996558,175.55174582562225,175.5523352225562,175.5528798704783,175.55338418722434,175.55385205861424,175.55428691351983,175.55469178686008,175.55506937269234,175.55542206914038,175.55575201656234,175.55606113009662,175.55635112751293,175.55662355312637,175.55687979839803
1.7819148936170213,160.23083878488342,171.03479262328494,173.2907814706331,174.102083814717,174.48154228281754,174.68872759696748,174.81401684789296,174.895481137249,174.95139970256358,174.99143137512536,175.02106826507,175.04361979778187,175.06117632355094,175.07511070934308,175.08635472519316,175.09555876650157,175.10318796858186,175.10958209459292,175.11499399929173,175.11961499927602,175.12359200603646,175.12703934208503,175.13004704540418,175.13268680613072,175.13501627666878,175.13708224527898,175.13892300315314,175.1405701309736,175.14204986213363,175.143384133493,175.14459140291507,175.14568729091823,175.14668508839324,175.14759616140822,175.14843027626802,175.14919586228822,175.14990022555963,175.15054972387662,175.15114991068924,175.15170565419203,175.15222123633947,175.15270043556328,175.15314659618704,175.1535626869282,175.1539513504047,175.15431494519274,175.15465558169015,175.1549751528059,175.15527536031146,175.15555773754167
1.8670212765957446,158.63368293444,170.30305892664543,172.76564258843098,173.65351615207894,174.0692053851728,174.2962854785066,174.43364421352567,174.52297186503358,174.58429513559594,174.62819957243713,174.66070553296998,174.68544131794675,174.7046989556924,174.71998390096408,174.73231798209562,174.74241449627078,174.7507835861743,174.75779790468783,174.76373479180398,174.7688040956458,174.77316696149632,174.7769487905373,174.78024834765256,174.78314427261208,174.7856998074033,174.78796627710415,174.7899856862021,174.79179267821226,174.79341603097188,174.79487980921402,174.79620426133488,174.79740652323775,174.79850117526723,174.79950068625897,174.8004157701153,174.8012556740597,174.80202841312985,174.80274096207128,174.80339941325013,174.80400910729293,174.8045747417065,174.80510046161854,174.80558993592658,174.8060464214749,174.8064728173641,174.80687171108968,174.8072454178847,174.80759601438675,174.80792536754677,174.80823515953222
1.952127659574468,157.0546276747809,169.60119637328717,172.27781907859682,173.24544366782936,173.69894619298637,173.94681120705297,174.09678672922865,174.19433726880965,174.26131370637773,174.3092696194999,174.34477740986628,174.37179872541648,174.39283647556996,174.40953477831454,174.42300966026534,174.43404021939605,174.4431836843455,174.4508471192433,174.45733348363126,174.46287201667008,174.46763875827352,174.4717707030865,174.47537574870663,174.47853980791027,174.48133197250237,174.48380831570208,174.48601472833218,174.48798905952322,174.48976275021386,174.49136209227183,174.49280920817438,174.49412281993702,174.49531885755417,174.49641094412007,174.4974107853892,174.49832848469683,174.49917279914754,174.49995134926397,174.5006707915118,174.5013369610291,174.50195499029803,174.50252940828395,174.50306422363198,174.50356299478452,174.5040288893177,174.504464734351,174.50487305953172,174.5052561338191,174.50561599706916,174.50595448724337
2.0372340425531914,155.48941320351028,168.92238553688696,171.82022428123304,172.87072890720412,173.3636130000932,173.63314799991448,173.79628549579104,173.9024174649475,173.9752950360724,174.02748087383958,174.06612310719262,174.0955311485393,174.11842796369456,174.13660239445701,174.15126879741374,174.16327496554788,174.173227289192,174.18156876352046,174.1886291008682,174.19465779027354,174.19984642669303,174.20434411275636,174.2082682844136,174.211712450711,174.2147518134363,174.21744740523232,174.21984917627285,174.22199832407455,174.2239290713302,174.22567003630428,174.2272452991067,174.2286752385977,174.22997719462379,174.23116599603642,174.23225438470334,174.23325335828275,174.23417244907282,174.23501995220582,174.23580311343673,174.23652828450005,174.23720105228185,174.23782634673162,174.23840853142065,174.2389514798648,174.23945864011236,174.23993308961508,174.24037758201712,174.2407945871952,174.24118632563886,174.24155479806782
2.122340425531915,153.9350705955917,168.2611942015175,171.38715301158769,172.52361406189053,173.05743313145442,173.34951785888265,173.5263602845249,173.64143118157725,173.72045732458812,173.77705125186327,173.81896038262818,173.8508562534919,173.87569103257798,173.8954043302849,173.91131295601437,173.92433628684498,173.935131947476,173.9441803820474,173.9518391877602,173.95837896162809,173.96400751358598,173.9688865684617,173.97314350599612,173.9768797546385,173.980176886241,173.98310110409906,173.98570659071999,173.98803803475795,173.99013255930234,173.9920212082719,173.99373010296065,173.99528134980838,173.9966937587199,173.9979834158069,173.9991641433172,174.00024787144866,174.00124494082502,174.0021643500264,174.00301395929156,174.00380065904162,174.0045305099999,174.0052088602506,174.0058404434738,174.00642946173807,174.00697965556395,174.0074943634471,174.00797657261424,174.008428962458,174.00885394183257,174.00925368118268
2.2074468085106385,152.3896039120078,167.61326725258144,170.9739719802863,172.19941140235707,172.7757033594236,173.09121197375802,173.28229993211173,173.4066661474977,173.4920877353059,173.55326761055207,173.59857591952516,173.63306062197464,173.65991220307433,173.68122706978772,173.6984285976985,173.71251063153645,173.72418409971615,173.73396841121365,173.74225017887804,173.74932196496857,173.7554084537965,173.76068450624746,173.76528785105745,173.7693281590561,173.7728936321375,173.77605585540994,173.77887341665175,173.7813946383766,173.78365966269496,173.78570205842658,173.78755007159577,173.7892276069544,173.79075500467218,173.79214965962586,173.79342651871303,173.79459848289105,173.79567673424512,173.79667100364514,173.7975897910123,173.79844054754807,173.79922982724983,173.79996341349084,173.8006464252458,173.80128340661835,173.8018784026045,173.80243502345803,173.80295649957625,173.8034457284688,173.80390531508786,173.8043376065717
2.2925531914893615,150.85175150676167,166.97509434401726,170.57688803562053,171.89427155127436,172.5145581695975,172.85435897996913,173.0602305922302,173.19424733959931,173.28631063950633,173.352253989699,173.40109356750614,173.43826799055066,173.46721514273568,173.49019423762314,173.50873932019266,173.5239215804202,173.5365073161745,173.54705641489534,173.55598563443638,173.56361035864973,173.5701728050131,173.57586148392483,173.58082487804703,173.5851812233816,173.58902561171527,173.5924352210424,173.5954732172902,173.59819169951334,173.60063394744012,173.6028361540203,173.6048287735422,173.60663757979555,173.60828450341728,173.6097882995524,173.61116508401733,173.61242876674993,173.61359140443412,173.61466348907317,173.61565418547173,173.6165715277076,173.6174225824916,173.6182135856427,173.61895005661842,173.61963689504213,173.62027846239047,173.62087865139188,173.6214409452043,173.62196846805716,173.62246402873592,173.62293015804238
2.377659574468085,149.32080515287555,166.34383402707147,170.19277290828884,171.60500827771517,172.27079455571763,172.6357497496495,172.85694052327295,173.00096176807543,173.09991239974616,173.17079639392549,173.22329912345327,173.2632640308443,173.29438544538874,173.3190913781977,173.33903063599817,173.35535462519218,173.36888707493205,173.380229862301,173.389831017945,173.39802960263054,173.40508602510985,173.41120295828776,173.41654004336846,173.42122440410006,173.42535828186067,173.4290246584973,173.4322914508885,173.43521467725827,173.43784087351176,173.4402089559307,173.44235167058304,173.44429673100865,173.44606771850542,173.44768479998388,173.44916530444453,173.45052418902466,173.45177441814292,173.45292727377978,173.45399261082423,173.4549790683274,173.45589424515376,173.45674484672583,173.45753680817344,173.45827539812566,173.45896530654642,173.45961071935648,173.4602153820658,173.46078265422776,173.46131555619726,173.4618168094113
2.4627659574468086,147.79647189109878,165.71717931131377,169.8190294210936,171.32896477265578,172.04173830331695,172.43270367543317,172.6697463711554,172.82412475825896,172.930207650909,173.00620907312165,173.06250661147521,173.10536262913675,173.13873691043702,173.1652322347328,173.1866162512651,173.20412344716254,173.21863704047303,173.2308024064448,173.2410999745879,173.24989333677323,173.2574617503758,173.26402256328234,173.26974697949632,173.2747713328344,173.279205273787,173.28313779889282,173.2866417486927,173.28977720314148,173.29259407283206,173.29513409654467,173.29743239561623,173.2995186940305,173.30141828392576,173.3031527954651,173.3047408150917,173.3061983853551,173.3075394115416,173.30877599444986,173.30991870425282,173.31097680707066,173.31195845336134,173.31287083530873,173.3137203189045,173.3145125552697,173.3152525748625,173.31594486751442,173.3165934506794,173.3172019278396,173.31777353865624,173.31831120217353
2.547872340425532,146.2787677996865,165.09325392840537,169.45348842411482,171.06391066354783,171.825141018683,172.24296570290116,172.49639020276706,172.66147698438698,172.7749363340632,172.85623155632143,172.91645531677327,172.96230292021514,172.99800857669092,173.02635578307707,173.04923509958806,173.06796695103702,173.08349609745397,173.09651291790502,173.10753136497226,173.1169404145839,173.12503882924852,173.13205914373407,173.1381845286978,173.14356085006239,173.14830542674684,173.1525134806729,173.15626294864637,173.159618114835,173.16263238297068,173.16535041345466,173.1678097863492,173.17004230674993,173.17207503779656,173.1739311243773,173.17563045462506,173.17719019470707,173.1786252239033,173.17994849066696,173.1811713056507,173.18230358413726,173.1833540476157,173.18433039218746,173.18523942989472,173.18608720783612,173.1868791089708,173.18761993775885,173.18831399319023,173.18896513128055,173.1895768187345,173.1901521791758
2.632978723404255,144.7679358615493,164.4705315539799,169.09432870016545,170.8079620096971,171.61910014351844,172.0646263513312,172.33495952927908,172.51110449422472,172.63218372186438,172.71894867761205,172.7832298119033,172.83216931389208,172.87028474908203,172.90054625857235,172.9249713689931,172.9449692920015,172.96154837786864,172.975445512056,172.9872092924171,172.99725493054922,173.00590134969218,173.01339678276165,173.0199367704776,173.02567703258836,173.03074281552804,173.03523577712463,173.0392391229272,173.04282148370578,173.0460398747131,173.04894197704098,173.0515679128927,173.0539516391135,173.05612204998098,173.05810385656275,173.05991829291418,173.0615836870138,173.06311592525287,173.06452883256827,173.06583448528295,173.06704346993084,173.06816509846666,173.06920758806297,173.07017821199886,173.07108342683455,173.07192898003535,173.0727200014071,173.07346108106688,173.07415633616787,173.07480946819481,173.0754238123229
2.7180851063829787,143.2643821972842,163.84777234254972,168.74001418529107,170.55951862018063,171.42199629567838,171.8960590624042,172.18382465852545,172.37137606348116,172.50031777424,172.59272793267553,172.66119731392908,172.713328852613,172.75393235661866,172.7861705142822,172.81219186038493,172.83349723434767,172.85116061982052,172.86596690796327,172.87850046195197,172.88920357922336,172.8984159983602,172.90640216100513,172.9133703808635,172.91948655287928,172.9248841098339,172.92967135579732,172.933936937401,172.93775397430144,172.94118321157436,172.9442754500105,172.9470734373232,172.9496133527081,172.95192598168882,172.95403765294392,172.95597099066617,172.95774552282523,172.95937817602947,172.96088368051977,172.9622749034725,172.96356312475564,172.96475826621932,172.96586908325665,172.96690332556722,172.96786787265395,172.96876884849164,172.96961171894708,172.97040137485422,172.97114220310678,172.97183814770537,172.97249276234768
2.8031914893617023,141.76862642027112,163.22397262465086,168.38924434442566,170.31721453166173,171.23244377211995,171.7358707123395,172.041589211531,172.24089371483214,172.37793965899507,172.47617000047455,172.54895820688415,172.60438173449768,172.64755147587266,172.6818285448291,172.70949651166524,172.7321506758196,172.7509326920589,172.7666769530778,172.78000470514462,172.7913861801699,172.80118258563516,172.80967508175078,172.81708515760496,172.82358920432804,172.8293290996037,172.83442000387424,172.83895617703834,172.843015369807,172.8466621752918,172.84995061292264,172.85292613923804,172.85562722634313,172.85808661108297,172.86033229115233,172.86238832507559,172.86427547897605,172.866011752772,172.8676128108175,172.86909233631619,172.87046232454608,172.87173332667595,172.8729146534644,172.87401454621045,172.87504032083783,172.87599848983086,172.87689486583056,172.87773464997505,172.87852250750024,172.87926263265663,172.87995880463447
