tau,N_2,N_4,N_8,N_16
0.25,5502.018832008931,5502.020227994253,5502.020315333902,5502.020320794046
0.5042372881355932,5055.944673234339,5055.966449155192,5055.9678158503775,5055.967901358228
0.7584745762711864,4969.798193186109,4969.9077358075865,4969.914647020654,4969.915079992615
1.0127118644067796,4939.298022169693,4939.641509496703,4939.663339778268,4939.664709918451
1.2669491525423728,4924.7820503726025,4925.611566008771,4925.6647814280595,4925.668129319937
1.521186440677966,4916.2614690948485,4917.957784184094,4918.067849881923,4918.074794383646
1.7754237288135593,4910.193456926709,4913.283648394178,4913.486841731674,4913.499705824301
2.0296610169491527,4904.9893903544125,4910.158732673831,4910.503843410998,4910.525778150409
2.2838983050847457,4899.791650607416,4907.889507508675,4908.439408217519,4908.474514460324
2.538135593220339,4894.062261362225,4906.101991486286,4906.935063475881,4906.988511076436
2.792372881355932,4887.423330821537,4904.576485994897,4905.787888122316,4905.866032316694
3.0466101694915255,4879.588649587211,4903.173971551034,4904.876741349545,4904.987236051235
3.3008474576271185,4870.332272261942,4901.800174474707,4904.126153096849,4904.27806083306
3.555084745762712,4859.473390811166,4900.386741467968,4903.487316050712,4903.691214271908
3.809322033898305,4846.868747225252,4898.880846522457,4902.927505730407,4903.195589231007
4.063559322033898,4832.408565017233,4897.239235897443,4902.423936558724,4902.7701157542015
4.317796610169491,4816.0140405045995,4895.424732663813,4901.9600775562,4902.400072371647
4.572033898305085,4797.635414222924,4893.4041636780885,4901.523392659429,4902.074821799873
4.826271186440678,4777.250144209368,4891.14714447083,4901.103943326408,4901.78640872519
5.080508474576271,4754.860970109561,4888.625405005501,4900.693538611682,4901.528704893148
5.334745762711864,4730.493794837469,4885.8124641209315,4900.285242629675,4901.296911467105
5.588983050847458,4704.195373378517,4882.683514936416,4899.873103302095,4901.087282577964
5.843220338983051,4676.030825153967,4879.215406727868,4899.451988692022,4900.89695635118
6.0974576271186445,4646.081005759701,4875.386632578187,4899.017440256248,4900.723802684739
6.351694915254237,4614.4397983912795,4871.177271814475,4898.56549186945,4900.566236569369
6.6059322033898304,4581.211410088531,4866.568885254234,4898.092453054021,4900.422995371774
6.860169491525424,4546.507769824337,4861.54439925537,4897.594693725109,4900.292917454657
7.114406779661017,4510.446115762497,4856.0880250003065,4897.06847869124,4900.174770492365
7.36864406779661,4473.146830972456,4850.185242600646,4896.5098829629005,4900.0671606502665
7.622881355932203,4434.731552735634,4843.822850788656,4895.914789125163,4899.968523949114
7.877118644067797,4395.321552668986,4836.98905986291,4895.278943905089,4899.877176950365
8.13135593220339,4355.0363690557515,4829.673597113205,4894.598041998001,4899.79139479534
8.385593220338983,4313.992667778147,4821.867798537257,4893.867809656815,4899.709489066122
8.639830508474576,4272.3033094101565,4813.564671386273,4893.08407141325,4899.62986881582
8.89406779661017,4230.076602952806,4804.7589226130085,4892.242794037819,4899.551078873609
9.148305084745763,4187.415728953263,4795.446955472978,4891.340109156627,4899.471816855851
9.402542372881356,4144.418315741804,4785.626839978648,4890.372319432635,4899.390933811775
9.65677966101695,4101.176152618652,4775.298263646625,4889.335893935011,4899.307424149773
9.911016949152541,4057.775023627858,4764.462468260107,4888.22745755192,4899.220409720645
10.165254237288135,4014.294645523303,4753.122177132475,4887.043778017489,4899.12912164671
10.419491525423728,3970.8086938827264,4741.281516134885,4885.781752868653,4899.032882227979
10.673728813559322,3927.3849020927464,4728.945930762828,4884.438397648499,4898.931088255075
10.927966101694915,3884.0852190391806,4716.122100806144,4883.010835970618,4898.823196354632
11.182203389830509,3840.9660126804115,4702.8178537153235,4881.49629161214,4898.708710544554
11.436440677966102,3798.078308145144,4689.042077461757,4879.892082545724,4898.587171917961
11.690677966101696,3755.4680504859784,4674.804633512644,4878.195616691383,4898.458150244232
11.944915254237289,3713.176383667541,4660.116270437073,4876.404389119516,4898.321237225077
12.19915254237288,3671.23993872556,4644.988538596542,4874.515980433009,4898.176041139349
12.453389830508474,3629.6911252734526,4629.433706330982,4872.528056076924,4898.022182629998
12.707627118644067,3588.558421641963,4613.464678017569,4870.43836635536,4897.859291416953
12.961864406779661,3547.866659911646,4597.0949143481885,4868.244746968834,4897.687003752658
13.216101694915254,3507.6373029409738,4580.338355138855,4865.945119917905,4897.504960468559
13.470338983050848,3467.8887112122884,4563.209344949867,4863.537494647635,4897.312805489041
13.724576271186441,3428.6363979240077,4545.722561758877,4861.019969332409,4897.110184713369
13.978813559322035,3389.893271261905,4527.892948891147,4858.390732221436,4896.896745186405
14.233050847457626,3351.6698631967565,4509.735650372819,4855.64806298244,4896.672134495232
14.48728813559322,3313.9745444916016,4491.265949834801,4852.790333994993,4896.4360003421525
14.741525423728813,3276.8137258702577,4472.499213057876,4849.816011556206,4896.187990255108
14.995762711864407,3240.1920455093978,4453.450834214197,4846.723656970585,4895.927751405018
15.25,3204.1125431786,4434.136185827305,4843.51192750303,4895.654930506153
