tau,N_2,N_8,N_16
2.5113065326633164,457.49963744304904,477.9334302072073,479.03029890813946
2.5615577889447234,456.4081744099434,477.60064662079344,478.74134293302285
2.6118090452261304,455.3208725046375,477.28250161782,478.4678738721779
2.6620603015075375,454.2367851425073,476.9778243263065,478.2087196270885
2.7123115577889445,453.155072711762,476.68555017390236,477.96281437439603
2.762562814070352,452.0749911262586,476.4047095829322,477.7291872611449
2.812814070351759,450.9958817555148,476.1344180400475,477.50695247463807
2.863065326633166,449.9171625447117,475.8738673531367,477.2953004995542
2.913316582914573,448.8383201656384,475.62231793632293,477.0934904031525
2.96356783919598,447.7589030630693,475.3790919874315,476.9008430129478
3.013819095477387,446.6785152808094,475.143567442066,476.716734870992
3.064070351758794,445.5968109682487,474.9151726050509,476.5405928655192
3.114321608040201,444.51348948227354,474.69338137401274,476.3718894547271
3.1645728643216082,443.42829101122805,474.4777089817346,476.2101384093271
3.2148241206030153,442.3409926576665,474.2677081939697,476.05489101054934
3.2650753768844223,441.2514049251781,474.06296590795324,475.9057326488427
3.3153266331658293,440.1593685618472,473.8631001041419,475.76227977579714
3.3655778894472363,439.06475171913115,473.6677571099366,475.62417716804504
3.4158291457286434,437.9674473902687,473.47660913948164,475.4910954672347
3.4660804020100504,436.8673710968995,473.2893520782107,475.36272896474674
3.5163316582914574,435.7644587965169,473.1057034847549,475.2387936037679
3.5665829145728645,434.6586649867621,472.92540078622244,475.11902517473345
3.6168341708542715,433.5499609855017,472.74819964579785,475.00317768308526
3.6670854271356785,432.4383333681678,472.5738724841517,474.8910218708366
3.7173366834170856,431.32378254604,472.4022071383552,474.7823438756401
3.7675879396984926,430.20632147106323,472.2330056439149,474.67694401297166
3.8178391959798996,429.0859744544594,472.06608312721124,474.57463566871644
3.8680904522613067,427.96277608784754,471.90126679708146,474.4752442908971
3.9183417085427137,426.8367702568544,471.73839502556416,474.3786064705609
3.9685929648241207,425.7080092383125,471.5773165089358,474.284569102958
4.018844221105527,424.57655287311746,471.41788950115017,474.1929886211203
4.069095477386934,423.44246780767276,471.2599811126517,474.1037302948124
4.119346733668341,422.30582679760715,471.1034666682896,474.0166675885827
4.169597989949748,421.1667080681119,470.9482291187299,473.93168157331115
4.219849246231155,420.025194725835,470.7941585003489,473.84866038623625
4.2701005025125625,418.8813742177864,470.6411514391153,473.76749873497135
4.3203517587939695,417.7353378331708,470.4891106944296,473.6880974414756
4.3706030150753765,416.5871802444686,470.33794473929873,473.61036302235954
4.4208542713567835,415.4369990844527,470.18756737358683,473.53420730226696
4.471105527638191,414.2848945561462,470.037897367411,473.45954705739916
4.521356783919598,413.1309690730172,469.8888581320328,473.3863036865354
4.571608040201005,411.97532692695916,469.7403774158602,473.3144029071626
4.621859296482412,410.818073981839,469.59238702340156,473.243774474555
4.672110552763819,409.6593173905926,469.4448225552162,473.17435192185167
4.722361809045226,408.49916533403905,469.29762316709736,473.1060723193635
4.772613065326633,407.33772677974133,469.1507313468806,473.03887605150635
4.82286432160804,406.17511125939416,469.0040927074249,472.97270660990483
4.873115577889447,405.0114286633502,468.85765579444313,472.9075104013454
4.923366834170854,403.8467890510157,468.71137190798095,472.8432365693769
4.973618090452261,402.6813024759529,468.5651949364495,472.77983682846394
5.023869346733668,401.51507882462704,468.41908120221524,472.7172653096972
5.074120603015075,400.34822766781986,468.272989317839,472.6554784171513
5.124371859296482,399.180858123813,468.1268800521332,472.5944346940616
5.174623115577889,398.01307873251693,467.98071620528134,472.53409469806155
5.224874371859296,396.844997339784,467.83446249232634,472.47442088478897
5.275125628140704,395.67672099120693,467.6880854343941,472.41537749922696
5.325376884422111,394.5083558347542,467.541553257072,472.35693047419994
5.375628140703518,393.3400070316459,467.3948357954112,472.299047335492
5.425879396984925,392.17177867491614,467.24790440506365,472.2416971131019
5.476130653266332,391.00377371515066,467.10073187910797,472.18485025818444
5.526381909547739,389.83609389292275,466.9532923701508,472.1284785652698
5.576633165829146,388.6688396774888,466.8055613173278,472.0725550993811
5.626884422110553,387.50211021133157,466.6575153778551,472.01705412770275
5.67713567839196,386.33600326017114,466.50913236281053,471.96195105548026
5.727386934673367,385.1706151680875,466.3603911768516,471.90722236585606
5.777638190954774,384.0060408174247,466.21127176159564,471.8528455633683
5.827889447236181,382.8423735931669,466.0617550424133,471.79879912086443
5.878140703517588,381.67970535149834,465.9118228784019,471.7450624295946
5.928391959798995,380.5181263922781,465.76145801532596,471.69161575227326
5.978643216080402,379.35772543517567,465.6106440413249,471.63844017891
6.028894472361809,378.19858959923397,465.45936534520683,471.5855175852255
6.0791457286432165,377.04080438563585,465.3076070771565,471.53283059348536
6.1293969849246235,375.8844536634685,465.1553551117025,471.4803625355915
6.1796482412060305,374.72961965828966,465.0025960127948,471.42809741828836
6.2298994974874375,373.57638294331457,464.84931700086065,471.376019890346
6.280150753768845,372.42482243304954,464.6955059217101,471.32411521159594
6.330402010050252,371.2750153792128,464.54115121717655,471.2723692237029
6.380653266331659,370.12703736878944,464.3862418973825,471.2207683225632
6.430904522613066,368.9809623240778,464.2307675145296,471.169299432229
6.481155778894473,367.83686250459255,464.0747181381199,471.11794998026573
6.53140703517588,366.69480851069795,463.91808433151886,471.0667078744515
6.581658291457287,365.55486928885097,463.76085712978,471.0155614807417
6.631909547738694,364.41711213834225,463.6030280186545,470.9644996024183
6.682160804020101,363.2816027194283,463.44458891471413,470.91351146035487
6.732412060301508,362.14840506275453,463.2855321465216,470.86258667433066
6.782663316582915,361.0175815799748,463.12585043678627,470.81171524533096
6.832914572864322,359.889193075477,462.965536885447,470.7608875387766
6.883165829145729,358.76329875913245,462.8045849536278,470.7100942686276
6.933417085427136,357.63995625998706,462.6429884484156,470.6593264823101
6.983668341708543,356.519221640821,462.48074150841285,470.6085755464197
7.03391959798995,355.401149413504,462.31783859001956,470.55783313315567
7.084170854271357,354.2857925550815,462.15427445440434,470.50709120744517
7.134422110552764,353.17320252452595,461.9900441551234,470.45634201471705
7.184673366834171,352.06342928009474,461.82514302635326,470.40557806928973
7.234924623115578,350.9565212972387,461.65956667169985,470.3547921433378
7.285175879396985,349.85252558700614,461.4933109535543,470.30397725640546
7.335427135678392,348.75148771489387,461.32637198296294,470.253126665435
7.385678391959799,347.65345182009685,461.1587461099844,470.20223385528425
7.435929648241206,346.5584606351113,460.9904299145057,470.1512925297032
7.486180904522613,345.46655550564975,460.82142019749347,470.1002966027463
7.53643216080402,344.3777764108283,460.6517139726552,470.0492401905967
7.586683417085427,343.2921619835865,460.4813084584893,469.9981176037782
7.636934673366834,342.20974953130803,460.31020107070174,469.9469233397364
7.687185929648241,341.13057505660487,460.13838941497124,469.89565207576675
7.7374371859296485,340.0546732782365,459.96587128004205,469.8442986622728
7.7876884422110555,338.9820776521334,459.79264463112924,469.79285811633576
7.8379396984924625,337.9128203924964,459.61870760361745,469.74132561557883
7.88819095477387,336.8469324929482,459.4440584970404,469.6896964923118
7.938442211055277,335.78444374770856,459.26869576932296,469.63796622793916
7.988693467336684,334.72538277277533,459.09261803127583,469.58613044762046
8.03894472361809,333.6697770270842,458.91582404132595,469.5341849151669
8.089195979899497,332.6176528336319,458.73831270047356,469.4821255281641
8.139447236180905,331.56903540054054,458.5600830474622,469.4299483133083
8.18969849246231,330.5239488420473,458.3811342541511,469.3776494219445
8.239949748743719,329.4824161994022,458.20146562108096,469.3252251257987
8.290201005025125,328.44445946165894,458.0210765732208,469.27267181288937
8.340452261306533,327.41009958634385,457.83996665588955,469.2199859836155
8.390703517587939,326.37935651999135,457.65813553084143,469.16716424700644
