tau,N_2,N_4,N_8,N_16
0.25,182.47211250530728,182.471488521661,182.4714494804473,182.4714470397107
0.35050251256281406,143.59255257174885,143.59068136313266,143.59056416579983,143.5905568371015
0.4510050251256281,123.98883084471761,123.98445803029361,123.98418378198268,123.98416662660544
0.5515075376884422,112.68193120928267,112.67314571720009,112.67259379628686,112.67255925681104
0.6520100502512562,105.57745207775974,105.56153290215617,105.56053083036467,105.56046808876178
0.7525125628140703,100.8376086586416,100.81087378842697,100.80918699079827,100.80908131563264
0.8530150753768844,97.53184847580489,97.489508787122,97.48683037252026,97.48666246263248
0.9535175879396985,95.14694974080189,95.08296963163554,95.07891026479095,95.07865559312248
1.0540201005025125,93.381182496773,93.28814850586886,93.28222641276643,93.2818545721786
1.1545226130653266,92.04816309736803,91.91716142792606,91.90879256111918,91.90826661312903
1.2550251256281406,91.02816198372703,90.84866564439818,90.8371540271916,90.83642985409203
1.3555276381909547,90.24181414382396,90.00158027506534,89.98610854029782,89.98513420095242
1.4560301507537687,89.63516868364565,89.32014652391531,89.2997666622119,89.2984817517883
1.556532663316583,89.17081323323458,88.76506307424457,88.73868740663141,88.73702242056714
1.657035175879397,88.8224098476048,88.30803321755279,88.27442560729804,88.27230130982433
1.7575376884422111,88.57122402085126,87.92830521432575,87.88607253234467,87.88339932989564
1.8580402010050252,88.40385803288996,87.61041697725648,87.55800083431552,87.5546781541197
1.9585427135678393,88.3107335477122,87.3426898628622,87.27835862025516,87.27427429434738
2.059045226130653,88.28505250065643,87.11620047774123,87.03804154628396,87.03307120110313
2.159547738693467,88.32207046623436,86.92406456684823,86.82997700213731,86.82398345379802
2.2600502512562812,88.41857857048085,86.76092893523457,86.6486163352987,86.64144899055336
2.3605527638190953,88.57252737645648,86.62260473445842,86.48956844431763,86.4810627071668
2.4610552763819094,88.78274926052477,86.505798551334,86.34933117765428,86.33930786152284
2.5615577889447234,89.04875036093247,86.40791231939585,86.2250915574364,86.21335630281357
2.6620603015075375,89.37055253880615,86.32689245116943,86.11457522558575,86.10091792303034
2.762562814070352,89.7485719074279,86.26111472362805,86.0159316444033,86.00012586284146
2.863065326633166,90.18352454381306,86.20929552451787,85.92764565930744,85.9094480795959
2.96356783919598,90.6763527272837,86.17042281301336,85.84846877743293,85.82761863122295
3.064070351758794,91.22816691102861,86.14370202212764,85.77736538990288,85.75358390391332
3.1645728643216082,91.84019991704533,86.12851342473934,85.71347046007003,85.68646030595602
3.2650753768844223,92.5137707420957,86.12437838979424,85.65605610466072,85.62550085474138
3.3655778894472363,93.25025599720658,86.13093259525682,85.60450513462877,85.57006872380703
3.4660804020100504,94.05106745891484,86.14790472320414,85.55829008112731,85.51961627539293
3.5665829145728645,94.91763454272065,86.1750994963296,85.51695656562306,85.47366843757202
3.6670854271356785,95.85139075581243,86.2123841622224,85.48011011999914,85.43180953182889
3.7675879396984926,96.85376337265825,86.25967771807983,85.44740574851949,85.39367284296645
3.8680904522613067,97.9261657209128,86.3169423116771,85.4185396664601,85.35893236613926
3.9685929648241207,99.06999157810871,86.38417636649494,85.39324276210263,85.32729627768671
4.069095477386934,100.28661126986324,86.46140906807476,85.37127541782533,85.298501765469
4.169597989949748,101.57736913339807,86.54869592052488,85.3524233978111,85.27231092618541
4.2701005025125625,102.94358206991365,86.64611514050452,85.33649456828087,85.24850749553931
4.3706030150753765,104.38653895854446,86.75376470368326,85.3233162638685,85.22689422481962
4.471105527638191,105.90750074527026,86.87175989760041,85.31273315275489,85.20729075647183
4.571608040201005,107.50770105380937,87.00023126653413,85.30460548497231,85.18953188302727
4.672110552763819,109.18834719338298,87.13932285963392,85.29880763405751,85.17346609953027
4.772613065326633,110.95062146128681,87.28919071415395,85.29522686295387,85.15895438033033
4.873115577889447,112.79568265725067,87.45000152198983,85.29376226156741,85.14586912761499
4.973618090452261,114.72466774227904,87.62193144058575,85.29432381638361,85.13409325206628
5.074120603015075,116.73869358761863,87.80516501927039,85.29683158267372,85.12351935615008
5.174623115577889,118.83885877016905,87.99989421973524,85.30121493759673,85.11404899832938
5.275125628140704,121.02624537944138,88.20631751515212,85.30741189839655,85.10559202238873
5.375628140703518,123.30192080841012,88.42463905672605,85.31536849429338,85.09806594046022
5.476130653266332,125.6669395065753,88.655067899621,85.32503818389897,85.09139536157367
5.576633165829146,128.122344678474,88.89781728244945,85.33638131231616,85.08551145988685
5.67713567839196,130.6691699149483,89.15310395609339,85.34936460373068,85.0803514783997
5.777638190954774,133.3084407478325,89.42114755870318,85.36396068644117,85.07585826509613
5.878140703517588,136.04117612149278,89.70217003443126,85.38014764803924,85.07197983922244
5.978643216080402,138.86838977693594,89.99639509390907,85.39790861894792,85.06866898590948
6.0791457286432165,141.79109154607994,90.30404771474412,85.41723138283909,85.06588287765653
6.1796482412060305,144.81028855531505,90.62535368046106,85.43810801263197,85.06358272137751
6.280150753768845,147.9269863387316,90.9605391563784,85.46053453087703,85.0617334298112
6.380653266331659,151.14218986239857,91.30983030093319,85.48451059337721,85.06030331614544
6.481155778894473,154.4569044618748,91.67345291096022,85.51003919491939,85.05926381072473
6.581658291457287,157.87213669576406,92.0516320994166,85.53712639599364,85.05858919871656
6.682160804020101,161.38889511860128,92.44459200402407,85.56578106938134,85.05825637761268
6.782663316582915,165.00819097671229,92.85255552528939,85.59601466549414,85.05824463344531
6.883165829145729,168.73103883093583,93.27574409235693,85.62784099535745,85.05853543460591
6.983668341708543,172.55845711025572,93.71437745515266,85.66127603014533,85.05911224217041
7.084170854271357,176.49146860047384,94.16867350129138,85.69633771619812,85.05996033565683
7.184673366834171,180.53110087207807,94.6388480962424,85.73304580448264,85.06106665317057
7.285175879396985,184.67838665142875,95.12511494527946,85.77142169349162,85.06241964492851
7.385678391959799,188.93436413931698,95.62768547577802,85.81148828461754,85.0640091391926
7.486180904522613,193.30007728084576,96.1467687384671,85.85326984908274,85.06582621968853
7.586683417085427,197.77657599045403,96.68257132629054,85.8967919055516,85.06786311363079
7.687185929648241,202.3649163357543,97.23529730958371,85.9420811076017,85.07011308952464
7.7876884422110555,207.0661606836925,97.80514818632595,85.98916514027789,85.0725703639639
7.88819095477387,211.88137781236247,98.39232284628442,86.03807262500342,85.07523001669315
7.988693467336684,216.81164299162927,98.9970175479204,86.08883303217048,85.07808791325083
8.089195979899497,221.8580380355314,99.61942590698648,86.1414766007792,85.08114063455709
8.18969849246231,227.02165132924912,100.25973889579826,86.19603426454056,85.08438541285625
8.290201005025125,232.3035778332435,100.91814485221943,86.25253758390163,85.08782007346683
8.390703517587939,237.7049190669942,101.59482949745319,86.31101868349369,85.09144298183456
8.491206030150753,243.22678307458833,102.28997596178627,86.37151019454278,85.09525299542275
8.591708542713567,248.8702843742473,103.00376481748137,86.43404520181973,85.09924942001187
8.692211055276381,254.63654389371746,103.73637411806504,86.49865719474127,85.10343197001495
8.792713567839195,260.5266888932958,104.48797944330423,86.56538002226607,85.10780073244808
8.89321608040201,266.5418528781181,105.25875394921133,86.63424785126037,85.11235613422609
8.993718592964823,272.6831755011981,106.04886842246083,86.70529512803519,85.1170989124802
9.094221105527637,278.9518024585766,106.85849133864299,86.77855654278333,85.12203008762285
9.194723618090451,285.3488853778187,107.68778892381961,86.85406699666868,85.12715093890654
9.295226130653266,291.875581700982,108.53692521888553,86.93186157134119,85.13246298224763
9.39572864321608,298.53305456307356,109.40606214627549,87.01197550067256,85.13796795010519
9.496231155778894,305.3224726669148,110.29535957859035,87.0944441445253,85.14366777322435
9.596733668341708,312.2450101552414,111.20497540874987,87.17930296438439,85.14956456407086
9.697236180904522,319.30184648078017,112.13506562130945,87.26658750069811,85.15566060179846
9.797738693467336,326.49416627496976,113.08578436460857,87.35633335178615,85.16195831860642
9.89824120603015,333.8231592159154,114.05728402344535,87.44857615418864,85.16846028735618
9.998743718592964,341.2900198961055,115.04971529199858,87.5433515643396,85.17516921032932
10.099246231155778,348.8959476903579,116.0632272467427,87.6406952414598,85.18208790901913
10.199748743718592,356.6421466244042,117.09796741912481,87.74064283157415,85.18921931485856
10.300251256281408,364.52982524447447,118.15408186779446,87.84322995256645,85.19656646079596
10.400753768844222,372.5601964881954,119.23171525019721,87.94849218019351,85.20413247363848
10.501256281407036,380.7344775570774,120.33101089336286,88.05646503498733,85.21192056709071
10.60175879396985,389.0538897908208,121.45211086373641,88.16718396998056,85.2199340354222
10.702261306532664,397.5196585436466,122.59515603591713,88.28068435919688,85.22817624770488
10.802763819095478,406.133013062817,123.76028616018692,88.3970014868529,85.2366506425655
10.903266331658292,414.8951863694897,124.9476399287234,88.51617053722326,85.2453607234048
11.003768844221106,423.80741514202134,126.15735504040714,88.63822658512515,85.25431005403881
11.10427135678392,432.87093960181335,127.3895682641449,88.76320458698217,85.26350225472187
11.204773869346734,442.0870034017745,128.6444155006427,88.89113937243138,85.27294099851557
11.305276381909549,451.4568535174547,129.922031842573,89.0220656364403,85.28263000797011
11.405778894472363,460.98174014089034,131.22255163309114,89.15601793190385,85.29257305208876
11.506281407035177,470.6629165771844,132.54610852266418,89.29303066269385,85.30277394354813
11.60678391959799,480.50163914383654,133.89283552418527,89.43313807713581,85.31323653615014
11.707286432160805,490.4991670728213,135.26286506635336,89.57637426188992,85.32396472248328
11.807788944723619,500.65676241540837,136.65632904530545,89.72277313621592,85.33496243177359
11.908291457286433,510.9756899497058,138.0733588744958,89.87236844660153,85.34623362790684
12.008793969849247,521.4572170909042,139.51408553282144,90.02519376173771,85.35778230760616
12.109296482412061,532.1026138041871,140.97863961099944,90.1812824678238,85.36961249874958
12.209798994974875,542.9131525202752,142.46715135620582,90.34066776418786,85.38172825881482
12.31030150753769,553.8901080535602,143.97975071499084,90.50338265920794,85.39413367343883
12.410804020100503,565.034757522784,145.51656737448894,90.66945996652196,85.40683285508135
12.511306532663317,576.3483802742151,147.0777308019449,90.8389323015135,85.41982994178234
12.611809045226131,587.83225780727,148.66337028258175,91.01183207806297,85.43312909600466
12.712311557788945,599.487673702527,150.27361495583773,91.18819150555353,85.44673450355386
12.81281407035176,611.3159135520766,151.9085938500027,91.3680425861217,85.46065037256744
12.913316582914574,623.3182648921514,153.56843591528562,91.55141711214402,85.47488093256752
13.013819095477388,635.4960171379793,155.25327005534822,91.73834666395089,85.48943043357042
13.114321608040202,647.8504615208011,156.96322515733874,91.92886260775917,85.50430314524834
13.214824120603016,660.3828910269929,158.69843012046368,92.12299609381627,85.51950335613748
13.31532663316583,673.0946003392374,160.4590138831351,92.32077805474813,85.53503537288915
