Temperature,N_2,N_4,N_8,N_16,N_0
0.15384615384615385,94.57855808482026,40.22971109919218,11.914242747234747,3.1279913034941966,0.015604488673459913
0.15151515151515152,97.20742713607603,41.8384411413315,12.448843014521055,3.2721732977126115,0.015463256580247596
0.1492537313432836,99.83531224984237,43.478531031195715,12.998185919742083,3.4206753579266502,0.015321684799693092
0.14705882352941177,102.46081242093621,45.14960787604582,13.56242770809223,3.573570445059681,0.015194866159549033
0.14492753623188406,105.08256906224976,46.851316147684614,14.141667074239635,3.7309060442989868,0.015064011033529454
0.14285714285714285,107.69929821866567,48.58329702014441,14.736035868781963,3.892746499495944,0.014944917839893657
0.14084507042253522,110.30975499087178,50.345143141066856,15.345650316831358,4.05914090079129,0.014830336450900702
0.1388888888888889,112.91276819608025,52.13645880716068,15.970609488996663,4.230149892685576,0.014712020548246718
0.136986301369863,115.50722296940553,53.95682447376453,16.61105028556058,4.405830024146327,0.014607342133522667
0.13513513513513511,118.0920344418629,55.805812012698254,17.267041703920455,4.586236408272385,0.014495042143042588
0.13333333333333333,120.66622037746063,57.68297043928636,17.93870877834385,4.771436679848574,0.01439388918624905
0.13157894736842105,123.22879984350242,59.58786032512972,18.626142948328035,4.961451581079809,0.014294591538896836
0.12987012987012989,125.77887936014363,61.51999519136071,19.32944278239745,5.156382119775307,0.01418904934086247
0.12820512820512822,128.31561024453066,63.47892096119081,20.048677433790868,5.356247739427084,0.01409634878571616
0.12658227848101264,130.83817057394688,65.46413251030182,20.7839620023707,5.561128574604026,0.0139927600901026
0.125,133.34584078260067,67.47515302996673,21.535358072131757,5.771045628841936,0.013899882081895992
0.12345679012345677,135.83787232705737,69.51147324481835,22.302955361697904,5.986092743819633,0.013807188653145041
0.12195121951219513,138.3136410987362,71.57257758639254,23.08682632124801,6.206296120279972,0.013706190279224003
0.12048192771084336,140.77250046301197,73.65795836462962,23.887034872183307,6.431718343631492,0.013616658592772828
0.11904761904761901,143.21389428020203,75.76709233691048,24.70366648102701,6.662408818652433,0.013514303141087348
0.11764705882352941,145.63728036940424,77.8994349449305,25.53675547114948,6.898423403956618,0.01342245461118005
0.11627906976744184,148.04218070854995,80.0544870891738,26.386402043526182,7.139809050118555,0.013329770272227521
0.1149425287356322,150.42812069853213,82.2316644493463,27.25262519304799,7.386619872483915,0.013225774599567567
0.11363636363636363,152.79469298388324,84.43045425367967,28.135506954417465,7.638920697253612,0.013133484971560352
0.11235955056179772,155.1415296849601,86.65032286829347,29.035066951068966,7.896733046873349,0.01302680758810491
0.1111111111111111,157.46824933773195,88.89067415965718,29.9513872038914,8.1601340358452,0.012930058869591494
0.10989010989010987,159.77457529716693,91.15101000451529,30.884480864633154,8.429166702178676,0.012831797890240611
0.10869565217391305,162.06019755966673,93.43073313208187,31.834393472139705,8.703879494736066,0.012721052568573548
0.1075268817204301,164.32487734607722,95.72932779065921,32.801176812106945,8.984313945441032,0.012620272580305287
0.10638297872340423,166.56837184172997,98.04621136254579,33.784829542382234,9.270525594166207,0.012505545438719033
0.10526315789473684,168.7905214849787,100.38083896298154,34.78541988118311,9.562577084741925,0.012400083792614213
0.10416666666666666,170.99110604803806,102.7326489012287,35.802937754210966,9.860483815888205,0.012292505223155068
0.10309278350515463,173.1700209086837,105.10109766769477,36.83742496091995,10.16433882867426,0.01217161002139311
0.1020408163265306,175.32712559187698,107.48563390746794,37.88888998045483,10.474137299556501,0.012060224326117941
0.101010101010101,177.462306520874,109.88567133934004,38.95734359253567,10.789988562616934,0.011933296321619465
