tau,N_32,N_200
5.30050505050505,37.33197095075185,37.54349646274406
5.401515151515151,37.307061948824746,37.526637797323026
5.502525252525253,37.28310895566318,37.510884650368766
5.603535353535354,37.260025644192424,37.49615036220975
5.704545454545454,37.23773256576778,37.48235514739824
5.805555555555555,37.21615669710973,37.469425643247845
5.906565656565657,37.19523100322515,37.45729447403213
6.007575757575758,37.17489401652594,37.445899831092106
6.108585858585859,37.15508943275433,37.435185069498345
6.209595959595959,37.13576572447218,37.42509832206058
6.3106060606060606,37.11687577285281,37.415592131456336
6.411616161616162,37.09837651839127,37.40662310112528
6.512626262626263,37.08022863096793,37.398151565391665
6.613636363636363,37.06239619949397,37.390141279067905
6.7146464646464645,37.04484644115722,37.38255912657937
6.815656565656566,37.02754943008874,37.37537485044915
6.916666666666667,37.010477845091344,37.368560798800104
7.017676767676767,36.993606735917886,37.362091691375475
7.1186868686868685,36.97691330745941,37.35594440344924
7.21969696969697,36.96037672110198,37.35009776689463
7.320707070707071,36.94397791243458,37.344532387600545
7.421717171717171,36.927699424436774,37.339230478370766
7.5227272727272725,36.91152525524062,37.3341757064053
7.623737373737374,36.89544071954548,37.32935305444603
7.724747474747475,36.8794323227624,37.32474869466618
7.825757575757575,36.863487646975415,37.320349874392896
7.9267676767676765,36.84759524782816,37.316144812772514
8.027777777777777,36.83174456147232,37.31212260751577
8.128787878787879,36.81592582074948,37.308273150894834
8.22979797979798,36.80012997981699,37.30458705420257
8.330808080808081,36.784348646471,37.30105557992684
8.431818181818182,36.76857402146401,37.297670580936476
8.532828282828282,36.75279884415966,37.2944244460211
8.633838383838384,36.73701634391324,37.291310051171976
8.734848484848484,36.721220196611185,37.288320716036495
8.835858585858587,36.70540448584712,37.28545016502265
8.936868686868687,36.68956366825459,37.28269249257263
9.037878787878787,36.673692542557504,37.28004213216543
9.13888888888889,36.65778622193824,37.27749382864757
9.23989898989899,36.64184010936028,37.275042613527596
9.340909090909092,36.62584987551654,37.272683782904586
9.441919191919192,36.60981143910696,37.270412877733534
9.542929292929292,36.593720949178795,37.268225666159964
9.643939393939394,36.57757476929073,37.26611812768421
9.744949494949495,36.561369463287186,37.26408643894107
9.845959595959595,36.545101782492765,37.26212696090396
9.946969696969697,36.528768654157574,37.26023622734392
10.047979797979798,36.51236717100378,37.258410934393055
10.1489898989899,36.4958945817409,37.2566479310797
10.25,36.47934828243314,37.25494421071786
10.3510101010101,36.46272580861614,37.25329690304817
10.452020202020202,36.44602482807302,37.25170326703986
10.553030303030303,36.42924313419091,37.25016068427449
10.654040404040405,36.41237863982909,37.24866665284256
10.755050505050505,36.39542937163877,37.24721878169251
10.856060606060606,36.378393464782185,37.24581478537989
10.957070707070708,36.361269158005776,37.24445247917103
11.058080808080808,36.34405478902803,37.24312977446186
11.159090909090908,36.32674879020797,37.241844674477726
11.26010101010101,36.309349684464934,37.24059527022448
11.36111111111111,36.29185608142406,37.239379736665676
11.462121212121213,36.27426667376566,37.23819632910344
11.563131313131313,36.25658023375948,37.23704337974438
11.664141414141413,36.23879560996746,37.23591929443389
11.765151515151516,36.22091172410089,37.23482254954481
11.866161616161616,36.202927568019824,37.23375168900814
11.967171717171718,36.18484220086402,37.23270532147529
12.068181818181818,36.16665474630642,37.231682117602624
12.169191919191919,36.14836438992098,37.23068080745028
12.27020202020202,36.12997037665805,37.22970017798837
12.371212121212121,36.111472008421075,37.2287390707043
12.472222222222221,36.0928686417392,37.22779637930596
12.573232323232324,36.074159685531065,37.226871047515814
12.674242424242424,36.055344598955365,37.22596206695182
12.775252525252526,36.036422889344514,37.22506847509104
12.876262626262626,36.017394110217666,37.22418935331276
12.977272727272727,35.99825785937007,37.22332382501767
13.078282828282829,35.97901377703577,37.222471053820286
13.179292929292929,35.95966154412084,37.221630241811866
13.28030303030303,35.94020088050469,37.22080062789124
13.381313131313131,35.920631543406934,37.219981486161196
13.482323232323232,35.90095332581762,37.219172124387995
13.583333333333332,35.88116605498853,37.218371882522106
13.684343434343434,35.86126959098362,37.21758013127778
13.785353535353535,35.84126382528636,37.21679627076968
13.886363636363637,35.82114867946232,37.21601972920449
13.987373737373737,35.800924103874785,37.21524996162575
14.088383838383837,35.78059007645195,37.214486448709955
14.18939393939394,35.76014660150356,37.21372869561229
14.29040404040404,35.73959370858548,37.212976230860164
14.39141414141414,35.718931451410576,37.212228605292964
14.492424242424242,35.69815990680397,37.211485391046324
14.593434343434343,35.67727917370142,37.2107461805793
14.694444444444445,35.65628937218903,37.210010585743
14.795454545454545,35.63519064258287,37.209278236889034
14.896464646464645,35.613983144546985,37.208548782016344
14.997474747474747,35.59266705624844,37.20782188595507
15.098484848484848,35.571242573547835,37.20709722958583
15.19949494949495,35.54970990922411,37.20637450909335
