tau,N_200
5.0,4612.30211361204
5.666666666666667,4612.154257286473
6.333333333333333,4612.078996865047
7.0,4612.040536425233
7.666666666666667,4612.02084832222
8.333333333333334,4612.010769680285
9.0,4612.005621016132
9.666666666666666,4612.003006843694
10.333333333333334,4612.001699674609
11.0,4612.00107052123
11.666666666666666,4612.000797417753
12.333333333333334,4612.000716005732
13.0,4612.000742881388
13.666666666666666,4612.000836254543
14.333333333333334,4612.000975752653
15.0,4612.001152051724
