tau,N_2,N_4,N_8,N_16
0.25,938.8972693465394,938.8972666760687,938.8972665091194,938.8972664986844
0.5691489361702128,595.6062693254421,595.606245488186,595.6062439960922,595.6062439028007
0.8882978723404256,526.9187068622825,526.918636065825,526.91863162346,526.9186313455325
1.2074468085106382,502.58339250058594,502.58324794619426,502.58323884242293,502.58323827231317
1.5265957446808511,491.4047611683995,491.40451656396766,491.4045010885823,491.4045001182007
1.8457446808510638,485.40805063335057,485.40768146795557,485.407657999129,485.4076565251974
2.1648936170212765,481.840008766723,481.83949317803297,481.83946027340903,481.839458203248
2.484042553191489,479.5542075020964,479.5535260195053,479.5534824813286,479.5534797373275
2.8031914893617023,478.00669213304275,478.0058258110716,478.00577071107455,478.0057672330503
3.122340425531915,476.9132332719107,476.91215992390534,476.91209258646046,476.9120883319116
3.4414893617021276,476.1139084821904,476.11259682118543,476.11251676972444,476.11251171241554
3.7606382978723403,475.513319775152,475.5117212959652,475.511628169569,475.5116222970286
4.079787234042553,475.05179855127716,475.0498369782366,475.04973042439366,475.049723734897
4.398936170212766,474.69053052417377,474.68808863004114,474.6879681772849,474.6879606767924
4.718085106382978,474.40341964518035,474.40032323579754,474.4001881471097,474.40017984649944
5.037234042553192,474.1724219250682,474.16842078891335,474.16826989378376,474.1682608065617
5.3563829787234045,473.9847598151823,473.97950546124196,473.9793369613743,473.97932710189116
5.675531914893617,473.8312007909152,473.82422084492,473.82403208608946,473.8240214681473
5.99468085106383,473.70496104714795,473.6956302466646,473.6954174475032,473.69540608313014
6.3138297872340425,473.60098869805114,473.58849651933826,473.58825444705764,473.5882423451728
6.632978723404255,473.5154842824165,473.49879934055633,473.4985209238002,473.4985080884891
6.952127659574468,473.44557360154596,473.42340508141257,473.4230809513363,473.42306737949247
7.2712765957446805,473.38908057858856,473.3598370680058,473.3594550199986,473.35944069815025
7.590425531914893,473.3443670270471,473.3061132263746,473.3056575962435,473.30564249644743
7.909574468085107,473.3102178392143,473.260629707167,473.2600806568825,473.2600647316213
8.22872340425532,473.28575735276473,473.22207631273375,473.2214090218629,473.22139219792166
8.547872340425531,473.2703873016818,473.18937417466367,473.1885579343894,473.18854010570436
8.867021276595745,473.26373981304374,473.1616291627378,473.16062636990637,473.16060738938666
9.186170212765957,473.2656409596494,473.1380965336656,473.1368615827154,473.1368412530265
9.50531914893617,473.2760817715611,473.11815370201526,473.11663177297197,473.1166098362602
9.824468085106384,473.2951945658938,473.1012789553357,473.09940469638644,473.0993808229052
10.143617021276595,473.3232331141689,473.08703458137956,473.0847306849013,473.0847044604834
10.462765957446809,473.3605556233875,473.0750533207953,473.0722289921316,473.0721999044376
10.78191489361702,473.4076098236321,473.06502736666204,473.06157668542915,473.0615441088867
11.101063829787234,473.464919674615,473.05669934589025,473.05249952015146,473.05246269949566
11.420212765957446,473.53307335588886,473.0498548664546,473.0447643807164,473.0447224130287
11.73936170212766,473.6127123109563,473.04431631900803,473.03817297765914,473.0381247927999
12.058510638297872,473.7045211884429,473.0399376956144,473.03255656413694,473.03250090346415
12.377659574468085,473.80921857364194,473.03660024166885,473.02777148867807,473.02770688194227
12.696808510638299,473.9275484378789,473.03420879599906,473.02369543991705,473.0236201802233
13.01595744680851,474.06027225601275,473.0326887030795,473.020224267992,473.02013638472033
13.335106382978724,474.2081617572808,473.03198320319865,473.0172692891821,473.0171665187595
13.654255319148936,474.371992283956,473.0320512233281,473.014754997248,473.01463475166935
13.97340425531915,474.5525367375857,473.0328655047292,473.012617118198,473.0124764511935
14.292553191489361,474.7505600951299,473.03441101394253,473.01080095577134,473.0106365265239
14.611702127659575,474.96681447800745,473.0366835924081,473.00925998348515,473.0090680178038
14.930851063829786,475.2020347565307,473.03968880701643,473.00795464609035,473.0077308949498
15.25,475.4569346709629,473.04344096973153,473.006851339065,473.00659103442575
