tau,N_2,N_4,N_8,N_16
2.3783783783783785,0.919391324508314,0.9063328907495801,0.9030533526148445,0.9022325306497928
1.3134328358208955,0.5170983081584429,0.440436060149155,0.4210127352467638,0.4161405927327674
0.9072164948453608,0.5806673072340491,0.35227374968624986,0.29360520105806365,0.27883749807221037
0.6929133858267716,0.88050642570282,0.3805248540147725,0.24968047643085478,0.21658862617602626
0.5605095541401274,1.4087214128488634,0.4932025324927087,0.24797382426255007,0.1855805603213518
0.47058823529411764,2.1785605030493977,0.6882779995372105,0.2778785058528472,0.17270431241414066
0.4055299539170507,3.201247835096963,0.9709628241491972,0.33685988802613975,0.17297988070439801
0.35627530364372473,4.480924049653729,1.3484052333083083,0.42526403165590126,0.18437492783897075
0.3176895306859206,6.013716654088455,1.827928948596553,0.5446472384190711,0.20614398747162002
0.28664495114006516,7.7882794134044335,2.41630442180926,0.6971151348399738,0.23817672138531618
0.26112759643916916,9.786981768275751,3.119401807623669,0.8850200751864905,0.28070395409406773
0.23978201634877386,11.98737475890943,3.942014600544001,1.110805944939988,0.3341505173712916
0.22166246851385388,14.363713815722766,4.887773574075852,1.3769208315751194,0.39905533299210194
0.2060889929742389,16.88839726262999,5.959116112129914,1.6857640909728464,0.47602523883258147
0.1925601750547046,19.53323304400496,7.157293648769512,2.0396524727673455,0.5657072131569825
0.1806981519507187,22.270487304495322,8.482407285063026,2.4407976988224913,0.6687713913684588
0.1702127659574468,25.07369983535244,9.933464890360739,2.89129136694977,0.7859007478825168
0.16087751371115172,27.91827394938169,11.508454535374943,3.3930947050966487,0.9177849636008576
0.15251299826689774,30.781862993171153,13.204429955876089,3.9480315613186123,1.0651168523216268
0.14497528830313014,33.644583739983425,15.017604330639609,4.5577835256171975,1.2285902241509457
0.1381475667189953,36.48908983432116,16.943449141935147,5.223886426638365,1.4088984081864828
0.13193403298350823,39.3005377805865,18.976795330512363,5.947727705290323,1.606732917723664
0.12625538020086083,42.06647501305128,21.111934376956917,6.730544370457112,1.822781951699685
0.12104539202200824,44.77667542131302,23.342717338800426,7.573421402285377,2.0577285988851566
0.11624834874504625,47.42294312084659,25.662650243911823,8.477290589378494,2.3122487480225593
0.11181702668360864,49.99890077988615,28.06498457974538,9.442929866422176,2.5870088035008436
0.1077111383108935,52.49977475713607,30.5428019211021,10.470963257471368,2.882663358155594
0.1038961038961039,54.922185825600465,33.0890920048821,11.561861530730187,3.1998529834545764
0.10034207525655645,57.26395140208275,35.69682379070217,12.715943642175082,3.5392022711719213
0.0970231532524807,59.523902945623405,38.359009244977194,13.933379000528795,3.901318213634734
0.09391675560298826,61.70172046858332,41.068759757388726,15.214190538024253,4.286788956718853
0.09100310237849017,63.79778484104942,43.8193352460501,16.558258530260236,4.696182913506372
0.08826479438314946,65.81304767939959,46.60418613326424,17.965325079893574,5.130048193758468
0.08568646543330087,67.74891801475252,49.416988478812435,19.43499916414667,5.588912286940403
0.08325449385052033,69.60716456773135,52.25167264242334,20.96676214314433,6.073281932511167
0.08095676172953083,71.38983225442621,55.102445912026376,22.55997363157301,6.583643116522062
0.07878245299910475,73.09917146769705,57.963809580311754,24.213877646316107,7.120461144144508
0.07672188317349607,74.73757868078398,60.83057098029974,25.927608954749893,7.6841807501316
0.07476635514018691,76.307546978482,63.6978510029195,27.700199560128883,8.27522622104845
0.07290803645401824,77.81162521347856,66.56108761826697,29.530585270880962,8.894001513183566
0.07113985448666128,79.25238459654493,69.4160359095299,31.417612309267753,9.540890357727505
0.06945540647198105,80.63239164823777,72.258765107178,33.36004392165082,10.216256350434303
0.06784888203546646,81.95418655901531,75.08565308280107,35.35656695788548,10.92044302654743
0.06631499623210249,83.22026611960503,77.89337872944608,37.405798391411764,11.653773923924547
