tau,N_2,N_4,N_6,N_8,N_10,N_16
0.25,4.020806215519134,4.020811322755695,4.02081159671178,4.020811642834348,4.020811655440739,4.0208116628529895
0.35050251256281406,2.882180429662513,2.882194559473446,2.882195319354356,2.8821954473507065,2.882195482341665,2.882195502917825
0.4510050251256281,2.2546948559666515,2.2547251131852075,2.254726745934482,2.25472702114425,2.254727096398305,2.2547271406575407
0.5515075376884422,1.8588800636824994,1.8589357374504594,1.8589387545157494,1.8589392634873398,1.8589394027049253,1.858939484598505
0.6520100502512562,1.5875727831232047,1.5876654485303712,1.5876704957455576,1.5876713480537412,1.5876715812696498,1.587671718487873
0.7525125628140703,1.390853421936224,1.3909970546945425,1.3910049240224889,1.3910062544439412,1.3910066186422594,1.3910068329833254
0.8530150753768844,1.2423237934941518,1.2425348924466144,1.2425465353888232,1.2425485064087902,1.242549046233637,1.242549364030774
0.9535175879396985,1.1267112012635037,1.1270089130771064,1.1270254555313715,1.127028260151069,1.1270290287055804,1.1270294813082653
1.0540201005025125,1.034564364965988,1.0349706051172312,1.0349933634437247,1.0349972282550948,1.034998287980342,1.0349989122850396
1.1545226130653266,0.9597197199634843,0.9602592840996451,0.9602897821400367,0.9602949706321094,0.9602963942570522,0.9602972332825729
1.2550251256281406,0.8979851294117688,0.8986857893578701,0.898725776141219,0.8987325922006079,0.8987344637537513,0.8987355672560957
1.3555276381909547,0.8464091741256444,0.8473017531936696,0.8473532210569701,0.8473620126239468,0.8473644284970984,0.8473658536185054
1.4560301507537687,0.8028530841137508,0.8039715069373689,0.8040367097876842,0.8040478726288374,0.8040509426832424,0.804052754630106
1.556532663316583,0.76572852466919,0.767109837507633,0.7671913089564876,0.7672052905151271,0.7672091392202987,0.7672114119646328
1.657035175879397,0.7338308207637865,0.7355151790609064,0.735615750169711,0.7356330534559054,0.7356378210516336,0.7356406380508697
1.7575376884422111,0.7062294163613879,0.7082600372751382,0.708382853662475,0.7084040411458421,0.7084098848181667,0.7084133397482345
1.8580402010050252,0.6821938964226522,0.6846169750192055,0.6847655130963394,0.6847912105663964,0.6847983056287325,0.684802503125604
1.9585427135678393,0.6611427958984644,0.664007384696804,0.6641854668162628,0.6642163671772043,0.6642249082483139,0.6642299646534722
2.059045226130653,0.642607408399118,0.6459652609206303,0.6461770692435728,0.6462139362127278,0.6462241383838038,0.6462301824894158
2.159547738693467,0.6262057062875931,0.6301110861784424,0.6303611750892267,0.6304048467710581,0.6304169467548211,0.6304241205447498
2.2600502512562812,0.611623222792616,0.6161326809162568,0.616425987836584,0.6164773801468835,0.6164916374022645,0.6165000967854265
2.3605527638190953,0.5985988193464208,0.6037709419664853,0.6041127964461648,0.6041729063639811,0.6041896041906604,0.6041995197236208
2.4610552763819094,0.5869139397978965,0.5928090715706718,0.5932052025569573,0.5932751111847225,0.5932945577824944,0.5933061153785798
2.5615577889447234,0.5763843920830095,0.5830643380426813,0.5835208792547659,0.5836017546699905,0.5836242841586244,0.5836376857812163
2.6620603015075375,0.5668539877734374,0.574381698817127,0.574905192176379,0.5749982920611248,0.575024265457066,0.5750397297951104
2.762562814070352,0.558189564906361,0.566628811470283,0.5672262085597916,0.5673328825968603,0.567362688743762,0.5673804518678841
2.863065326633166,0.5502770529149504,0.5596920915834662,0.5603707531321445,0.560492445159497,0.5605265016101852,0.5605468176081294
2.96356783919598,0.5430183312018521,0.5534735689177356,0.5542412623243813,0.554379512241717,0.5544182660897519,0.5544414076801746
3.064070351758794,0.5363286982674526,0.5478883586277585,0.5487532535589211,0.548909698982554,0.5489536276420676,0.548979886765987
3.1645728643216082,0.5301348150008713,0.5428626108442609,0.5438332729563766,0.5440096506205664,0.5440592625535176,0.5440889509429715
3.2650753768844223,0.524373019505738,0.5383318356414099,0.5394172184924022,0.539615365397087,0.539671200787485,0.5397046505111669
3.3655778894472363,0.5189879355207336,0.5342395250342838,0.5354489602626318,0.5356708145691049,0.5357334459441055,0.5357710099299318
3.4660804020100504,0.5139313147333107,0.5305360118488055,0.5318791977090005,0.532126799386448,0.5321968321845314,0.5322388847192534
3.5665829145728645,0.5091610668872852,0.5271775188846488,0.5286645072370223,0.5289399984640212,0.5290180715507128,0.529065008756813
3.6670854271356785,0.5046404418186351,0.5241253620168022,0.5257665438770069,0.5260721692030719,0.5261589553348741,0.5262111956250856
3.7675879396984926,0.5003373353152721,0.5213452786483567,0.5231513684074033,0.5234894746804908,0.5235856809178545,0.5236436654277259
3.8680904522613067,0.4962236966268411,0.5188068588746714,0.5207888773044944,0.5211619133710255,0.5212682814413183,0.5213324744402932
3.9685929648241207,0.4922750200129024,0.5164830613083868,0.518652317470549,0.519062833655028,0.5191801402665414,0.5192510295480621
4.069095477386934,0.48846990625015546,0.5143497990815625,0.5167178712580459,0.5171685186297394,0.517297575737838,0.5173756729889999
4.169597989949748,0.48478968277051804,0.5123855843322928,0.5149643000974974,0.5154578295319133,0.5155994845584614,0.5156853257097461
4.2701005025125625,0.48121807325670996,0.5105712216813413,0.5133726372335532,0.5139118982766434,0.514067034283857,0.5141611798394647
4.3706030150753765,0.4777409092188722,0.5088895429462529,0.511925921815084,0.512513861358197,0.5126833971780598,0.5127864325273418
4.471105527638191,0.47434587741900064,0.5073251767288586,0.5106089679726183,0.511248628746268,0.5114335190666327,0.5115460547770986
4.571608040201005,0.471022298078803,0.5058643476250138,0.5094081636287716,0.5101026825232751,0.510303917931739,0.5104265900240791
4.672110552763819,0.46776092966147415,0.5044947007022847,0.5083112946836273,0.5090639009046114,0.5092825078912158,0.5094159780967455
4.772613065326633,0.4645537967052917,0.5032051476177989,0.5073073909430751,0.5081214040097681,0.5083584449295292,0.5085034009304195
4.873115577889447,0.46139403774267845,0.5019857313398927,0.5063865907491666,0.5072654183432876,0.5075219913395215,0.507679146992141
4.973618090452261,0.45827577079025905,0.5008275069209682,0.5055400217550432,0.5064871574279823,0.5067643963173394,0.5069344918589939
5.074120603015075,0.45519397426503033,0.499722436166531,0.5047596956843415,0.5057787164301992,0.5060777905502771,0.5062615927895919
5.174623115577889,0.45214438148594865,0.49866329437356927,0.5040384152430252,0.5051329789449489,0.5054550929653152,0.5056533954564686
5.275125628140704,0.4491233871721983,0.49764358758355065,0.5033696916236116,0.5045435343807427,0.5048899280781542,0.5051035512791354
5.375628140703518,0.4461279645594976,0.49665747902188334,0.5027476712682988,0.5040046046105134,0.5043765526090904,0.5046063440241219
5.476130653266332,0.4431555919321818,0.49569972358513437,0.5021670707469341,0.5035109787444514,0.5039097902215285,0.5041566245277667
5.576633165829146,0.440204187517892,0.49476560939633607,0.5016231187648449,0.5030579550396574,0.5034849733980156,0.5037497525566138
5.67713567839196,0.4372720518185795,0.4938509055827407,0.5011115044496453,0.5026412890956277,0.5030978916027875,0.5033815449543871
5.777638190954774,0.43435781656024364,0.49295181554378437,0.5006283311796218,0.5022571475980764,0.5027447449933211,0.5030482293380149
5.878140703517588,0.4314603995375377,0.4920649350733054,0.5001700753126989,0.5019020669700079,0.5024221030397953,0.5027464027015958
5.978643216080402,0.4285789647106825,0.49118721478212174,0.4997335492571756,0.5015729163711479,0.5021268674935663,0.5024729943693957
6.0791457286432165,0.42571288698304216,0.4903159263372467,0.499315868395738,0.5012668645571613,0.5018562392160865,0.5022252328093013
6.1796482412060305,0.4228617211498965,0.48944863209423245,0.49891442143462694,0.500981350170464,0.5016076884400777,0.5020006158785304
6.280150753768845,0.4200251745637142,0.48858315775096833,0.498526843801833,0.50071405508643,0.5013789280867699,0.501796884125414
6.380653266331659,0.41720308310967036,0.487717567696012,0.4981509937631262,0.5004628804837347,0.5011678898079577,0.5016119968159971
6.481155778894473,0.41439539012813925,0.4868501427633032,0.4977849309636695,0.5002259253465132,0.5009727024605706,0.5014441103931593
6.581658291457287,0.41160212795915896,0.4859793601387729,0.49742689713681737,0.500001467139871,0.5007916727553076,0.5012915591098108
6.682160804020101,0.40882340181801535,0.48510387519368764,0.49707529875121254,0.49978794442978147,0.5006232678503949,0.5011528376072291
6.782663316582915,0.40605937574162143,0.48422250504516534,0.49672869139308135,0.499583941244204,0.5004660996873184,0.5010265852353933
6.883165829145729,0.40331026037271556,0.4833342136667142,0.49638576570323056,0.4993881729948412,0.5003189108879716,0.5009115719347731
6.983668341708543,0.4005763023734183,0.48243809839129814,0.49604533470809586,0.49919947379880375,0.5001805620525132,0.5008066855188685
7.084170854271357,0.3978577752816937,0.4815333776667186,0.4957063224016676,0.4990167850569155,0.500050020314685,0.5007109202142728
7.184673366834171,0.3951549716440189,0.48061937993832743,0.4953677534505291,0.4988391451607996,0.49992634902676114,0.5006233663304329
7.285175879396985,0.3924681962753165,0.4796955335475179,0.49502874390787205,0.4986656802145042,0.4998086984599016,0.5005432009449006
7.385678391959799,0.38979776051314696,0.47876135754632615,0.4946884928344183,0.4984955956684821,0.4996962974177551,0.5004696795019301
7.486180904522613,0.38714397734748934,0.47781645333899025,0.49434627473487613,0.49832816877443675,0.49958844567183885,0.5004021282329637
7.586683417085427,0.38450715732029606,0.47686049707064915,0.4940014327280765,0.4981627417790479,0.49948450713673115,0.5003399373170564
7.687185929648241,0.38188760510056746,0.4758932326916447,0.4936533723773893,0.49799871578304195,0.4993839037115627,0.5002825547077399
7.7876884422110555,0.37928561665105315,0.4749144656332638,0.4933015561155694,0.49783554519961104,0.49928610972182513,0.5002294805603563
7.88819095477387,0.3767014769119884,0.4739240570373138,0.49294549820490074,0.4976727327528994,0.4991906469022325,0.5001802622006157
7.988693467336684,0.37413545793560943,0.4729219184877758,0.49258476017952657,0.4975098249632813,0.49909707986737567,0.5001344895811272
8.089195979899497,0.37158781741265934,0.4719080071979933,0.49221894672221994,0.49734640807152264,0.4990050120222726,0.5000917911780205
8.18969849246231,0.36905879753877996,0.4708823216115157,0.4918477019326679,0.49718210435872096,0.4989140818697215,0.5000518302845813
