tau,N_2,N_4,N_6,N_8,N_10,N_16
0.25,24.49588983422581,24.4958046142984,24.495800050349978,24.495799282216975,24.4957990722924,24.495798948870586
0.35050251256281406,17.808097204173585,17.807858958183132,17.807846185884173,17.807844035816156,17.807843448176232,17.807843102667103
0.4510050251256281,14.182182706669222,14.181665665027683,14.181637908972144,14.181633235313774,14.181631957819755,14.181631206658588
0.5515075376884422,11.940259693832102,11.939293099365456,11.939241122807037,11.93923236790914,11.939229974558938,11.93922856717409
0.6520100502512562,10.438504797279416,10.436866856610356,10.436778603109122,10.436763731850876,10.436759665859693,10.436757274682906
0.7525125628140703,9.376796458001804,9.374207609951306,9.374067796825289,9.374044226617212,9.374037781128376,9.37403399019686
0.8530150753768844,8.596380336615871,8.59249614136184,8.59228581931041,8.592250343921046,8.592240640979481,8.592234933498744
0.9535175879396985,8.005480805585401,7.999884743467519,7.999580835973629,7.999529545392175,7.999515513776886,7.999507258992009
1.0540201005025125,7.547454474902474,7.539650910660382,7.539225745170155,7.539153943447379,7.539134295885582,7.53912273556515
1.1545226130653266,7.1855601498824395,7.174967672637481,7.174388513349165,7.174290635997871,7.1742638461849,7.174248080964016
1.2550251256281406,6.895030428910895,6.88097572662525,6.880204316298762,6.880073848433031,6.880038128172714,6.880017103937329
1.3555276381909547,6.658656400236762,6.640368775415662,6.639360891209616,6.639190287203723,6.639143563875568,6.639116058306706
1.4560301507537687,6.46418967555682,6.440796261093304,6.439501287256795,6.439281892344189,6.439221786805611,6.439186396144676
1.556532663316583,6.302742277907115,6.273263971212657,6.271624489639087,6.271346463571212,6.271270268521365,6.271225394569671
1.657035175879397,6.167762588819202,6.131110690301004,6.129062088557094,6.128714331211937,6.128618989981106,6.128562827310157
1.7575376884422111,6.054358410788364,6.00933192968391,6.006802025168874,6.006372103841261,6.006254189526863,6.006184712850639
1.8580402010050252,5.958837079689568,5.904120655721623,5.901029334059807,5.900503412075046,5.9003591069205505,5.900274058566556
1.9585427135678393,5.878385738301369,5.812548120465553,5.808806986036725,5.808169752296924,5.807994827201196,5.8078917046117144
2.059045226130653,5.81084469503346,5.732337717651578,5.727849754249374,5.727084353337074,5.726874147385607,5.72675019058296
2.159547738693467,5.754544132004777,5.661702131427293,5.656361371336936,5.655449333851765,5.655198733775108,5.655050912732641
2.2600502512562812,5.7081848486839455,5.599224470188115,5.592915670419626,5.591836843299222,5.59154026278435,5.591365264656853
2.3605527638190953,5.670750179462171,5.543770531583403,5.5363688565213325,5.53510133318736,5.534752691992073,5.534546908173549
2.4610552763819094,5.641440326666316,5.49442344823962,5.485794158517937,5.484314208782314,5.483906911628466,5.48366642462018
2.5615577889447234,5.619623024601014,5.450434637249192,5.440432785183374,5.438714784941145,5.438241700187501,5.437962270273916
2.6620603015075375,5.604796232618647,5.411186757651812,5.399656890022533,5.397673250840175,5.397126688958297,5.396803740701824
2.762562814070352,5.596559768169237,5.376165591476319,5.362941460835672,5.360662559612716,5.360034251508497,5.359662860085248
2.863065326633166,5.594593632120106,5.344938603506972,5.329842889454116,5.327236998389398,5.326518073627792,5.3260929510354265
2.96356783919598,5.598641372492313,5.317138527129825,5.29998256917418,5.297015786304824,5.296196751305843,5.295712232480884
3.064070351758794,5.608497258594883,5.2924507480157335,5.273034291715987,5.269670472317732,5.268741188598013,5.268191217483785
3.1645728643216082,5.623996347169595,5.270603565924773,5.248714523971159,5.244915213114523,5.243864875650931,5.243242991258732
3.2650753768844223,5.645006749999441,5.251360642027761,5.226774871837619,5.22249923838754,5.22131635417813,5.220615676683753
3.3655778894472363,5.671423581743227,5.234515108091962,5.206996207331016,5.202200979660732,5.2008733465544985,5.200086563470032
3.4660804020100504,5.703164193543841,5.219884940639675,5.189184061880694,5.183823465546337,5.182338151407192,5.181457503864855
3.5665829145728645,5.740164393432865,5.207309298914509,5.173164984417171,5.1671906820103,5.1655340042735345,5.164551273454073
3.6670854271356785,5.7823754267176515,5.19664559810741,5.15878363546254,5.152144668825988,5.150302174497383,5.1492086682311555
3.7675879396984926,5.829761544189985,5.187767144531335,5.145900443671169,5.138543178630937,5.136499624770518,5.13528616433463
3.8680904522613067,5.882298027411961,5.1805612014959594,5.134389693338959,5.126257767073067,5.123997101797396,5.122654008927747
