tau,N_32,N_200
1.3207070707070707,12.56535332391041,12.569404753543754
1.4621212121212122,12.037736924811513,12.042555819393009
1.6035353535353536,11.628669632447785,11.634332326462959
1.744949494949495,11.306279063007853,11.312863196247093
1.8863636363636365,11.048725055789884,11.056309296963198
2.0277777777777777,10.840583851925066,10.849247645619563
2.169191919191919,10.670686242893673,10.68050958951152
2.3106060606060606,10.530773804280448,10.54183707846138
2.452020202020202,10.41463369708809,10.42701750465866
2.5934343434343434,10.31752360660358,10.331308676056073
2.734848484848485,10.235778599556967,10.251045702031073
2.8762626262626263,10.16653570830777,10.183365599641897
3.0176767676767677,10.107536949088775,10.126010328098467
3.159090909090909,10.056985971459726,10.07718344964704
3.3005050505050506,10.013442215722929,10.03544429476072
3.441919191919192,9.975741808192357,9.999628862560796
3.5833333333333335,9.94293782294898,9.968790085944004
3.724747474747475,9.914254757625269,9.942152309594812
3.8661616161616164,9.88905355725495,9.91907631536965
4.007575757575758,9.866804539191241,9.899032248356805
4.148989898989899,9.847066284535098,9.881578509240466
4.290404040404041,9.829469067968787,9.866345184970845
4.431818181818182,9.813701762870755,9.853020954668924
4.5732323232323235,9.79950142456875,9.841342673641911
4.7146464646464645,9.786644950202636,9.831087033980747
4.8560606060606055,9.774942358625221,9.822063845158686
4.997474747474747,9.764231341877144,9.814110586154655
5.138888888888888,9.7543728208495,9.807087961703546
5.28030303030303,9.74524729886117,9.800876256391524
5.421717171717172,9.736751853160598,9.795372326600605
5.563131313131313,9.728797639574058,9.790487105522658
5.704545454545455,9.72130781243432,9.78614352337779
5.845959595959596,9.71421578258729,9.782274765638343
5.987373737373737,9.707463752216153,9.778822808003532
6.128787878787879,9.701001477582743,9.775737179231207
6.27020202020202,9.69478522041859,9.772973912566616
6.411616161616162,9.688776856245285,9.770494654055643
6.553030303030303,9.68294311385009,9.768265901976003
6.694444444444445,9.677254924853958,9.76625835633096
6.835858585858586,9.671686866064034,9.764446361104332
6.9772727272727275,9.666216680312463,9.762807424984818
7.1186868686868685,9.66082486391039,9.761321808693909
7.26010101010101,9.655494310814401,9.759972169019342
7.401515151515151,9.650210005208118,9.758743251260835
7.542929292929293,9.64495875551855,9.757621623110976
7.684343434343434,9.639728963972509,9.756595444079299
7.825757575757576,9.634510426698293,9.755654265466887
7.967171717171717,9.629294160127106,9.754788856647558
8.108585858585858,9.624072250075375,9.75399105403806
8.25,9.618837720415632,9.753253629665672
8.391414141414142,9.613584418687278,9.75257017668512
8.532828282828284,9.608306916374206,9.751935009571966
8.674242424242424,9.603000421894839,9.751343077038097
8.815656565656566,9.597660704621532,9.750789885986077
8.957070707070708,9.592284028477707,9.750271435050513
9.09848484848485,9.586867093859212,9.749784156472531
9.23989898989899,9.581406986796123,9.749324865223125
9.381313131313131,9.575901134416997,9.748890714436907
9.522727272727273,9.570347265902962,9.748479156343171
9.664141414141413,9.564743378227137,9.748087907989131
9.805555555555555,9.55908770606797,9.747714921143498
9.946969696969697,9.553378695365634,9.747358355848922
10.08838383838384,9.547614980060132,9.747016557161507
10.22979797979798,9.541795361610044,9.746688034675788
10.371212121212121,9.53591879094289,9.746371444485737
10.512626262626263,9.529984352533367,9.746065573277553
10.654040404040403,9.523991250344821,9.745769324289293
10.795454545454545,9.517938795403413,9.745481704906293
10.936868686868687,9.511826394803885,9.745201815691079
11.078282828282829,9.505653541971565,9.744928840671985
11.219696969696969,9.499419808027513,9.744662038737134
11.36111111111111,9.493124834123098,9.74440073599984
11.502525252525253,9.48676832462721,9.74414431901833
11.643939393939394,9.480350041063982,9.74389222876751
11.785353535353535,9.473869796711654,9.743643955273189
11.926767676767676,9.467327451784433,9.74339903283044
12.068181818181818,9.460722909128828,9.743157035737458
12.20959595959596,9.454056110374475,9.742917574484755
12.3510101010101,9.447327032486829,9.74268029234698
12.492424242424242,9.440535684675526,9.742444862331048
12.633838383838384,9.433682105617887,9.74221098443997
12.775252525252524,9.42676636096194,9.741978383216656
12.916666666666666,9.41978854107759,9.74174680553629
13.058080808080808,9.41274875902841,9.741516018619633
13.19949494949495,9.405647148739721,9.74128580824294
13.34090909090909,9.39848386334157,9.741055977122965
13.482323232323232,9.391259073667708,9.740826343458203
13.623737373737374,9.383972966893884,9.740596739609568
13.765151515151516,9.376625745300691,9.740367010905803
13.906565656565656,9.369217625147936,9.740137014560458
14.047979797979798,9.361748835648957,9.739906618688943
14.18939393939394,9.354219618034643,9.739675701415305
14.330808080808081,9.346630224698067,9.739444150059676
14.472222222222221,9.338980918411627,9.739211860398255
14.613636363636363,9.331271971609539,9.73897873598863
14.755050505050505,9.323503665729248,9.738744687554043
14.896464646464645,9.315676290606074,9.738509632420847
15.037878787878787,9.307790143915959,9.73827349400407
15.179292929292929,9.299845530661823,9.738036201336522
