tau,N_2,N_4,N_8,N_16
0.25,938.8972506430196,938.8972655067095,938.8972664360283,938.897266494116
0.5691489361702128,595.6059617458274,595.6062262336876,595.6062427922041,595.6062438275501
0.8882978723404256,526.9171301352307,526.9185371553997,526.9186254358242,526.9186309587155
1.2074468085106382,502.57834038028915,502.58293009670444,502.58321894383437,502.5832370281346
1.5265957446808511,491.39229485965643,491.40372934065493,491.40445175908206,491.404497033099
1.8457446808510638,485.3820190653073,485.40603018898855,485.40755440675036,485.4076500445891
2.1648936170212765,481.79160354312575,481.83640632273597,481.8392663576171,481.83944606797826
2.484042553191489,479.47155954151964,479.5482233058859,479.55314884317426,479.55345884997104
2.8031914893617023,477.87451600446434,477.997287113091,478.005232514719,478.0057335242454
3.122340425531915,476.7125238424411,476.8990951858775,476.9112674763389,476.91203662688923
3.4414893617021276,475.8216930004809,476.0934171078255,476.11130280693123,476.1124355978451
3.7606382978723403,475.1024670736747,475.48451109761953,475.50990179039394,475.51151398826374
4.079787234042553,474.490885740503,475.01232787373635,475.0473444234228,475.0495739436761
4.398936170212766,473.9437664023908,474.6376343947838,474.68474971711385,474.68775847942754
4.718085106382978,473.4306230642679,474.3338764698431,474.3959367964742,474.3999125525774
5.037234042553192,472.92905252800676,474.08251112868805,474.16275569576965,474.1679138281729
5.3563829787234045,472.4219978840148,473.8702194285416,473.9722985332982,473.978883823402
5.675531914893617,471.89607240170324,473.68718337796867,473.8151747526236,473.8234631165342
5.99468085106383,471.34050430891466,473.5259879496836,473.684411408631,473.6947115988963
6.3138297872340425,470.74645654468287,473.38090265910677,473.5747329824683,473.58738825387513
6.632978723404255,470.10657908063234,473.24740061054837,473.4820786353439,473.4974683729069
6.952127659574468,469.41470872664274,473.1218301461358,473.40327204515313,473.42181335247204
7.2712765957446805,468.6656640861575,473.0011868921254,473.33579162990145,473.35794087616335
7.590425531914893,467.8551026069533,472.88295318514315,473.2776081498783,473.30386247390015
7.909574468085107,466.97941837102366,472.76498346672645,473.22706828611143,473.25796705595155
8.22872340425532,466.0356665816744,472.64542146114036,473.1828100187291,473.2189362455197
8.547872340425531,465.02150541186285,472.5226395771339,473.1437002539248,473.185681958692
8.867021276595745,463.935148981176,472.39519400771013,473.10878818094926,473.15729971328636
9.186170212765957,462.77532731474827,472.2617910298847,473.07726986780773,473.1330331753527
9.50531914893617,461.54125055727536,472.12126138099364,473.0484609783159,473.1122468260619
9.824468085106384,460.23257568790325,471.97254052824775,473.02177543275155,473.09440457128807
10.143617021276595,458.8493746484452,471.8146532946847,472.9967084802897,473.07905276214024
10.462765957446809,457.392103252148,471.64670175066095,472.9728230969293,473.06580654021286
10.78191489361702,455.86157054722037,471.4678555885389,472.9497389306926,473.05433872940307
11.101063829787234,454.2589085128863,471.27734441237436,472.92712322960665,473.0443707098669
11.420212765957446,452.58554209682353,471.07445152382144,472.90468333697163,473.035664858686
11.73936170212766,450.84315968322636,470.8585088905159,472.8821604430642,473.0280182464565
12.058510638297872,449.03368412571024,470.6288930578263,472.85932435664955,473.0212573532426
12.377659574468085,447.15924449969856,470.3850218186139,472.8359691130317,473.01523362068997
12.696808510638299,445.22214873250016,470.12635149497834,472.81190927431476,473.0098196960398
13.01595744680851,443.22485726152223,469.8523747152915,472.7869768064866,473.0049062527209
13.335106382978724,441.16995785593804,469.5626185921036,472.7610184398357,473.0003992940978
13.654255319148936,439.0601417175314,469.2566432237732,472.733893436101,472.9962178638432
13.97340425531915,436.8981809544639,468.93404045629313,472.7054716990147,472.9922920996554
14.292553191489361,434.6869074988942,468.59443285271755,472.67563217546615,472.9885615776197
14.611702127659575,432.4291935168205,468.2374728264958,472.6442615030751,472.9849739030603
14.930851063829786,430.127933337006,467.86284190235006,472.6112528669584,472.98148351073274
15.25,427.7860269059233,467.4702500744386,472.5765050342623,472.9780506429893
