tau,N_32,N_200
5.25,11.657370008519841,11.669188592361097
5.351010101010101,11.646240932886753,11.658518281128782
5.452020202020202,11.635854228439433,11.648599131141063
5.553030303030303,11.626150223225244,11.63937145568386
5.654040404040404,11.617074546922199,11.630780870104076
5.755050505050505,11.608577606811384,11.622777767796853
5.856060606060606,11.600614121775335,11.615316854211171
5.957070707070707,11.593142707032143,11.608356731584514
6.058080808080808,11.58612550335601,11.601859528158272
6.159090909090909,11.579527845410075,11.595790566500602
6.26010101010101,11.573317964555393,11.590118066301395
6.361111111111111,11.567466722124017,11.584812877628098
6.462121212121212,11.561947369673666,11.579848241160532
6.563131313131313,11.55673533319206,11.575199572373407
6.664141414141414,11.551808018603603,11.570844267019776
6.765151515151516,11.547144636260484,11.566761525597986
6.866161616161616,11.542726042383224,11.562932194767521
6.967171717171717,11.538534595659446,11.559338623922962
7.068181818181818,11.534554027420418,11.555964535345865
7.16919191919192,11.53076932399762,11.552794906537063
7.27020202020202,11.52716662002042,11.549815863490743
7.371212121212121,11.523733101554601,11.547014583810133
7.472222222222222,11.520456918102475,11.544379208685765
7.5732323232323235,11.517327102591794,11.541898762863518
7.674242424242424,11.514333498573869,11.539563081823017
7.775252525252525,11.511466693933786,11.537362745469297
7.876262626262626,11.508717960488239,11.53528901771324
7.9772727272727275,11.50607919891095,11.533333791380803
8.078282828282829,11.503542888482663,11.531489537948056
8.179292929292929,11.501102041213606,11.529749261649789
8.280303030303031,11.498750159931374,11.528106457554731
8.381313131313131,11.49648119996761,11.52655507324066
8.482323232323232,11.494289534112832,11.525089473738698
8.583333333333334,11.492169920541006,11.523704409448372
8.684343434343434,11.490117473434273,11.522394986753831
8.785353535353535,11.488127636064279,11.521156641097468
8.886363636363637,11.486196156109587,11.519985112290563
8.987373737373737,11.484319063009778,11.518876421861357
9.08838383838384,11.482492647175484,11.517826852259805
9.18939393939394,11.480713440890664,11.516832927755216
9.29040404040404,11.478978200758572,11.515891396878269
9.391414141414142,11.477283891556782,11.514999216272583
9.492424242424242,11.475627671378927,11.514153535833595
9.593434343434344,11.47400687795216,11.513351685023558
9.694444444444445,11.472419016029399,11.512591160261803
9.795454545454545,11.470861745764653,11.51186961329844
9.896464646464647,11.46933287198804,11.511184840488111
9.997474747474747,11.467830334304544,11.510534772887768
10.098484848484848,11.466352197947511,11.509917467109469
10.19949494949495,11.464896645323888,11.509331096865179
10.30050505050505,11.46346196819397,11.508773945146237
10.401515151515152,11.462046560433333,11.508244396985258
10.502525252525253,11.4606489113294,11.507740932752755
10.603535353535353,11.459267599369106,11.507262121945056
10.704545454545455,11.457901286478032,11.50680661742375
10.805555555555555,11.456548712674788,11.506373150070537
10.906565656565656,11.455208691107567,11.505960523824264
11.007575757575758,11.453880103442598,11.505567611069964
11.108585858585858,11.452561895576865,11.505193348352218
11.20959595959596,11.45125307364981,11.504836732387494
11.31060606060606,11.449952700330831,11.504496816352363
11.41161616161616,11.448659891361409,11.504172706426333
11.512626262626263,11.447373812332396,11.503863558569847
11.613636363636363,11.446093675678705,11.503568575519724
11.714646464646465,11.444818737875007,11.503287003985564
11.815656565656566,11.44354829681751,11.503018132032267
11.916666666666666,11.442281689378015,11.502761286634774
12.017676767676768,11.44101828911761,11.502515831392481
12.118686868686869,11.439757504148407,11.502281164391649
12.219696969696969,11.438498775132592,11.502056716205116
12.320707070707071,11.437241573409013,11.501841948019512
12.421717171717171,11.435985399238161,11.501636349880888
12.522727272727273,11.434729780157294,11.501439439050408
12.623737373737374,11.433474269437944,11.501250758462449
12.724747474747474,11.432218444638746,11.501069875277974
12.825757575757576,11.430961906247019,11.500896379526639
12.926767676767676,11.429704276403054,11.500729882831596
13.027777777777779,11.428445197701551,11.5005700172114
13.128787878787879,11.427184332064966,11.500416433953829
13.22979797979798,11.425921359684054,11.500268802556866
13.330808080808081,11.42465597802115,11.500126809732395
13.431818181818182,11.423387900872058,11.499990158468508
13.532828282828282,11.422116857482813,11.499858567146633
13.633838383838384,11.420842591717701,11.499731768709935
13.734848484848484,11.419564861275335,11.499609509879756
13.835858585858587,11.4182834369497,11.499491550416966
13.936868686868687,11.416998101933352,11.499377662425527
14.037878787878787,11.415708651160148,11.499267629695513
14.13888888888889,11.414414890685052,11.499161247083217
14.23989898989899,11.413116637098735,11.499058319926064
14.340909090909092,11.411813716974851,11.498958663490157
14.441919191919192,11.410505966348017,11.498862102448529
14.542929292929292,11.409193230220628,11.498768470388248
14.643939393939394,11.407875362096814,11.49867760934461
14.744949494949495,11.40655222354189,11.498589369360888
14.845959595959595,11.405223683765854,11.498503608072038
14.946969696969697,11.40388961922945,11.49842019031105
15.047979797979798,11.402549913271544,11.498338987736561
15.1489898989899,11.401204455756563,11.49825987848055
15.25,11.39985314274082,11.498182746814884
