tau,N_32,N_200
5.25,144.01150440454967,144.13132614174756
5.351010101010101,143.966703918206,144.0911603110037
5.452020202020202,143.9237850582576,144.0529634740698
5.553030303030303,143.88259429403618,144.01658204578666
5.654040404040404,143.84299258604833,143.98187693345952
5.755050505050505,143.80485386457062,143.94872201550533
5.856060606060606,143.76806368880068,143.91700280066118
5.957070707070707,143.73251806315375,143.8866152443463
6.058080808080808,143.69812239063498,143.8574647021081
6.159090909090909,143.66479054601214,143.82946500287892
6.26010101010101,143.63244405386573,143.80253762711877
6.361111111111111,143.60101135857468,143.77661097690336
6.462121212121212,143.57042717497615,143.75161972669292
6.563131313131313,143.5406319098681,143.72750424494953
6.664141414141414,143.51157114574457,143.70421007798987
6.765151515151516,143.48319517920544,143.68168748851213
6.866161616161616,143.45545860739009,143.65989104214262
6.967171717171717,143.4283199565748,143.63877923613842
7.068181818181818,143.4017413477639,143.61831416507206
7.16919191919192,143.37568819471446,143.5984612189328
7.27020202020202,143.35012893037162,143.57918880961935
7.371212121212121,143.32503475817344,143.56046812227655
7.472222222222222,143.30037942511333,143.54227288836253
7.5732323232323235,143.27613901383526,143.52457917771702
7.674242424242424,143.2522917513863,143.50736520725394
7.775252525252525,143.22881783256847,143.49061116421626
7.876262626262626,143.20569925611514,143.47429904221994
7.9772727272727275,143.18291967218005,143.45841248857243
8.078282828282829,143.16046423985725,143.44293666158543
8.179292929292929,143.1383194936632,143.42785809681467
8.280303030303031,143.11647321809767,143.41316458134514
8.381313131313131,143.094914329567,143.39884503540904
8.482323232323232,143.0736327650994,143.3848894007689
8.583333333333334,143.0526193774062,143.3712885354253
8.684343434343434,143.03186583594947,143.3580341143141
8.785353535353535,143.01136453376674,143.34511853574938
8.886363636363637,142.99110849987156,143.3325348334364
8.987373737373737,142.97109131710647,143.32027659393717
9.08838383838384,142.95130704536354,143.30833787950957
9.18939393939394,142.9317501501142,143.29671315626717
9.29040404040404,142.91241543620592,143.28539722762278
9.391414141414142,142.8932979868855,143.27438517298035
9.492424242424242,142.87439310800508,143.26367229163563
9.593434343434344,142.8556962773541,143.2532540518328
9.694444444444445,142.83720309904209,143.24312604490476
9.795454545454545,142.81890926283606,143.2332839444031
9.896464646464647,142.80081050832985,143.22372347009733
9.997474747474747,142.78290259379776,143.21444035669577
10.098484848484848,142.76518126955827,143.2054303271147
10.19949494949495,142.7476422556478,143.196689070095
10.30050505050505,142.73028122358292,143.188212221943
10.401515151515152,142.71309378196582,143.17999535214975
10.502525252525253,142.696075465674,143.17203395262678
10.603535353535353,142.67922172835912,143.16432343028043
10.704545454545455,142.66252793797062,143.15685910263844
10.805555555555555,142.6459893750145,143.14963619623532
10.906565656565656,142.6296012332552,143.14264984746126
11.007575757575758,142.61335862257002,143.13589510558134
11.108585858585858,142.59725657367196,143.12936693763677
11.20959595959596,142.58129004442344,143.12306023494816
11.31060606060606,142.5654539274768,143.1169698209528
11.41161616161616,142.54974305898853,143.11109046012115
11.512626262626263,142.53415222817222,143.1054168677135
11.613636363636363,142.51867618746954,143.09994372015464
11.714646464646465,142.50330966313862,143.0946656658231
11.815656565656566,142.48804736607698,143.08957733607036
11.916666666666666,142.4728840027143,143.0846733563038
12.017676767676768,142.45781428583072,143.0799483569875
12.118686868686869,142.44283294517388,143.07539698443267
12.219696969696969,142.42793473776584,143.0710139112682
12.320707070707071,142.41311445780823,143.0667938464996
12.421717171717171,142.39836694611094,143.06273154507946
12.522727272727273,142.38368709898268,143.05882181692988
12.623737373737374,142.36906987653876,143.05505953536982
12.724747474747474,142.35451031039085,143.05143964491347
12.825757575757576,142.3400035106971,143.0479571684182
12.926767676767676,142.3255446725608,143.04460721356992
13.027777777777779,142.31112908177352,143.04138497870278
13.128787878787879,142.29675211990863,143.03828575795904
13.22979797979798,142.2824092687755,143.03530494580068
13.330808080808081,142.26809611425193,143.03243804088964
13.431818181818182,142.2538083495162,143.02968064936022
13.532828282828282,142.23954177770412,143.02702848750823
13.633838383838384,142.22529231401924,143.02447738392647
13.734848484848484,142.2110559873268,143.02202328111736
13.835858585858587,142.196828941263,143.0196622366153
13.936868686868687,142.18260743489296,143.01739042365176
14.037878787878787,142.1683878429499,143.01520413139784
14.13888888888889,142.15416665568955,143.01309976481687
14.23989898989899,142.13994047839205,143.0110738441615
14.340909090909092,142.12570603054402,143.00912300414728
14.441919191919192,142.11146014473172,143.0072439928347
14.542929292929292,142.09719976527546,143.00543367025014
14.643939393939394,142.0829219466341,143.003689006775
14.744949494949495,142.0686238516075,143.00200708133036
14.845959595959595,142.05430274936143,143.00038507938424
14.946969696969697,142.03995601330132,142.99882029080499
15.047979797979798,142.0255811188158,142.99731010758467
15.1489898989899,142.01117564137095,142.99585202539885
15.25,141.9966561626732,142.99704044650858
