tau,N_128
0.25,30969.697991208777
0.5,30109.78586107381
0.75,29947.800498472403
1.0,29890.943709345673
1.25,29864.612838533918
1.5,29850.311836174216
1.75,29841.691764413175
2.0,29836.098150260543
2.25,29832.262301086124
2.5,29829.51635568714
2.75,29827.48242679253
3.0,29825.93456990906
3.25,29824.73166001804
3.5,29823.78222575552
3.75,29823.024880968605
4.0,29822.416926457685
4.25,29821.92750814016
4.5,29821.533450735584
4.75,29821.216717445433
5.0,29820.962868857994
5.25,29820.760127314512
5.5,29820.598795375336
5.75,29820.470871863807
6.0,29820.36977374118
6.25,29820.290114623444
6.5,29820.22751646494
6.75,29820.17844475557
7.0,29820.140063904186
7.25,29820.110111682097
7.5,29820.086791895435
7.75,29820.0686840959
8.0,29820.054668721077
8.25,29820.04386579497
8.5,29820.03558524651
8.75,29820.02928697925
9.0,29820.024548992642
9.25,29820.021042066517
9.5,29820.01850974203
9.75,29820.016752543248
10.0,29820.01561557355
