tau,N_2,N_4,N_6,N_8
0.25,48.53531968295527,48.55319379504318,48.556508707394684,48.557669288750276
0.675531914893617,19.151669576823636,19.204672090117437,19.214590407854157,19.218069561393882
1.101063829787234,13.008811410213907,13.107838682741619,13.126669142278127,13.13329780478761
1.5265957446808511,10.545042543486463,10.703449120617904,10.734237549448396,10.745130075754513
1.952127659574468,9.27111544755457,9.501978018110618,9.548062432830694,9.564471620237532
2.377659574468085,8.498600575125977,8.813143895035058,8.877870486961012,8.901097151519743
2.8031914893617023,7.969744062315209,8.376558215060134,8.46308717097595,8.494417447380625
3.228723404255319,7.570509212234053,8.075314047383657,8.18648908141885,8.227149613864094
3.654255319148936,7.245010707807754,7.850798656333427,7.989074734249141,8.04020428619908
4.079787234042553,6.964062962871254,7.671465557507089,7.838886658188611,7.901522408415929
4.50531914893617,6.711820233359627,7.519567258895208,7.717780644682101,7.792855696916776
4.930851063829787,6.4794730770365865,7.384851765198953,7.615143796131669,7.703491722437184
5.3563829787234045,6.262042920404505,7.261303779190425,7.524644331545862,7.627006935719972
5.781914893617022,6.056667913591889,7.145354799034466,7.4424410608529765,7.559476519578865
6.207446808510638,5.8616580092506565,7.034860878066748,7.3661553147676955,7.498445027880995
6.632978723404255,5.675966646055121,6.928507142222283,7.29426785497125,7.442321411073833
7.058510638297872,5.498895108781327,6.82545978853014,7.225763837457606,7.390022276985229
7.48404255319149,5.329928823845315,6.725164728124271,7.1599261682349615,7.340764128579766
7.909574468085107,5.168648615104652,6.627233256844602,7.096217859845598,7.293945263086588
8.335106382978724,5.0146841655417305,6.531378557182915,7.034216843183,7.249080654940529
8.76063829787234,4.867690800853275,6.437381009515975,6.973580648281489,7.205767023160791
9.186170212765957,4.727338794721523,6.345069170058618,6.9140272774871825,7.163664204789793
9.611702127659575,4.593309121437263,6.254308852860779,6.855324319076288,7.122484737349718
10.037234042553191,4.465292322302941,6.164996181864781,6.797281940783905,7.081987209492338
10.462765957446809,4.342988716302832,6.077052501714941,6.739747555933047,7.041971144752395
10.888297872340425,4.226109058333372,5.990420164869476,6.682601168098281,7.0022724304560775
11.313829787234043,4.114375221729433,5.905058798648725,6.625751030236123,6.962758951008958
11.73936170212766,4.007520729513028,5.820941930864966,6.569129545084084,6.923326381041497
12.164893617021276,3.9052910821370728,5.738053961614254,6.5126894422848665,6.8838942010673945
12.590425531914894,3.807443886428999,5.656387497044508,6.456400288215864,6.844402014200535
13.01595744680851,3.7137488132309007,5.575941055375604,6.400245369146134,6.80480622165057
13.441489361702128,3.6239874173698174,5.4967171398489425,6.344218963546116,6.765077084844801
13.867021276595745,3.537952852243613,5.418720658233978,6.288323996830619,6.725196175303312
14.292553191489361,3.455449507092943,5.341957657770409,6.232570055458213,6.685154193859805
14.71808510638298,3.376292590145542,5.266434338482997,6.176971727417942,6.644949128652941
15.143617021276595,3.300307676219327,5.192156305872727,6.12154723154933,6.604584715185008
15.569148936170214,3.227330233397958,5.119128024922274,6.066317297369965,6.564069159987125
15.99468085106383,3.157205140106448,5.047352440094371,6.0113042587731815,6.5234140905351055
16.420212765957448,3.089786201258517,4.976830729711936,5.956531328049546,6.4826336968479215
16.845744680851062,3.024935670027355,4.9075621671928475,5.902022020428664,6.441744033826179
17.27127659574468,2.96252378011029,4.8395440656791076,5.8477997032366895,6.4007624572879065
17.6968085106383,2.9024282920297733,4.772771786415861,5.7938872475179615,6.359707170483263
18.122340425531913,2.844534055966539,4.707238794676771,5.740306763410987,6.318596861420147
18.54787234042553,2.7887325927984215,4.642936750049465,5.687079403624596,6.2774504145124626
18.97340425531915,2.7349216943743477,4.579855620485089,5.634225222011833,6.236286682840122
19.398936170212767,2.683005043551441,4.51798381170361,5.581763076502475,6.195124309691889
19.824468085106382,2.6328918541354316,4.45730830536947,5.529710567563428,6.153981590077449
20.25,2.584496530567894,4.397814800954338,5.478084004950565,6.112876364582533
