tau,N_32,N_200
5.30050505050505,84.7997197101447,85.08207365934719
5.401515151515151,84.78017634724343,85.07334597413306
5.502525252525253,84.76121037454104,85.0653959625369
5.603535353535354,84.7427515653878,85.05815306391449
5.704545454545454,84.72473572024364,85.05155274538949
5.805555555555555,84.70710419921966,85.04553603470599
5.906565656565657,84.68980348530862,85.04004908363049
6.007575757575758,84.67278477651696,85.03504276014073
6.108585858585859,84.6560036053981,85.03047226792388
6.209595959595959,84.6394194846544,85.02629679187092
6.3106060606060606,84.62299557756565,85.022479168342
6.411616161616162,84.60669839204526,85.01898557901862
6.512626262626263,84.59049749714343,85.01578526717363
6.613636363636363,84.57436526082206,85.01285027519428
6.7146464646464645,84.55827660783052,85.01015520219522
6.815656565656566,84.54220879651693,85.00767698056293
6.916666666666667,84.52614121342293,85.00539467028473
7.017676767676767,84.51005518452875,85.00328926993328
7.1186868686868685,84.49393380204259,85.00134354320366
7.21969696969697,84.47776176566177,84.99954185993285
7.320707070707071,84.46152523727241,84.99787005056982
7.421717171717171,84.44521170809794,84.99631527310795
7.5227272727272725,84.42880987735472,84.99486589153838
7.623737373737374,84.41230954152176,84.99351136493185
7.724747474747475,84.39570149338344,84.99224214630773
7.825757575757575,84.37897743005453,84.99104959049963
7.9267676767676765,84.36212986924882,84.98992587027826
8.027777777777777,84.34515207310167,84.98886390004164
8.128787878787879,84.32803797890652,84.98785726643207
8.22979797979798,84.31078213617151,84.98690016528522
8.330808080808081,84.2933796494475,84.98598734436234
8.431818181818182,84.27582612642125,84.98511405135837
8.532828282828282,84.2581176308078,84.98427598671942
8.633838383838384,84.24025063961372,84.98346926084076
8.734848484848484,84.22222200437835,84.98269035525153
8.835858585858587,84.20402891603312,84.98193608742578
8.936868686868687,84.18566887304966,84.98120357888993
9.037878787878787,84.16713965257561,84.98049022632506
9.13888888888889,84.14843928428368,84.97979367538869
9.23989898989899,84.12956602668332,84.97911179700527
9.340909090909092,84.11051834566658,84.97844266589631
9.441919191919192,84.09129489508067,84.97778454114209
9.542929292929292,84.07189449913788,84.97713584858526
9.643939393939394,84.05231613649093,84.97649516490415
9.744949494949495,84.03255892581768,84.97586120319902
9.845959595959595,84.01262211277319,84.97523279994913
9.946969696969697,83.99250505818027,84.97460890321138
10.047979797979798,83.97220722734171,84.97398856194336
10.1489898989899,83.95172818036818,84.97337091634455
10.25,83.93106756342537,84.97275518911913
10.3510101010101,83.91022510081359,84.97214067757305
10.452020202020202,83.88920058780054,84.97152674646622
10.553030303030303,83.8679938841358,84.97091282154796
10.654040404040405,83.84660490818207,84.97029838371054
10.755050505050505,83.82503363160468,84.96968296370245
10.856060606060606,83.80328007456592,84.96906613734734
10.957070707070708,83.78134430137617,84.96844752122092
11.058080808080808,83.75922641655835,84.96782676874196
11.159090909090908,83.73692656128608,84.96720356663774
11.26010101010101,83.71444491015991,84.96657763174818
11.36111111111111,83.69178166828935,84.96594870813647
11.462121212121213,83.66893706865147,84.96531656447655
11.563131313131313,83.64591136969966,84.96468099169125
11.664141414141413,83.62270485319844,84.96404180081689
11.765151515151516,83.59931782226296,84.96339882107267
11.866161616161616,83.57575059958346,84.96275189811543
11.967171717171718,83.55200352581696,84.96210089246175
12.068181818181818,83.52807695813023,84.96144567806148
12.169191919191919,83.50397126887961,84.96078614100821
12.27020202020202,83.4796868444144,84.96012217837355
12.371212121212121,83.45522408399225,84.95945369715311
12.472222222222221,83.43058339879549,84.95878061331395
12.573232323232324,83.40576521103908,84.95810285093324
12.674242424242424,83.38076995316118,84.95742034141975
12.775252525252526,83.35559806708845,84.95673302281
12.876262626262626,83.33025000356902,84.95604083913209
12.977272727272727,83.30472622156658,84.95534373983048
13.078282828282829,83.27902718770972,84.95464167924622
13.179292929292929,83.25315337579126,84.9539346161468
13.28030303030303,83.22710526631278,84.95322251330143
13.381313131313131,83.20088334607004,84.95250533709694
13.482323232323232,83.17448810777529,84.95178305719064
13.583333333333332,83.14792004971306,84.95105564619644
13.684343434343434,83.12117967542613,84.95032307940124
13.785353535353535,83.0942674934288,84.94958533450848
13.886363636363637,83.0671840169449,84.94884239140626
13.987373737373737,83.03992976366817,84.94809423195787
14.088383838383837,83.01250525554269,84.94734083981237
14.18939393939394,82.98491101856182,84.94658220023331
14.29040404040404,82.95714758258343,84.94581829994401
14.39141414141414,82.92921548116018,84.94504912698761
14.492424242424242,82.90111525138336,84.94427467060062
14.593434343434343,82.87284743373876,84.94349492109855
14.694444444444445,82.84441257197382,84.94270986977261
14.795454545454545,82.81581121297461,84.94191950879629
14.896464646464645,82.78704390665192,84.94112383114086
14.997474747474747,82.75811120583548,84.94032283049913
15.098484848484848,82.72901366617565,84.93951650121632
15.19949494949495,82.6997518460517,84.9387048382278
