tau,N_2,N_4,N_6,N_8,N_10,N_16
0.25,24.46335641271758,24.487670832353725,24.492184998647737,24.49376580815078,24.49449764666191,24.495290578537645
0.35050251256281406,17.76079547232103,17.79603127356745,17.802589238151825,17.804886962962037,17.80595090970854,17.807103824799263
0.4510050251256281,14.118505378629724,14.165738655716725,14.174558554811853,14.177650961893919,14.179083262090723,14.180635605080761
0.5515075376884422,11.858255516098142,11.918771916773231,11.930118788847638,11.93410069263352,11.935945594299639,11.93794556019505
0.6520100502512562,10.335949091649196,10.411183626706116,10.425359813500062,10.430339855096857,10.432648143692449,10.435151108825096
0.7525125628140703,9.251261779811184,9.342738070260594,9.36007344433606,9.366170814402203,9.368998322596262,9.37206524969217
0.8530150753768844,8.445302049183528,8.55457533974343,8.575418034584397,8.582759368166817,8.586165565015426,8.589861494333944
0.9535175879396985,7.82621382154194,7.954820925412413,7.9795290720022996,7.98824568602891,7.992292423634049,7.9966851341082315
1.0540201005025125,7.337319006920346,7.48673706123305,7.515671840854613,7.5258974197078095,7.530647885676735,7.5358067780817395
1.1545226130653266,6.9418757762909715,7.113490499220917,7.1470106390907935,7.158879411872963,7.164397307676971,7.170392531556783
1.2550251256281406,6.6151389442581845,6.810222131389383,6.84867981937416,6.862325221463978,6.868674163460677,6.875575984460869
1.3555276381909547,6.339934720335499,6.559630054975163,6.6033681417217895,6.6189219163460775,6.626165039315054,6.634043425354824
1.4560301507537687,6.104054513635901,6.349370385090637,6.398720676482031,6.416312349390269,6.424512081997262,6.4334364754411135
1.556532663316583,5.898648463293836,6.1704563420644325,6.225738755976348,6.245495405957972,6.254713382732468,6.264752620460527
1.657035175879397,5.717196840722589,6.016233788222294,6.0777561484517255,6.099802395523957,6.110099469416991,6.121321812063346
1.7575376884422111,5.554830184250852,5.881704215831698,5.949762473930166,5.974220612606469,5.985656934655559,5.998130168860212
1.8580402010050252,5.407867833193761,5.763065055273123,5.837943760164973,5.864933974732858,5.877569111638137,5.891360693698219
1.9585427135678393,5.273497681344312,5.657390347095377,5.739363216797757,5.769003826989102,5.782896892589824,5.798074107426912
2.059045226130653,5.149549792276751,5.562404638693164,5.651735123859646,5.6841428212377565,5.699352603312419,5.715982718489702
2.159547738693467,5.034333888644185,5.476320314046313,5.573262076520517,5.60855212334931,5.625137192395544,5.6432875925383525
2.2600502512562812,4.9265211899984,5.397718996321048,5.502516255593928,5.540802628265241,5.558821419657282,5.578559711740801
2.3605527638190953,4.82505756968319,5.32546412496988,5.438351850383979,5.479747318292046,5.499258183292396,5.520652267673879
2.4610552763819094,4.729099147220702,5.258635921344546,5.379839867681001,5.42445600557666,5.445517230010031,5.4686353357053425
2.5615577889447234,4.6379641452932745,5.196482639215465,5.326219237977695,5.374166375283154,5.3968361672465806,5.421746852757809
2.6620603015075375,4.551096655619336,5.138383786076798,5.276859914711681,5.328247029113757,5.352583478928572,5.379355601950248
2.762562814070352,4.468039197243423,5.083822219808328,5.231234876862589,5.28616944189207,5.312230458670148,5.340933119305948
2.863065326633166,4.388411811870769,5.032362871014598,5.188898787522027,5.247486584985021,5.275329814777433,5.3060322775848165
2.96356783919598,4.31189604853973,4.983636438404612,5.149471655399811,5.211816563696901,5.241499294325691,5.274270894686435
3.064070351758794,4.238222624441412,4.937326832532317,5.112626272236202,5.1788300410336054,5.210409098488505,5.245319138597099
3.1645728643216082,4.167161862881968,4.893161454106535,5.078078508709395,5.1482405293465705,5.181772170164447,5.218889809448176
3.2650753768844223,4.098516238668042,4.850903621514647,5.045579779178222,5.11979685881384,5.155336662244498,5.1947308063812425
3.3655778894472363,4.032114529784973,4.810346631640504,5.014911154819695,5.093277300802567,5.1308800638797685,5.172619255848936
3.4660804020100504,3.9678071989488295,4.771309064666834,4.985878731464993,5.068484950900293,5.1082045888436935,5.15235690470031
3.5665829145728645,3.9054627213112756,4.733631038684318,4.958309953943777,5.045244072001599,5.087133525718939,5.133766477071119
3.6670854271356785,3.8449646437627667,4.697171191679697,4.93205067101592,5.023397170259762,5.067508322128799,5.116688766657697
3.7675879396984926,3.786209213047396,4.661804222711226,4.906962749792228,5.00280263172175,5.049186230324704,5.100980291132813
3.8680904522613067,3.729103448748898,4.627418865113908,4.882922120175276,4.983332789291519,5.032038383357405,5.086511377473359
3.9685929648241207,3.6735635664239004,4.593916195616961,4.8598171514552675,4.964872321462246,5.015948202943029,5.073164578948174
4.069095477386934,3.619513678181084,4.561208206711678,4.837547287158056,4.947316908396576,5.000810064355227,5.060833348822568
4.169597989949748,3.5668847146427085,4.529216587302785,4.816021882373152,4.930572089219271,4.98652816203183,5.049420914271804
4.2701005025125625,3.515613524826506,4.497871669997656,4.795159201471736,4.914552278199081,4.97301553345792,5.03883930793591
4.3706030150753765,3.46564212005791,4.4671115133934896,4.7748855444183045,4.899179907896015,4.960193209336447,5.029008525052265
4.471105527638191,3.416917035318189,4.436881095220751,4.755134477598976,4.884384675152479,4.947989465899053,5.01985578198718
4.571608040201005,3.3693887870165375,4.407131597808974,4.735846150859775,4.870102871639336,4.936339161072057,5.011314857883026
4.672110552763819,3.323011410465569,4.377819771528193,4.716966686748603,4.856276785013112,4.925183140579303,5.0033255055281405
4.772613065326633,3.2777420636558983,4.34890736498342,4.698447631151524,4.842854159967709,4.9144677033053155,4.995832920815001
4.873115577889447,3.233540686503357,4.320360613071085,4.680245456886349,4.82978771085495,4.904144117642359,4.988787262562831
4.973618090452261,3.19036970675938,4.2921497757494596,4.662321113575979,4.817034679317269,4.894168182318865,4.982143216260207
5.074120603015075,3.1481937853644193,4.2642487216829466,4.644639618430041,4.804556431684764,4.884499826517136,4.975859596595901
5.174623115577889,3.1069795952858947,4.236634551907469,4.627169683535989,4.792318091859224,4.875102745057944,4.9698989846152815
5.275125628140704,3.0666956288915186,4.209287259415842,4.609883375989089,4.780288206130595,4.8659440651500425,4.964227396057607
5.375628140703518,3.0273120297226703,4.182189421141307,4.592755807741158,4.768438436914057,4.856994041741895,4.958813977965219
5.476130653266332,2.9888004451937484,4.155325919270265,4.575764852469066,4.756743282808148,4.848225778921052,4.953630731059469
