tau,N_2
5.25,546.4813824277667
5.462765957446808,553.0510676375947
5.675531914893617,559.9027015132374
5.888297872340425,567.0220921254593
6.101063829787234,574.3955154605941
6.3138297872340425,582.0097704373342
6.526595744680851,589.8522150795241
6.73936170212766,597.9107872324374
6.952127659574468,606.1740128834674
7.164893617021277,614.6310047549358
7.377659574468085,623.2714534339806
7.590425531914893,632.0856129240436
7.803191489361702,641.0642821601803
8.01595744680851,650.1987837322278
8.22872340425532,659.4809408060636
8.441489361702128,668.9030530208754
8.654255319148936,678.4578719652015
8.867021276595745,688.1385766916051
9.079787234042554,697.9387496144208
9.292553191489361,707.8523530426044
9.50531914893617,717.8737065263426
9.71808510638298,727.9974651383568
9.930851063829786,738.2185987657864
10.143617021276595,748.5323724537844
10.356382978723405,758.9343278154145
10.569148936170214,769.4202655025006
10.78191489361702,779.9862287173432
10.99468085106383,790.6284877345998
11.207446808510639,801.3435253952445
11.420212765957446,812.1280235296446
11.632978723404255,822.97885026386
11.845744680851064,833.8930481618166
12.058510638297872,844.8678231556806
12.27127659574468,855.9005342172585
12.48404255319149,866.9886837243646
12.696808510638299,878.1299084776424
12.909574468085106,889.3219713251593
13.122340425531915,900.5627533541277
13.335106382978724,911.8502466112274
13.547872340425531,923.1825473151908
13.76063829787234,934.5578495274752
13.97340425531915,945.9744392489858
14.186170212765957,957.4306889128927
14.398936170212766,968.9250522455704
14.611702127659575,980.4560594696037
14.824468085106384,992.0223128246079
15.037234042553191,1003.6224823833196
15.25,1015.2553021420267
