tau,N_2,N_4,N_8,N_16
0.25,6023.14944953051,6022.567321148523,6022.4236833722625,6022.387892776989
0.5042372881355932,5560.295132234806,5559.507254947849,5559.340029346618,5559.300110992989
0.7584745762711864,5471.967578597589,5470.535988709279,5470.325367861857,5470.282243761442
1.0127118644067796,5442.4688405557035,5439.3842583073265,5439.063551538111,5439.0133105641125
1.2669491525423728,5431.574552697758,5425.164035581792,5424.614858333621,5424.549949925297
1.521186440677966,5429.883610165405,5417.756472510775,5416.7979214209845,5416.70649067138
1.7754237288135593,5434.6859623707705,5413.742308234627,5412.12116561635,5411.986221791541
2.0296610169491527,5445.252833254096,5411.746418016348,5409.1292497733075,5408.927836856279
2.2838983050847457,5461.5231164326515,5411.163574498136,5407.130993744007,5406.833406761805
2.538135593220339,5483.645936484386,5411.7239185203125,5405.767095950795,5405.336161428924
2.792372881355932,5511.799384840216,5413.319587452882,5404.838952650475,5404.2293772788125
3.0466101694915255,5546.11636100317,5415.926540111794,5404.232517661592,5403.390300836755
3.3008474576271185,5586.657834844748,5419.565581281801,5403.88114142572,5402.743044361143
3.555084745762712,5633.4087084425255,5424.281244506897,5403.7460140183075,5402.239079114076
3.809322033898305,5686.284472145375,5430.129568031687,5403.805235594983,5401.846353149156
4.063559322033898,5745.142505509049,5437.170672682837,5404.047427973728,5401.542951900208
4.317796610169491,5809.794691097885,5445.464129472759,5404.467890224899,5401.313308920198
4.572033898305085,5880.019561557367,5455.066052771817,5405.066252955236,5401.145924175015
4.826271186440678,5955.573103584235,5466.027313273801,5405.845043269106,5401.032001583879
5.080508474576271,6036.197873826451,5478.392500485735,5406.808805714458,5400.964647925628
5.334745762711864,6121.630386376285,5492.199394972965,5407.963555095251,5400.938404372647
5.588983050847458,6211.606894890196,5507.47878946013,5409.316418965127,5400.948964225805
5.843220338983051,6305.867768528529,5524.254549086623,5410.875383183377,5400.992987505364
6.0974576271186445,6404.160684908435,5542.543835479243,5412.649091692432,5401.067962511228
6.351694915254237,6506.242857779642,5562.357442336671,5414.646675842677,5401.172089839439
6.6059322033898304,6611.882496546406,5583.7002054111435,5416.877602557744,5401.304178888932
6.860169491525424,6720.859667896143,5606.571459708496,5419.3515376707965,5401.463554033142
7.114406779661017,6832.966701815265,5630.965523337267,5422.078223650518,5401.649970374744
7.36864406779661,6948.008257973157,5656.872192055104,5425.067371683447,5401.863539536145
7.622881355932203,7065.801145160258,5684.277232020919,5428.328567929475,5402.104665601822
7.877118644067797,7186.173966619839,5713.162861033949,5431.871193376779,5402.373990811874
8.13135593220339,7308.96664766426,5743.508210863953,5435.704356378051,5402.672350194303
8.385593220338983,7434.029888612627,5775.2897652586535,5439.836836738377,5403.00073408868
8.639830508474576,7561.224575419888,5808.481769902738,5444.277040142912,5403.3602574360875
8.89406779661017,7690.421171959979,5843.056612020455,5449.032961725687,5403.752134742591
9.148305084745763,7821.499111374503,5878.985168480253,5454.112157652578,5404.177659719878
9.402542372881356,7954.346198846508,5916.237122195132,5459.521723692703,5404.638188733003
9.65677966101695,8088.858034301604,5954.78124734073,5465.268279863135,5405.135127317747
9.911016949152541,8224.937460622987,5994.585664460659,5471.357960340138,5405.669919156304
10.165254237288135,8362.494040786703,6035.618066921913,5477.796407929673,5406.244037012585
10.419491525423728,8501.443565713225,6077.845920448604,5484.588772478245,5406.8589752252965
10.673728813559322,8641.707593459618,6121.23663762337,5491.739712681843,5407.51624343797
10.927966101694915,8783.213019539711,6165.757729324408,5499.2534008166,5408.217361311567
11.182203389830509,8925.891677576868,6211.376935080554,5507.1335299710945,5408.963854019145
11.436440677966102,9069.67996910237,6258.062334293166,5515.383323408472,5409.757248365131
11.690677966101696,9214.51852106363,6305.7824402047145,5524.00554572806,5410.599069406012
11.944915254237289,9360.351869462978,6354.5062784007905,5533.002515532107,5411.490837476284
12.19915254237288,9507.128167481356,6404.203451523127,5542.376119334848,5412.434065544743
12.453389830508474,9654.798916430003,6454.844191752979,5552.12782647877,5413.430256842865
12.707627118644067,9803.318717900911,6506.39940250195,5562.258704847883,5414.480902719974
12.961864406779661,9952.645045541114,6558.840690625073,5572.769437189963,5415.587480690015
13.216101694915254,10102.738034947273,6612.140390351279,5583.660337879979,5416.75145264258
13.470338983050848,10253.560290259278,6666.27158001167,5594.9313699752165,5417.974263196932
13.724576271186441,10405.076706119118,6721.20809253723,5606.582162429412,5419.257338182409
13.978813559322035,10557.254303750888,6776.924520595943,5618.612027348614,5420.602083232271
14.233050847457626,10710.062080006792,6833.39621714491,5631.01997718554,5422.00988248077
14.48728813559322,10863.470868310584,6890.599292086314,5643.804741782251,5423.482097355384
14.741525423728813,11017.453210512922,6948.510605636725,5656.96478518279,5425.0200654577475
14.995762711864407,11171.983238751942,7007.107758947291,5670.4983221483735,5426.625099528092
15.25,11327.03656648629,7066.36908244709,5684.403334317723,5428.29848648886
