tau,N_2,N_4,N_6,N_8,N_10,N_16
0.25,8.603787961076998,8.603799085571964,8.6037996822891,8.60379978275061,8.603799810209093,8.603799826353999
0.35050251256281406,6.35109636106167,6.351128303758969,6.351130021516229,6.351130310857313,6.351130389955581,6.351130436468609
0.4510050251256281,5.1202566364564355,5.1203276796431965,5.120331512939594,5.120332159052981,5.1203323357266575,5.120332439633478
0.5515075376884422,4.352219314513251,4.352355105372476,4.352362462889643,4.352363704043418,4.3523640435285715,4.352364243226374
0.6520100502512562,3.832556131507837,3.832790828078348,3.832803607828591,3.8328057657899186,3.832806356258066,3.832806703670058
0.7525125628140703,3.4613364348805975,3.4617138839256016,3.4617345551408683,3.461738049619908,3.461739006192956,3.4617395691531474
0.8530150753768844,3.185683643100021,3.1862585395250944,3.1862902293419713,3.1862955934645485,3.186297062533899,3.1862979273590444
0.9535175879396985,2.9749840426546577,2.975823021455879,2.975869604438661,2.975877500954681,2.9758796647284615,2.9758809389339547
1.0540201005025125,2.810278905058688,2.8114615207850058,2.8115277094101074,2.8115389473577577,2.8115420285637405,2.811543843682403
1.1545226130653266,2.679197014623313,2.6808165694567307,2.6809080038374375,2.680923555407701,2.680927822086116,2.6809303365527275
1.2550251256281406,2.573321726764787,2.575485915908438,2.5756092512458153,2.575630268623967,2.5756360389530633,2.5756394410225396
1.3555276381909547,2.4867289359476032,2.4895602873976634,2.489723277877689,2.4897511098745806,2.489758756981478,2.489763267654265
1.4560301507537687,2.41513013470584,2.418766229052241,2.4189778071498216,2.41901401547246,2.419023972191625,2.419029848125559
1.556532663316583,2.3553470435422503,2.359940507679291,2.3602108580595664,2.360257233105082,2.3602699966559784,2.360277533049243
1.657035175879397,2.304977030575553,2.310695306716977,2.311035934131219,2.311094510218952,2.3111106467824984,2.3111201802169763
1.7575376884422111,2.2621729605275203,2.269197858453347,2.2696216492037093,2.269694719185631,2.2697148683658224,2.2697267796040426
1.8580402010050252,2.225494168396633,2.2340212142738745,2.234542490965625,2.234632620175418,2.2346574993376724,2.234672216069545
1.9585427135678393,2.193803038868439,2.204040638248355,2.2046752076609897,2.2047852471768836,2.2048156556584653,2.204833655196161
2.059045226130653,2.166191641802115,2.1783600775417584,2.1791252715348604,2.179258370741454,2.1792951939318246,2.1793170058525733
2.159547738693467,2.1419286651183786,2.1562589530934617,2.15717366252413,2.157333280964684,2.157377494255075,2.157403702992444
2.2600502512562812,2.120420357674083,2.137152984361894,2.1382376860333197,2.138427604547261,2.1384802771494003,2.1385115245339246
2.3605527638190953,2.101181334404032,2.1205649008490695,2.121841677539536,2.122066008681064,2.1221283073150254,2.1221652950650394
2.4610552763819094,2.0838124483811824,2.1061022448414306,2.1075947984842123,2.1078579962177297,2.1079311886685654,2.107974680831815
2.5615577889447234,2.067983808789197,2.093440343618564,2.0951740017196285,2.0954808703868175,2.0955663289291047,2.0956171542753785
2.6620603015075375,2.053421600894949,2.0823091060561087,2.0843108214510253,2.084666524003299,2.084765728692155,2.084824783056736
2.762562814070352,2.0398977523157926,2.0724826864331156,2.0747810304990137,2.0751910959881195,2.0753056378146972,2.0753738863920703
2.863065326633166,2.0272217556520578,2.0637713237892616,2.066396473243271,2.0668668035622164,2.0669983874712248,2.0670768670581126
