tau,N_32,N_200
5.25,2.016937255859375,2.0228424072265625
5.351010101010101,2.014678955078125,2.0179443359375
5.452020202020202,2.0128326416015625,2.0138778686523438
5.553030303030303,2.0108261108398438,2.010540008544922
5.654040404040404,2.0092239379882812,2.0177078247070312
5.755050505050505,2.007579803466797,2.015167236328125
5.856060606060606,2.006275177001953,2.0130996704101562
5.957070707070707,2.0050430297851562,2.0115013122558594
6.058080808080808,2.0037384033203125,2.0103492736816406
6.159090909090909,2.002735137939453,2.0095863342285156
6.26010101010101,2.001739501953125,2.0091896057128906
6.361111111111111,2.000720977783203,2.009105682373047
6.462121212121212,1.9998245239257812,2.009246826171875
6.563131313131313,1.9991416931152344,2.0024490356445312
6.664141414141414,1.99847412109375,2.0032882690429688
6.765151515151516,1.9977493286132812,2.0043716430664062
6.866161616161616,1.9971199035644531,2.0055999755859375
6.967171717171717,1.9964237213134766,2.0006332397460938
7.068181818181818,1.9959602355957031,2.0023460388183594
7.16919191919192,1.9953536987304688,2.0042037963867188
7.27020202020202,1.9947471618652344,2.0002975463867188
7.371212121212121,1.9943923950195312,2.0024490356445312
7.472222222222222,1.9939250946044922,2.0047531127929688
7.5732323232323235,1.9933013916015625,2.0017127990722656
7.674242424242424,1.9930419921875,2.004261016845703
7.775252525252525,1.9925174713134766,2.0017547607421875
7.876262626262626,1.9921684265136719,1.9995574951171875
7.9772727272727275,1.9917011260986328,2.0024490356445312
8.078282828282829,1.9913215637207031,2.0006637573242188
8.179292929292929,1.9909820556640625,1.9991378784179688
8.280303030303031,1.9906444549560547,2.0022811889648438
8.381313131313131,1.9902534484863281,2.0011367797851562
8.482323232323232,1.9899654388427734,2.0001296997070312
8.583333333333334,1.9896430969238281,1.9993267059326172
8.684343434343434,1.9893302917480469,1.998687744140625
8.785353535353535,1.9889354705810547,2.0021705627441406
8.886363636363637,1.9887142181396484,2.001800537109375
8.987373737373737,1.9883232116699219,2.001495361328125
9.08838383838384,1.9880561828613281,2.0014381408691406
9.18939393939394,1.987741470336914,2.0013694763183594
9.29040404040404,1.9873790740966797,2.0015869140625
9.391414141414142,1.987030029296875,1.9983863830566406
9.492424242424242,1.98675537109375,1.9988250732421875
9.593434343434344,1.986419677734375,1.9992141723632812
9.694444444444445,1.9861221313476562,1.9999713897705078
9.795454545454545,1.9858360290527344,2.0006256103515625
9.896464646464647,1.9854316711425781,2.0014266967773438
9.997474747474747,1.9851341247558594,1.999105453491211
10.098484848484848,1.9849090576171875,2.0000228881835938
10.19949494949495,1.9845504760742188,2.0011749267578125
10.30050505050505,1.9842815399169922,1.999338150024414
10.401515151515152,1.9838790893554688,2.0006370544433594
10.502525252525253,1.9835357666015625,1.9990921020507812
10.603535353535353,1.9832134246826172,2.0003128051757812
10.704545454545455,1.9828147888183594,1.9990310668945312
10.805555555555555,1.9826507568359375,2.0003662109375
10.906565656565656,1.9822502136230469,1.99945068359375
11.007575757575758,1.9818191528320312,1.9983978271484375
11.108585858585858,1.9815139770507812,2.0001983642578125
11.20959595959596,1.9811553955078125,1.9992485046386719
11.31060606060606,1.9810619354248047,1.9986209869384766
11.41161616161616,1.9807052612304688,2.0004806518554688
11.512626262626263,1.9801769256591797,1.9999313354492188
11.613636363636363,1.979959487915039,1.9995098114013672
11.714646464646465,1.979501724243164,1.9991645812988281
11.815656565656566,1.9790229797363281,1.9991035461425781
11.916666666666666,1.9788932800292969,1.9987754821777344
12.017676767676768,1.9784259796142578,1.9987316131591797
12.118686868686869,1.9780998229980469,1.9987411499023438
12.219696969696969,1.9777069091796875,1.9989128112792969
12.320707070707071,1.9776020050048828,1.99908447265625
12.421717171717171,1.9769096374511719,1.9992713928222656
12.522727272727273,1.9766197204589844,1.9994983673095703
12.623737373737374,1.9766101837158203,1.9995250701904297
12.724747474747474,1.9758872985839844,2.0000152587890625
12.825757575757576,1.9756698608398438,1.9984912872314453
12.926767676767676,1.9756851196289062,1.9995975494384766
13.027777777777779,1.9747161865234375,1.9994087219238281
13.128787878787879,1.9746055603027344,2.0001296997070312
13.22979797979798,1.9740447998046875,1.9990825653076172
13.330808080808081,1.9735031127929688,1.9998035430908203
13.431818181818182,1.9732837677001953,1.9987411499023438
13.532828282828282,1.972951889038086,1.9992866516113281
13.633838383838384,1.9721412658691406,1.9983348846435547
13.734848484848484,1.9720783233642578,1.9993820190429688
13.835858585858587,1.9716758728027344,1.99896240234375
13.936868686868687,1.9713211059570312,1.9999141693115234
14.037878787878787,1.9712486267089844,1.9995288848876953
14.13888888888889,1.9705886840820312,1.9984207153320312
14.23989898989899,1.9701805114746094,2.0000991821289062
14.340909090909092,1.9698715209960938,1.999673843383789
14.441919191919192,1.969879150390625,1.9990882873535156
14.542929292929292,1.9688949584960938,1.999471664428711
14.643939393939394,1.968780517578125,1.9994869232177734
14.744949494949495,1.9684600830078125,1.9992637634277344
14.845959595959595,1.9677734375,1.999755859375
14.946969696969697,1.9661922454833984,1.9986915588378906
15.047979797979798,1.9652557373046875,1.9989128112792969
15.1489898989899,1.9657974243164062,1.9986858367919922
15.25,1.9658851623535156,1.9979476928710938
