tau,N_18
0.25,70.0275362999625
0.35050251256281406,61.036041544531706
0.4510050251256281,56.7728850058452
0.5515075376884422,54.47546906197848
0.6520100502512562,53.124793327358084
0.7525125628140703,52.27634449163908
0.8530150753768844,51.714451798187696
0.9535175879396985,51.32599002600393
1.0540201005025125,51.04778174410575
1.1545226130653266,50.84262898715372
1.2550251256281406,50.68761303438387
1.3555276381909547,50.5680481894443
1.4560301507537687,50.47419920712822
1.556532663316583,50.39941951668205
1.657035175879397,50.33905331944184
1.7575376884422111,50.28976524254908
1.8580402010050252,50.249118157874285
1.9585427135678393,50.215299840884214
2.059045226130653,50.186941572375495
2.159547738693467,50.162995065932776
2.2600502512562812,50.14264729241199
2.3605527638190953,50.12526046636708
2.4610552763819094,50.110329069406156
2.5615577889447234,50.09744861632988
2.6620603015075375,50.086292647564164
2.762562814070352,50.07659557077559
2.863065326633166,50.0681397186598
2.96356783919598,50.06074548430045
3.064070351758794,50.05426372925939
3.1645728643216082,50.04856988821167
3.2650753768844223,50.04355935273359
3.3655778894472363,50.03914382854185
3.4660804020100504,50.0352484399764
3.5665829145728645,50.03180941273149
3.6670854271356785,50.02877220744547
3.7675879396984926,50.02609000731401
3.8680904522613067,50.023722485537384
3.9685929648241207,50.02163479534252
4.069095477386934,50.0197967380815
4.169597989949748,50.01818207459974
4.2701005025125625,50.01676795248228
4.3706030150753765,50.01553442749734
4.471105527638191,50.01446406198334
4.571608040201005,50.013541586378146
4.672110552763819,50.012753612796566
4.772613065326633,50.012088391697276
4.873115577889447,50.01153560437176
4.973618090452261,50.01108618533508
5.074120603015075,50.01073216977564
5.174623115577889,50.010466562086165
5.275125628140704,50.01028322219686
5.375628140703518,50.01017676699628
5.476130653266332,50.01014248458535
5.576633165829146,50.01017625948458
5.67713567839196,50.01027450722172
5.777638190954774,50.01043411697886
5.878140703517588,50.01065240118626
5.978643216080402,50.01092705112196
6.0791457286432165,50.011256097718785
6.1796482412060305,50.011637876899655
6.280150753768845,50.01207099886083
6.380653266331659,50.01255432080621
6.481155778894473,50.013086922705845
6.581658291457287,50.013668085710364
6.682160804020101,50.01429727290348
6.782663316582915,50.014974112116626
6.883165829145729,50.01569838056618
6.983668341708543,50.016469991104216
7.084170854271357,50.01728897990041
7.184673366834171,50.01815549539513
7.285175879396985,50.01906978838342
7.385678391959799,50.02003220310644
7.486180904522613,50.021043169241395
7.586683417085427,50.02210319469391
7.687185929648241,50.02321285910777
7.7876884422110555,50.02437280801647
7.88819095477387,50.025583747569726
7.988693467336684,50.026846439775355
8.089195979899497,50.028161698203434
8.18969849246231,50.029530384105556
8.290201005025125,50.030953402906825
8.390703517587939,50.03243170103305
8.491206030150753,50.03396626303921
8.591708542713567,50.03555810900906
8.692211055276381,50.03720829219879
8.792713567839195,50.03891789690045
8.89321608040201,50.040688036503255
8.993718592964823,50.04251985173331
9.094221105527637,50.044414509054036
9.194723618090451,50.046373199211516
9.295226130653266,50.04839713591062
9.39572864321608,50.05048755460884
9.496231155778894,50.05264571141654
9.596733668341708,50.05487288209315
9.697236180904522,50.0571703611298
9.797738693467336,50.05953946091024
9.89824120603015,50.06198151094199
9.998743718592964,50.064497857151466
10.099246231155778,50.06708986123614
10.199748743718592,50.06975890006892
10.300251256281408,50.072506365149
10.400753768844222,50.07533366209521
10.501256281407036,50.078242210177294
10.60175879396985,50.081233441881785
10.702261306532664,50.08430880250886
10.802763819095478,50.08746974979723
10.903266331658292,50.090717753574445
11.003768844221106,50.09405429542997
11.10427135678392,50.09748086840893
11.204773869346734,50.10099897672444
11.305276381909549,50.1046101354868
11.405778894472363,50.10831587044782
11.506281407035177,50.11211771775878
11.60678391959799,50.116017223740826
11.707286432160805,50.12001594466646
11.807788944723619,50.12411544655107
11.908291457286433,50.12831730495355
12.008793969849247,50.132623104785075
12.109296482412061,50.137034440125305
12.209798994974875,50.14155291404518
12.31030150753769,50.14618013843572
12.410804020100503,50.15091773384232
12.511306532663317,50.15576732930387
12.611809045226131,50.160730562196186
12.712311557788945,50.16580907807967
12.81281407035176,50.171004530550235
12.913316582914574,50.17631858109376
13.013819095477388,50.18175289894328
13.114321608040202,50.18730916093886
13.214824120603016,50.192989051389866
13.31532663316583,50.19879426193944
13.415829145728644,50.20472649143078
13.516331658291458,50.210787445775374
13.616834170854272,50.21697883782268
13.717336683417086,50.22330238723129
13.8178391959799,50.22975982034153
13.918341708542714,50.236352870049046
14.018844221105528,50.24308327567969
14.119346733668342,50.2499527828653
14.219849246231156,50.25696314342041
14.32035175879397,50.26411611521979
14.420854271356784,50.27141346207683
14.521356783919598,50.278856953622544
14.621859296482413,50.286448365185294
14.722361809045227,50.294189477671175
14.82286432160804,50.30208207744488
14.923366834170855,50.3101279562112
15.023869346733669,50.31832891089702
15.124371859296483,50.32668674353379
15.224874371859297,50.33520326114045
15.325376884422111,50.34388027560687
15.425879396984925,50.35271960357769
15.52638190954774,50.36172306633658
15.626884422110553,50.37089248969092
15.727386934673367,50.38022970385687
15.827889447236181,50.38973654334492
15.928391959798995,50.39941484684571
16.02889447236181,50.40926645711635
16.12939698492462,50.419293220867125
16.229899497487438,50.429496988648495
16.33040201005025,50.43987961473865
16.430904522613066,50.450442957031306
16.531407035175878,50.46118887692404
16.631909547738694,50.47211923920692
16.732412060301506,50.48323591195164
16.832914572864322,50.494540766400995
16.933417085427134,50.50603567685886
17.03391959798995,50.51772252058051
17.134422110552762,50.52960317766348
17.234924623115578,50.54167953093879
17.33542713567839,50.553953465862655
17.435929648241206,50.56642687040869
17.53643216080402,50.57910163496052
17.636934673366834,50.59197965220497
17.737437185929647,50.605062817025605
17.837939698492463,50.61835302639694
17.938442211055275,50.631852179278994
18.03894472361809,50.64556217651252
18.139447236180903,50.659484920714625
18.23994974874372,50.67362231617501
18.34045226130653,50.687976268752756
18.440954773869347,50.702548685773614
18.54145728643216,50.71734147592794
18.641959798994975,50.73235654916912
18.742462311557787,50.747595816612666
18.842964824120603,50.76306119043587
18.943467336683415,50.77875458377802
19.04396984924623,50.794677910641326
19.144472361809044,50.810833085792396
19.24497487437186,50.82722202466436
19.34547738693467,50.84384664325968
19.445979899497488,50.86070885805354
19.5464824120603,50.877810585897976
19.646984924623116,50.89515374392658
19.747487437185928,50.91274024945999
19.847989949748744,50.93057201991202
19.948492462311556,50.94865097269641
20.048994974874372,50.966979025134435
20.149497487437184,50.985558094363086
20.25,51.004390097244034
