tau,N_2,N_4,N_8,N_16
0.25,136.2070604774322,123.53096018158223,120.30435106399884,119.49403361083888
0.5909090909090909,508.3109442781606,411.6655599196481,386.518710985066,380.16765837809817
0.9318181818181818,634.840511506926,277.2577131145051,180.11301429405844,155.30090267835953
1.2727272727272727,1259.6526753146018,420.27913663808755,178.03649474041515,115.15819867369137
1.6136363636363635,2262.313253000811,720.3961971235657,240.34031988780947,113.10622369311038
1.9545454545454546,3603.3813263627044,1181.2094497157304,356.79877527361333,132.67422129452817
2.2954545454545454,5222.0281370506755,1812.9850245408134,530.2107690228613,170.95338025602828
2.6363636363636362,7042.595926683097,2622.057982785785,765.8661356968367,228.14641418948048
2.977272727272727,8987.213668996215,3608.9896077671306,1069.313840843013,305.40388736628375
3.3181818181818183,10985.31868685796,4768.637798865277,1445.6884152823782,404.20428092774586
3.659090909090909,12978.79691902144,6090.903288394857,1899.4717939687084,526.15517794937
4.0,14923.510614067447,7561.748658387672,2434.4029013090926,672.9278995701308
4.340909090909091,16788.497973553847,9164.296382797133,3053.44513688096,846.2358683866222
4.681818181818182,18553.99608294201,10879.891058203473,3758.7796512710124,1047.8243990419298
5.0227272727272725,20209.09382889169,12689.053386556872,4551.808746934918,1279.455359477438
5.363636363636363,21749.48491215575,14572.284315597813,5433.160967122544,1542.8776707309241
5.704545454545454,23175.542020996363,16510.703416762535,6402.698088929656,1839.7853743401613
6.045454545454546,24490.777849336144,18486.52529676666,7459.531618212009,2171.7747541743624
6.386363636363637,25700.67544551108,20483.389786549997,8602.056810443919,2540.312919552849
6.7272727272727275,26811.83406190443,22486.5666081771,9828.006407465971,2946.7230336072894
7.068181818181818,27831.36711896452,24483.056054548942,11134.519943120204,3392.1834387484664
7.409090909090909,28766.492686626447,26461.60645902745,12518.22168981736,3877.734457702388
7.75,29624.26607507872,28412.66793395215,13975.300991128684,4404.28739635764
8.090909090909092,30411.414473258817,30328.30010975032,15501.590820309728,4972.632637995074
8.431818181818182,31134.243084924256,32202.049359320677,17092.642336627625,5583.445772747848
8.772727272727273,31798.590147724848,34028.8083825438,18743.794440721445,6237.291866655104
9.113636363636363,32409.814474355862,35804.66831797281,20450.23794604987,6934.6284068724235
9.454545454545455,32972.80390223757,37526.770995526065,22207.074239030022,7675.807493163513
9.795454545454545,33491.99654859702,39193.16671071284,24009.368396911697,8461.077725529616
10.136363636363637,33971.40931335244,40802.6810592971,25852.196780011393,9290.58609184708
10.477272727272727,34414.6698898034,42354.792924150046,27730.68915879738,10164.380037374054
10.818181818181818,34825.04982412694,43849.524616368624,29640.06548755266,11082.40981052866
11.159090909090908,35205.497056686385,45287.3443859501,31575.66749243889,12044.53112202121
11.5,35558.66699178095,46669.080975153025,33532.985297009,13050.508119214104
11.840909090909092,35886.95155885457,47995.849535900925,35507.67935745222,14100.01665717796
12.181818181818182,36192.5060061355,49268.988024191625,37495.59801992494,15192.647836992775
12.522727272727273,36477.27334923988,50490.00308072833,39492.79104171452,16327.911776640254
12.863636363636363,36743.00651232499,51660.52437712829,41495.51943657914,17505.241578082896
13.204545454545455,36991.28826899592,52782.2664272508,43500.26201307078,18723.997454322074
13.545454545454545,37223.54912910616,53856.99691551809,45503.7189741997,19983.47098150462
13.886363636363637,37441.08333615825,54886.510665401955,47502.81293884944,21282.889443029755
14.227272727272727,37645.06314530739,55872.60845207216,49494.687731371894,22621.420234712205
14.568181818181818,37836.5515488994,56817.07994702435,51476.705267251804,23998.175302310003
14.909090909090908,38016.51360838014,57721.69016492437,53446.44084085732,25412.215584982954
15.25,38957.05064628276,59473.83604272849,55666.63905485844,26728.99387175244
