tau,N_15
0.25,85.77864064198337
0.35050251256281406,64.86414968408326
0.4510050251256281,53.95436613514723
0.5515075376884422,47.467680243291426
0.6520100502512562,43.281023518745435
0.7525125628140703,40.41997775910233
0.8530150753768844,38.37990536761463
0.9535175879396985,36.876240102281386
1.0540201005025125,35.73794482860257
1.1545226130653266,34.85695584685667
1.2550251256281406,34.16218577179708
1.3555276381909547,33.605283526531416
1.4560301507537687,33.152425303007234
1.556532663316583,32.77937725239578
1.657035175879397,32.46841721659045
1.7575376884422111,32.206354931089216
1.8580402010050252,31.98322350026889
1.9585427135678393,31.79139332464299
2.059045226130653,31.624958897293425
2.159547738693467,31.479305992061793
2.2600502512562812,31.350800620697054
2.3605527638190953,31.236561750588237
2.4610552763819094,31.134292636231475
2.5615577889447234,31.042153823114546
2.6620603015075375,30.958666226064903
2.762562814070352,30.882636228991956
2.863065326633166,30.81309714390781
2.96356783919598,30.74926300277338
3.064070351758794,30.690491787621124
3.1645728643216082,30.63625599450496
3.2650753768844223,30.58611898160862
3.3655778894472363,30.539715942856414
3.4660804020100504,30.49673862472902
3.5665829145728645,30.456923100054453
3.6670854271356785,30.420040052705566
3.7675879396984926,30.385887128801503
3.8680904522613067,30.354282985572734
3.9685929648241207,30.32506272719564
4.069095477386934,30.298074463561697
4.169597989949748,30.273176767005893
4.2701005025125625,30.250236835885033
4.3706030150753765,30.229129203948546
4.471105527638191,30.20973486138859
4.571608040201005,30.191940677598787
4.672110552763819,30.175639037115182
4.772613065326633,30.160727618991285
4.873115577889447,30.147109266012155
4.973618090452261,30.134691903769426
5.074120603015075,30.123388480848377
5.174623115577889,30.113116910421738
5.275125628140704,30.103800000643577
5.375628140703518,30.095365366651176
5.476130653266332,30.087745320978993
5.576633165829146,30.080876742019896
5.67713567839196,30.07470092207006
5.777638190954774,30.06916339767149
5.878140703517588,30.064213765598613
5.978643216080402,30.05980548807015
6.0791457286432165,30.05589569072476
6.1796482412060305,30.05244495667276
6.280150753768845,30.04941711959923
6.380653266331659,30.046779058499148
6.481155778894473,30.04450049621242
6.581658291457287,30.04255380352127
6.682160804020101,30.040913810192585
6.782663316582915,30.03955762400329
6.883165829145729,30.038464458482693
6.983668341708543,30.03761546984384
7.084170854271357,30.03699360335506
7.184673366834171,30.036583449220192
7.285175879396985,30.036371107888613
7.385678391959799,30.036344064599927
7.486180904522613,30.03649107287856
7.586683417085427,30.036802046627606
7.687185929648241,30.037267960424412
7.7876884422110555,30.03788075758989
7.88819095477387,30.038633265586327
7.988693467336684,30.039519118291576
8.089195979899497,30.040532684699283
8.18969849246231,30.041669003602884
8.290201005025125,30.04292372383408
8.390703517587939,30.04429304964314
8.491206030150753,30.045773690827353
8.591708542713567,30.04736281723458
8.692211055276381,30.04905801729056
8.792713567839195,30.050857260220283
8.89321608040201,30.052758861655757
8.993718592964823,30.05476145234375
9.094221105527637,30.056863949687983
9.194723618090451,30.059065531879984
9.295226130653266,30.06136561439202
9.39572864321608,30.063763828623248
9.496231155778894,30.066260002507303
9.596733668341708,30.068854142905295
9.697236180904522,30.071546419622905
9.797738693467336,30.074337150904064
9.89824120603015,30.077226790266412
9.998743718592964,30.08021591455538
10.099246231155778,30.083305213104673
10.199748743718592,30.086495477900826
10.300251256281408,30.08978759465874
10.400753768844222,30.0931825347234
10.501256281407036,30.096681347720622
10.60175879396985,30.10028515488694
10.702261306532664,30.103995143014824
10.802763819095478,30.107812558955562
10.903266331658292,30.11173870462726
11.003768844221106,30.115774932480416
11.10427135678392,30.11992264137794
11.204773869346734,30.124183272850367
11.305276381909549,30.1285583076909
11.405778894472363,30.133049262858062
11.506281407035177,30.13765768865679
11.60678391959799,30.14238516617167
11.707286432160805,30.14723330492832
11.807788944723619,30.152203740761298
11.908291457286433,30.15729813386895
12.008793969849247,30.16251816703743
12.109296482412061,30.167865544017822
12.209798994974875,30.17334198804185
12.31030150753769,30.17894924046298
12.410804020100503,30.184689059511076
12.511306532663317,30.190563219149723
12.611809045226131,30.196573508026606
12.712311557788945,30.202721728508024
12.81281407035176,30.20900969578959
12.913316582914574,30.215439237075948
13.013819095477388,30.222012190822937
13.114321608040202,30.228730406036284
13.214824120603016,30.23559574162157
13.31532663316583,30.242610065780564
13.415829145728644,30.249775255449617
13.516331658291458,30.257093195776118
13.616834170854272,30.264565779629567
13.717336683417086,30.27219490714382
13.8178391959799,30.279982485287903
13.918341708542714,30.287930427462474
14.018844221105528,30.296040653119714
14.119346733668342,30.304315087404483
14.219849246231156,30.312755660814776
14.32035175879397,30.321364308879712
14.420854271356784,30.330142971853505
14.521356783919598,30.33909359442398
14.621859296482413,30.348218125434343
14.722361809045227,30.35751851761702
14.82286432160804,30.366996727338535
14.923366834170855,30.37665471435448
15.023869346733669,30.386494441573724
15.124371859296483,30.396517874831034
15.224874371859297,30.4067269826675
15.325376884422111,30.417123736118068
15.425879396984925,30.427710108505654
15.52638190954774,30.438488075241292
15.626884422110553,30.449459613629887
15.727386934673367,30.460626702681164
15.827889447236181,30.471991322925398
15.928391959798995,30.483555456233645
16.02889447236181,30.49532108564212
16.12939698492462,30.507290195180506
16.229899497487438,30.519464769703884
16.33040201005025,30.531846794728136
16.430904522613066,30.54443825626858
16.531407035175878,30.55724114068166
16.631909547738694,30.57025743450955
