tau,N_200
0.25,938.8972780742187
0.30025125628140703,826.5138243301632
0.35050251256281406,750.3806088625728
0.4007537688442211,696.2634450445629
0.4510050251256281,656.3711903302005
0.5012562814070352,626.1108528737101
0.5515075376884422,602.6174233123369
0.6017587939698492,584.0222253922186
0.6520100502512562,569.0614643224035
0.7022613065326633,556.8543449629007
0.7525125628140703,546.7712211088472
0.8027638190954773,538.3520901619423
0.8530150753768844,531.2544914509881
0.9032663316582915,525.219225120542
0.9535175879396985,520.0472222929309
1.0037688442211055,515.5835906525658
1.0540201005025125,511.70639208865475
1.1042713567839195,508.31860994251025
1.1545226130653266,505.34230856823785
1.2047738693467336,502.7143264270228
1.2550251256281406,500.3830590557648
1.3052763819095476,498.30602784899236
1.3555276381909547,496.4480229204541
1.4057788944723617,494.7796704419105
1.4560301507537687,493.27631733610247
1.506281407035176,491.91715567085123
1.556532663316583,490.6845298224628
1.60678391959799,489.5633842283386
1.657035175879397,488.5408201721924
1.7072864321608041,487.6057377780373
1.7575376884422111,486.74854507403063
1.8077889447236182,485.9609202057149
1.8580402010050252,485.23561603577554
1.9082914572864322,484.5662987503282
1.9585427135678393,483.94741390382853
2.008793969849246,483.3740747227143
2.059045226130653,482.84196855834267
2.10929648241206,482.3472782106847
2.159547738693467,481.8866154931412
2.209798994974874,481.45696491857416
2.2600502512562812,481.0556357892649
2.3103015075376883,480.680221293212
2.3605527638190953,480.32856346431026
2.4108040201005023,479.99872306854667
2.4610552763819094,479.6889536431605
2.5113065326633164,479.3976790490757
2.5615577889447234,479.1234740052784
2.6118090452261304,478.86504716222754
2.6620603015075375,478.6212263438012
2.7123115577889445,478.390945646826
2.762562814070352,478.1732341363614
2.812814070351759,477.9672059155932
2.863065326633166,477.77205138299104
2.913316582914573,477.5870295175523
2.96356783919598,477.411461056516
3.013819095477387,477.24472244968206
3.064070351758794,477.0862404910932
3.114321608040201,476.9354875428516
3.1645728643216082,476.7919772777024
3.2148241206030153,476.6552608770711
3.2650753768844223,476.52492362979336
3.3153266331658293,476.40058188406573
3.3655778894472363,476.2818803113744
3.4158291457286434,476.1684894464921
3.4660804020100504,476.0601034722191
3.5163316582914574,475.95643822147787
3.5665829145728645,475.85722937277546
3.6168341708542715,475.7622308179802
3.6670854271356785,475.67121318390383
3.7173366834170856,475.58396249138474
3.7675879396984926,475.5002789374872
3.8178391959798996,475.4199757881005
3.8680904522613067,475.3428783696796
3.9183417085427137,475.2688231501444
3.9685929648241207,475.1976569000677
4.018844221105527,475.12923592626476
4.069095477386934,475.0634253707526
4.119346733668341,475.00009856881053
4.169597989949748,474.93913646053386
4.219849246231155,474.8804270508696
4.2701005025125625,474.82386491363786
4.3203517587939695,474.7693507355091
4.3706030150753765,474.71679089631465
4.4208542713567835,474.66609708243345
4.471105527638191,474.61718593031975
4.521356783919598,474.56997869752746
4.571608040201005,474.5244009588422
4.621859296482412,474.4803823253638
4.672110552763819,474.4378561845849
4.722361809045226,474.3967594596997
4.772613065326633,474.3570323865373
4.82286432160804,474.3186183066653
4.873115577889447,474.2814634753431
4.923366834170854,474.24551688312107
4.973618090452261,474.21073008999224
5.023869346733668,474.17705707110093
5.074120603015075,474.1444540730979
5.124371859296482,474.1128794803142
5.174623115577889,474.08229368999537
5.224874371859296,474.05265899590376
5.275125628140704,474.02393947965516
5.325376884422111,473.99610090921095
5.375628140703518,473.96911064399103
5.425879396984925,473.9429375461241
5.476130653266332,473.9175518973837
5.526381909547739,473.89292532140223
5.576633165829146,473.8690307107827
5.626884422110553,473.8458421587615
5.67713567839196,473.82333489510273
5.727386934673367,473.8014852259274
5.777638190954774,473.780270477208
5.827889447236181,473.75966894167436
5.878140703517588,473.73965982890365
5.928391959798995,473.72022321837477
5.978643216080402,473.7013400152947
6.028894472361809,473.6829919090098
6.0791457286432165,473.6651613338338
6.1293969849246235,473.6478314321357
6.1796482412060305,473.6309860195411
6.2298994974874375,473.6146095521116
6.280150753768845,473.5986870953772
6.330402010050252,473.58320429510485
6.380653266331659,473.56814734969396
6.430904522613066,473.5535029840988
6.481155778894473,473.539258425183
6.53140703517588,473.5254013784188
6.581658291457287,473.5119200058496
6.631909547738694,473.49880290523913
6.682160804020101,473.48603909033636
6.732412060301508,473.47361797218974
6.782663316582915,473.4615293414487
6.832914572864322,473.4497633515941
6.883165829145729,473.4383105030437
6.933417085427136,473.4271616280813
6.983668341708543,473.4163078765628
7.03391959798995,473.4057407023533
7.084170854271357,473.39545185045455
7.134422110552764,473.3854333447831
7.184673366834171,473.37567747656226
7.234924623115578,473.3661767932931
7.285175879396985,473.35692408827293
7.335427135678392,473.3479123906296
7.385678391959799,473.3391349558439
7.435929648241206,473.3305852567328
7.486180904522613,473.3222569748678
7.53643216080402,473.31414399240526
7.586683417085427,473.3062403843061
7.636934673366834,473.2985404109233
7.687185929648241,473.2910385109374
7.7374371859296485,473.2837292946225
7.7876884422110555,473.2766075374231
7.8379396984924625,473.26966817382674
7.88819095477387,473.26290629151595
7.938442211055277,473.2563171257855
7.988693467336684,473.24989605420984
8.03894472361809,473.2436385915492
