tau,N_2,N_4,N_8,N_16
0.25,17684.157122621047,17658.30988661832,17651.849009064696,17650.23384797583
0.5909090909090909,16041.86267809173,15911.888201021944,15879.420445246937,15871.305135950706
0.9318181818181818,16043.599441594888,15724.963034928616,15645.458781979993,15625.592595173215
1.2727272727272727,16329.845539640855,15737.106765415749,15589.445715689246,15552.564451800685
1.6136363636363635,16774.998965554034,15821.718092484689,15584.706284713195,15525.540316586188
1.9545454545454546,17352.43380388437,15951.029214830462,15603.382802732878,15516.656449327556
2.2954545454545454,18054.501531027177,16116.207186242282,15636.535811772952,15516.96615060273
2.6363636363636362,18878.855608691098,16313.8000535957,15680.592206218009,15522.88782665317
2.977272727272727,19824.875659558376,16542.2908254068,15733.901858596715,15532.761636802175
3.3181818181818183,20892.41774736197,16800.978226105774,15795.62143727532,15545.733356707391
3.659090909090909,22081.259324040206,17089.546186109048,15865.287275789071,15561.327305060899
4.0,23390.798299052938,17407.875639019716,15942.630804866061,15579.26184107792
4.340909090909091,24819.865699325543,17755.953128833422,16027.490995396123,15599.36187941734
4.681818181818182,26366.60163651947,18133.822084183736,16119.769615827636,15621.514225165673
5.0227272727272725,28028.37489449757,18541.554434996375,16219.40692641484,15645.643350890226
5.363636363636363,29801.737533441097,18979.23258522835,16326.36777199053,15671.697577331694
5.704545454545454,31682.409916568635,19446.936973062457,16440.6332539049,15699.64083846473
6.045454545454546,33665.29284031438,19944.73682016502,16562.195533481612,15729.447583416564
6.386363636363637,35744.50365873842,20472.6828145304,16691.054463925575,15761.099512239569
6.7272727272727275,37913.433132588085,21030.801050433343,16827.215328582242,15794.583423335765
7.068181818181818,40164.81950701618,21619.087854274327,16970.687271112118,15829.889757796609
7.409090909090909,42490.83616277713,22237.505291069232,17121.48217203564,15867.01159462189
7.75,44883.18914576419,22885.977238461794,17279.61382172035,15905.943946243908
8.090909090909092,47333.22096972004,23564.385966700323,17445.0972954872,15946.683259287975
8.431818181818182,49832.0172960017,24272.569191599614,17617.948469634983,15989.227058583756
8.772727272727273,52370.51340080099,25010.31758275179,17798.18363737615,16033.573692658174
9.113636363636363,54939.59771820878,25777.37271665956,17985.819196320997,16079.722151654212
9.454545454545455,57530.21017046038,26573.425467300374,18180.871387340958,16127.671936914972
9.795454545454545,60133.43343993387,27398.114826863362,18383.35607019561,16177.422967135706
10.136363636363637,62740.57577949852,28251.02714822998,18593.288525265893,16228.975510043872
10.477272727272727,65343.24438096773,29131.69579889761,18810.683273683768,16282.33013159053
10.818181818181818,67933.40871212876,30039.601213869606,19035.553910402374,16337.487656936937
11.159090909090908,70503.45358152103,30974.171332765127,19267.91294648126,16394.449139270455
11.5,73046.22199095454,31934.782404152545,19507.7716581696,16453.215833791022
11.840909090909092,75555.0480860869,32920.760137949386,19755.13994132927,16513.789175155267
12.181818181818182,78023.78071530865,33931.38118471395,20010.026170414807,16576.17075732175
12.522727272727273,80446.79825893509,34965.874918827096,20272.437061678636,16640.362315174814
12.863636363636363,82819.01549802272,36023.42550097169,20542.37754055374,16706.3657075751
13.204545454545455,85135.88335978461,37103.1741939998,20819.850613330505,16774.182901642256
13.545454545454545,87393.38240989525,38204.22190526025,21104.85724332836,16843.815958158655
13.886363636363637,89588.0109664641,39325.63192776003,21397.39623179588,16915.267018021164
14.227272727272727,91716.76869152863,40466.43285215417,21697.464103775943,16988.53828968083
14.568181818181818,93777.13647868138,41625.62162149673,22005.054999159256,17063.632037511084
14.909090909090908,95767.0534045608,42802.166700924245,22320.160569129093,17140.550571040854
15.25,97684.89145153399,43995.01133496278,22642.76987817709,17219.29623498486
