tau,N_2,N_20,N_200
0.005,2022.6593528581095,2022.6604016746621,2022.6604121628397
0.05556962025316456,204.21732288522648,204.2311576117757,204.23129597871738
0.10613924050632911,120.04836554896465,120.0796360921762,120.07994896066592
0.15670886075949367,91.1560157179251,91.21026791844356,91.21081105994763
0.20727848101265822,77.01970443304036,77.10322634670437,77.10406324066093
0.2578481012658228,68.89653885940183,69.0161787140053,69.01737883535448
0.30841772151898733,63.773974288273955,63.93696044245801,63.938597573607446
0.3589873417721519,60.33720127778379,60.550985526077774,60.553136301678315
0.40955696202531644,57.923220881473505,58.195354994736206,58.19809777543686
0.460126582278481,56.163834310760805,56.501880265963415,56.505294344708595
0.5106962025316456,54.8401397160756,55.25160850809434,55.25577359781961
0.5612658227848101,53.815294316350084,54.307606249533464,54.31260218143207
0.6118354430379747,53.00039936537524,53.580859039167464,53.58676560380027
0.6624050632911392,52.335909543451585,53.011690119964825,53.018586997065455
0.7129746835443038,51.78092437335616,52.55905729556627,52.567024034070386
0.7635443037974684,51.30674422048822,52.19411191180548,52.2032279351853
0.8141139240506329,50.892854233253026,51.89618431856851,51.90652894063293
0.8646835443037975,50.5243485532572,51.65020881630166,51.66186125939083
0.915253164556962,50.19023799930827,51.44503170578723,51.458071117475804
0.9658227848101266,49.882314909320584,51.272276360034965,51.286781826850124
1.016392405063291,49.594377661551775,51.12556796022534,51.141618518135104
1.0669620253164558,49.32169211743892,50.99999519109749,51.01766983309665
1.1175316455696203,49.06061192084925,50.891730846879845,50.91110852820041
1.1681012658227847,48.80830702454426,50.797760716557725,50.8189203580437
1.2186708860759494,48.56256703484235,50.71568732971808,50.738707819836236
1.269240506329114,48.32165698333808,50.64358615991414,50.66854635578036
1.3198101265822786,48.08421030438757,50.57989905283715,50.6068777805478
1.370379746835443,47.84914853422103,50.52335438529194,50.55243043977364
1.4209493670886075,47.61562042103587,50.472906636276015,50.50415878080622
1.4715189873417722,47.38295528879282,50.427690206522165,50.46119717202789
1.5220886075949367,47.15062697621376,50.38698380307738,50.42282428728599
1.5726582278481012,46.9182256995435,50.35018273371744,50.388435400209794
1.6232278481012659,46.68543590867607,50.31677717795104,50.35752065515089
1.6737974683544303,46.45201871765837,50.28633501349698,50.329647893619146
1.724367088607595,46.21779785688978,50.25848814398432,50.30444898195659
1.7749367088607595,45.982648359185696,50.23292153891857,50.281608851287004
1.825506329113924,45.746487385098916,50.20936439053887,50.26085665436293
1.8760759493670887,45.50926673508897,50.187582934678545,50.2419585864199
1.9266455696202531,45.27096670164198,50.16737458849519,50.224712022903105
1.9772151898734178,45.031590993360915,50.14856313705898,50.20894070605348
2.0277848101265823,44.7911625225215,50.13099476043708,50.194490771991234
2.078354430379747,44.549719892740825,50.11453473821506,50.18122745523671
2.1289240506329112,44.30731445792312,50.09906470304294,50.169032342256166
2.179493670886076,44.064007850212775,50.08448034147122,50.15780107229788
2.2300632911392406,43.8198698952615,50.070689461015384,50.147441404456465
2.280632911392405,43.57497684915444,50.057610358506125,50.137871586023124
2.3312025316455696,43.32940990391426,50.04517043742496,50.12901896982102
2.3817721518987343,43.08325391841801,50.03330503189612,50.12081883819705
2.432341772151899,42.836596339424574,50.02195640291254,50.11321339924748
2.482911392405063,42.58952628368003,50.01107287867634,50.10615092715817
2.533481012658228,42.34213375709301,50.00060811598255,50.09958502358791
2.5840506329113926,42.094508991020874,49.990520463637836,50.09347398108683
2.634620253164557,41.846741878986016,49.980772412190404,50.08778023282598
2.6851898734177215,41.598921499810274,49.971330116914984,50.08246987558212
2.7357594936708862,41.35113571533772,49.962162983170714,50.07751225509551
2.7863291139240505,41.10347083271038,49.95324330503073,50.0728796046995
2.836898734177215,40.85601132264341,49.9445459495448,50.068546729583375
2.88746835443038,40.60883958637625,49.936048080203335,50.064490730256836
2.938037974683544,40.362035765002624,49.92772891417015,50.060690759783334
2.988607594936709,40.11567758574196,49.919569508681015,50.05712781017964
3.0391772151898735,39.86984024043959,49.91155257269673,50.05378452406999
3.089746835443038,39.62459629219573,49.90366230047752,50.05064502826209
3.1403164556962024,39.38001560654461,49.89588422423089,50.0476947863967
3.190886075949367,39.13616530405044,49.888205083392464,50.04492046823059
3.241455696202532,38.89310973156895,49.88061270844398,50.04230983345696
3.292025316455696,38.65091044975253,49.87309591746351,50.03985162825848
3.3425949367088608,38.40962623466231,49.86564442385012,50.03753549303497
3.3931645569620255,38.16931309159839,49.85824875387524,50.03535187995808
3.4437341772151897,37.93002427947562,49.85090017289186,50.03329197918437
3.4943037974683544,37.691810344262166,49.843590619186614,50.031347652711155
3.544873417721519,37.45471916016474,49.83631264458994,50.02951137499104
3.5954430379746833,37.21879597739111,49.82905936107311,50.02777617953345
3.646012658227848,36.98408347545099,49.821824392657625,50.02613561081871
3.6965822784810127,36.75062182107186,49.81460183204594,50.02458368093387
3.7471518987341774,36.51844872990861,49.8073862014553,50.023114830411586
3.7977215189873417,36.28759953131806,49.8001724171988,50.02172389281661
3.8482911392405064,36.05810723555066,49.792955757612326,50.02040606267828
3.898860759493671,35.830002602785655,49.785731833973436,50.01915686641508
3.9494303797468353,35.60331421350084,49.77849656409937,50.01797213593838
4.0,35.378068539727806,49.77124614834747,50.01684798465878
