Temperature,N_2,N_4,N_8,N_16
1.6666666666666667,1.820220535738119,1.8205814490490908,1.8202869461015758,1.820187818779524
0.9090909090909091,0.4821805579153877,0.5103605795912362,0.5122178120899745,0.5123106052256227
0.625,0.14948874675300908,0.30116604188492063,0.3125723531051714,0.3133008720014769
0.47619047619047616,-0.30986866825267206,0.18254534887368176,0.22383190578471923,0.22659945928624142
0.3846153846153846,-1.1321897401712115,0.05455853625355231,0.1665391633708052,0.17435897804940909
0.3225806451612903,-2.483075401067424,-0.1331657158127414,0.11796860184506426,0.1363343069816152
0.2777777777777778,-4.479634869010425,-0.42424303297114174,0.06743558949855033,0.10531268371407715
0.24390243902439027,-7.194316186177819,-0.86158449129788,0.00758410316570583,0.07845174064022807
0.2173913043478261,-10.663710555350674,-1.4873414772207065,-0.06841768550594414,0.054446153630850855
0.19607843137254904,-14.899404243022005,-2.3415223924678124,-0.16801017974329138,0.032307993311751985
0.17857142857142858,-19.8975614648496,-3.4605107762319265,-0.29958625955836754,0.01090588092017133
0.1639344262295082,-25.645996725892232,-4.875955601976131,-0.47243384905783387,-0.011115002083944135
0.15151515151515152,-32.128825140069296,-6.614197248906736,-0.6965280828485874,-0.035281377012952905
0.14084507042253522,-39.32925748400485,-8.696197812437436,-0.982298094160013,-0.06322941309553161
0.13157894736842105,-47.23113607465472,-11.137850458813277,-1.3404114199768358,-0.09666649286241809
0.1234567901234568,-55.81968110329418,-13.950524414313357,-1.7815842583417436,-0.13735670249657317
0.11627906976744186,-65.08177224048659,-17.141722667116866,-2.31641625463212,-0.1871208980615188
0.10989010989010989,-75.00597366757086,-20.71576232691403,-2.9552477732104676,-0.24784317562202993
0.10416666666666667,-85.58242895717835,-24.674419464595104,-3.708038647871115,-0.32147848444520494
0.09900990099009901,-96.80269925413569,-29.017505919282165,-4.584268070779413,-0.4100585936059524
0.09433962264150944,-108.65958541043712,-33.743364027697524,-5.592855344021192,-0.5156952433755889
0.0900900900900901,-121.14695524263495,-38.84927736667262,-6.742100857105929,-0.6405802498115265
0.08620689655172414,-134.25958589222586,-44.33180271657105,-8.039646167803314,-0.786982789208751
0.08264462809917356,-147.99302491740025,-50.187032166600076,-9.492451570266468,-0.9572443052851116
0.07936507936507936,-162.34347052063293,-56.41079561445363,-11.106789181466112,-1.153771537347512
0.07633587786259542,-177.30766964254389,-62.998813840314945,-12.888249336607267,-1.3790281174145724
0.07352941176470588,-192.88283199640927,-69.94681158085972,-14.841758031943348,-1.6355251721888444
0.07092198581560284,-209.0665578533215,-77.25059880457079,-16.971603164582206,-1.9258112805290062
