tau,N_2,N_4,N_8,N_16
0.25,17649.729074430274,17649.69756924004,17649.69559761519,17649.69547434873
0.5909090909090909,15869.536150631455,15868.65907909851,15868.603865669618,15868.600408586111
0.9318181818181818,15624.59181010799,15619.328693044961,15618.993840818906,15618.972818416863
1.2727272727272727,15559.36476928146,15541.504869051036,15540.351307775742,15540.278605508216
1.6136363636363635,15553.843147510934,15508.980030760722,15506.025822661664,15505.838697133959
1.9545454545454546,15587.960777989723,15494.492426910541,15488.192906106935,15487.791410441627
2.2954545454545454,15661.120428390203,15489.813225692682,15477.954012915076,15477.192643392742
2.6363636363636362,15778.08800129022,15492.179328254777,15471.784291108781,15470.46390308437
2.977272727272727,15945.068245990464,15500.833199815643,15468.088901943773,15465.94894043988
3.3181818181818183,16168.21105042083,15515.888888926522,15466.08651830858,15462.79760568683
3.659090909090909,16452.92126096235,15537.886633288319,15465.381848520596,15460.53876827318
4.0,16803.520861968234,15567.590086222559,15465.78069538156,15458.895807411383
4.340909090909091,17223.102821721848,15605.881089517039,15467.20200063366,15457.699119453786
4.681818181818182,17713.502177746286,15653.698209658676,15469.632681416906,15456.841444553664
5.0227272727272725,18275.341007306564,15711.996997948216,15473.102885002889,15456.253634593973
5.363636363636363,18908.118390699918,15781.722193056446,15477.671627839023,15455.890824042088
5.704545454545454,19610.325263481853,15863.787221776804,15483.418004185374,15455.724184617462
6.045454545454546,20379.570346003475,15959.058647489153,15490.435521370899,15455.735816442912
6.386363636363637,21212.70806072581,16068.344289804894,15498.828263090423,15455.915472834848
6.7272727272727275,22105.96282507285,16192.384259006365,15508.708162781204,15456.258396639743
7.068181818181818,23055.046548586102,16331.84440698146,15520.192976350096,15456.763853427703
7.409090909090909,24055.267773212545,16487.31182739799,15533.404711960531,15457.434115495347
7.75,25101.63188051349,16659.292107034627,15548.468369773604,15458.273746045752
8.090909090909092,26188.932336922757,16848.208069815642,15565.510899759893,15459.289088389185
8.431818181818182,27311.833212733884,17054.39978136518,15584.660318499074,15460.487898083245
8.772727272727273,28464.943309351416,17278.12560278505,15606.044945818683,15461.879076157884
9.113636363636363,29642.882244003584,17519.564101597072,15629.792734555866,15463.472474310463
9.454545454545455,30840.338823498758,17778.816646890085,15656.030674736872,15465.278751285987
9.795454545454545,32052.122018240432,18055.910535036062,15684.884258844002,15467.309265357868
10.136363636363637,33273.2048385272,18350.80251169169,15716.47699860246,15469.57599191399
10.477272727272727,34498.76142112125,18663.382574748033,15750.929986444415,15472.091458199506
10.818181818181818,35724.197653452204,18993.477960955126,15788.361496809346,15474.868689581206
11.159090909090908,36945.17569122668,19340.857235717245,15828.886623896593,15477.92116345185
11.5,38157.63275750143,19705.234420728168,15872.616953511271,15481.2627681961
11.840909090909092,39357.79464272416,20086.27310752242,15919.660267324993,15484.907765576861
12.181818181818182,40542.18435210983,20483.590516602468,15970.120278284894,15488.870755546917
12.522727272727273,41707.6263664308,20896.76147160282,16024.096396117542,15493.166642914115
12.863636363636363,42851.246993418725,21325.322266077263,16081.683521949237,15497.81060554959
13.204545454545455,43970.471289030276,21768.77440709694,16142.971871051479,15502.818063978366
13.545454545454545,45063.01702110061,22226.588225099084,16208.046822658842,15508.20465226904
13.886363636363637,46126.8861332161,22698.2063435133,16276.988795723842,15513.986190173198
14.227272727272727,47160.354145139085,23183.04700479344,16349.87314938892,15520.178656475127
14.568181818181818,48161.95789915026,23680.507251769846,16426.770106880118,15526.798163511041
14.909090909090908,49130.48203062046,24189.965964863328,16507.744701467276,15533.860932811598
15.25,50064.944507323555,24710.78675680746,16592.85674309358,15541.38327181628
